"Var1","Var2","Var4","Var9","Var10"
"F","C",25,7,3
"F","A",16,2,3
"F","B",19,5,3
"M","B",21,4,5
"M","A",16,3,3
"F","C",20,5,3
"M","C",34,4,4
"F","A",20,13,4
"F","C",21,4,5
"F","A",21,7,4
"F","B",31,6,4
"F","A",26,8,3
"F","A",30,3,3
"F","C",15,10,3
"F","B",20,5,4
"M","A",19,5,4
"F","A",23,7,3
"F","B",16,7,5
"F","A",25,11,3
"M","B",25,6,2
"F","C",22,4,4
"F","B",26,3,3
"F","C",30,20,5
"F","B",15,4,4
"F","B",17,2,4
"M","C",15,8,5
"F","D",25,8,6
"F","C",39,24,5
"F","C",38,2,3
"M","C",27,9,3
"M","A",23,4,5
"F","B",32,7,4
"M","A",20,3,4
"M","A",34,1,3
"F","A",27,1,1
"F","B",18,2,4
"M","B",20,9,4
"M","B",16,5,5
"F","A",28,3,2
"F","B",15,7,5
"F","C",34,6,3
"F","B",25,10,4
"F","A",25,2,3
"F","B",15,5,3
"F","A",17,1,3
"M","B",84,7,5
"M","A",36,2,4
"F","A",15,6,5
"F","B",26,3,4
"M","A",17,5,6
"M","A",27,6,3
"F","B",19,1,3
"M","B",24,7,4
"M","C",27,26,4
"M","C",28,7,5
"M","B",25,6,5
"M","C",15,8,5
"F","B",22,2,3
"M","A",33,1,2
"F","B",18,1,3
"F","B",29,11,5
"F","B",23,3,4
"F","B",17,6,4
"F","A",25,4,4
"F","B",15,2,3
"F","B",21,7,3
"F","C",16,1,3
"F","C",31,2,3
"M","C",16,1,4
"F","A",27,3,3
"M","A",40,18,3
"F","B",18,6,5
"M","C",52,15,3
"M","B",21,5,3
"F","A",24,5,5
"F","B",19,6,4
"F","A",30,1,4
"M","A",28,2,3
"M","D",19,10,3
"M","A",17,14,3
"M","A",16,36,5
"F","A",26,7,3
"F","C",21,3,4
"M","B",26,7,4
"F","A",15,8,6
"F","B",33,7,4
"M","B",19,3,4
"F","A",45,16,2
"M","B",19,4,4
"F","A",17,4,4
"M","B",30,12,3
"M","B",20,6,5
"M","B",32,7,5
"F","C",24,9,3
"M","B",19,4,4
"F","A",21,10,5
"F","A",28,8,3
"F","B",17,1,4
"M","B",29,14,5
"F","D",35,13,3
"F","A",26,1,4
"F","B",15,2,4
"M","B",17,2,3
"F","A",25,0,3
"F","B",24,10,3
"F","C",32,15,4
"M","B",24,7,3
"M","A",25,1,3
"M","A",26,7,3
"F","A",41,14,3
"M","B",31,5,3
"F","C",32,4,5
"F","A",32,6,5
"F","A",25,2,2
"F","C",25,5,3
"M","B",39,14,5
"M","B",32,9,4
"F","C",26,3,4
"F","B",15,1,4
"F","B",32,21,3
"F","B",17,2,3
"F","A",34,13,3
"M","B",31,5,3
"F","B",32,12,4
"F","C",21,6,5
"M","C",15,4,6
"M","A",18,2,3
"M","B",16,6,5
"M","B",20,7,3
"M","C",21,10,5
"M","B",16,2,3
"F","C",36,28,5
"F","B",27,2,4
"M","B",26,11,4
"F","A",28,10,3
"M","A",17,16,5
"F","A",32,12,3
"F","A",28,13,2
"M","C",24,1,3
"F","A",29,5,4
"F","B",16,6,3
"M","B",18,4,5
"M","B",23,6,4
"F","C",15,4,5
"M","A",27,6,4
"M","B",22,9,3
"M","B",27,6,4
"F","A",38,20,3
"F","C",87,39,4
"F","B",16,2,3
"F","B",20,5,4
"F","B",19,5,4
"M","C",16,17,5
"F","A",43,2,3
"F","B",20,9,3
"F","B",19,4,5
"M","B",24,5,3
"F","B",31,19,4
"M","B",27,8,5
"M","B",15,1,4
"F","A",42,10,3
"M","D",25,8,2
"F","C",29,14,3
"M","C",18,5,5
"F","B",21,5,3
"M","D",28,1,4
"M","B",19,12,4
"F","A",26,10,5
"M","C",15,2,3
"M","B",35,16,4
"F","A",45,9,3
"F","B",15,1,3
"M","B",25,8,5
"M","C",15,4,5
"F","C",28,1,3
"M","A",21,14,3
"M","B",15,1,3
"M","C",19,18,4
"M","C",27,5,5
"F","B",20,4,4
"M","A",36,12,5
"F","A",31,9,2
"M","A",27,1,3
"F","A",17,5,3
"F","B",25,10,3
"M","A",21,2,3
"F","B",26,0,2
"M","A",16,1,3
"M","B",18,10,5
"F","A",27,7,2
"F","A",55,18,2
"M","C",16,12,5
"M","B",17,10,5
"M","B",26,10,3
"F","B",18,4,5
"F","B",24,11,4
"M","C",25,18,5
"M","A",20,3,4
"M","B",28,18,5
"M","B",18,12,5
"F","B",17,2,3
"F","C",15,4,5
"F","C",20,5,4
"M","B",20,17,5
"F","C",24,11,4
"F","A",30,9,5
"M","B",27,6,5
"F","D",15,1,4
"F","B",39,21,3
"M","A",20,17,3
"F","A",30,5,3
"M","A",35,19,5
"F","A",27,5,2
"F","C",39,30,5
"F","A",27,1,2
"M","C",34,35,5
"F","A",26,3,1
"M","C",18,15,5
"F","C",18,10,5
"F","C",26,6,5
"M","A",44,10,2
"F","A",17,1,3
"F","C",19,2,4
"M","A",35,2,4
"F","A",21,6,5
"M","C",15,6,4
"M","A",28,9,2
"F","B",35,14,4
"M","C",25,3,1
"M","D",21,2,3
"M","B",15,3,3
"M","C",28,17,5
"F","D",15,5,3
"F","C",15,9,5
"M","A",35,5,3
"M","A",18,7,5
"M","A",36,5,4
"F","A",41,19,3
"F","A",30,1,3
"F","D",15,5,5
"M","A",41,11,3
"M","B",62,1,4
"M","B",17,1,4
"M","A",32,7,3
"F","A",26,4,3
"F","B",27,11,5
"M","B",16,13,5
"M","C",28,7,4
"F","A",28,15,4
"F","B",20,9,5
"M","C",22,7,5
"F","A",40,13,3
"F","C",15,11,5
"M","B",25,25,5
"M","B",18,5,5
"M","A",31,14,4
"F","A",15,8,3
"M","A",21,11,4
"M","B",24,6,4
"F","A",18,5,3
"F","C",36,12,3
"F","B",16,1,4
"F","B",18,5,4
"M","A",25,13,5
"M","A",21,5,5
"F","A",18,3,3
"M","A",27,10,5
"F","A",17,1,4
"M","B",27,10,3
"F","D",15,18,5
"M","D",26,1,2
"M","C",15,4,5
"F","A",35,2,3
"F","C",15,3,4
"F","B",35,13,4
"F","B",16,1,3
"M","B",18,5,3
"F","A",32,3,2
"F","C",23,14,5
"F","A",27,2,3
"M","B",24,17,5
"F","A",26,3,3
"F","B",16,8,5
"M","B",17,3,4
"F","D",19,5,5
"M","C",16,8,4
"F","D",19,6,3
"F","B",22,5,5
"M","A",21,21,4
"F","A",30,8,4
"F","B",21,4,4
"F","A",25,4,3
"F","A",30,9,2
"F","B",19,26,5
"M","B",19,5,4
"M","A",21,9,3
"M","A",28,17,3
"M","B",16,4,4
"F","B",29,12,4
"M","C",17,2,3
"F","A",26,5,4
"F","C",22,16,3
"M","D",28,3,3
"M","A",16,4,4
"M","B",23,2,3
"F","C",62,6,2
"F","B",32,20,5
"M","B",16,1,4
"M","A",19,12,4
"F","B",15,1,3
"M","B",21,2,3
"M","B",25,10,3
"M","A",27,4,4
"M","C",18,7,5
"M","B",24,4,5
"M","A",15,1,3
"F","A",20,7,4
"M","A",21,6,4
"M","B",16,4,5
"F","D",37,8,3
"F","A",24,6,3
"M","A",17,27,5
"M","B",34,24,4
"M","D",16,7,4
"M","C",32,9,3
"F","A",32,11,2
"F","A",31,0,3
"F","A",17,4,3
"F","A",17,6,3
"F","C",31,2,2
"M","B",19,2,3
"M","B",17,12,5
"F","C",16,11,5
"M","A",25,9,5
"M","A",15,1,4
"F","A",31,5,3
"M","C",16,4,5
"M","B",19,3,4
"M","B",16,4,5
"F","D",24,27,5
"F","A",27,16,4
"F","B",20,11,5
"F","B",18,6,5
"F","B",32,29,5
"M","C",20,5,5
"F","A",27,7,3
"F","A",34,9,3
"M","A",30,1,4
"F","B",15,2,3
"M","A",26,11,3
"F","C",21,9,3
"F","C",31,6,2
"M","D",23,24,5
"F","A",27,1,1
"F","B",46,6,5
"F","C",15,2,4
"M","C",17,11,3
"F","A",17,4,5
"F","A",15,8,5
"F","B",46,24,3
"F","A",29,1,2
"F","A",25,5,2
"F","B",18,1,4
"F","A",23,5,4
"F","A",22,6,4
"F","C",16,16,5
"M","C",15,1,3
"F","C",26,1,3
"F","A",17,10,5
"M","A",18,6,3
"F","B",21,6,3
"M","B",36,6,3
"F","C",36,13,3
"M","B",17,2,4
"F","C",27,7,5
"F","B",27,3,3
"F","B",15,8,5
"M","A",17,3,3
"M","A",18,5,5
"M","B",30,11,4
"M","C",16,12,4
"F","B",19,2,3
"M","B",23,1,4
"M","B",15,1,3
"F","A",31,5,3
"F","A",20,2,3
"M","B",16,4,5
"F","C",22,4,5
"M","D",25,2,3
"M","C",24,14,3
"F","B",24,4,5
"M","C",61,1,4
"M","B",15,1,4
"F","D",30,1,3
"F","C",16,7,5
"F","C",55,10,4
"M","B",16,5,4
"F","A",19,7,3
"M","B",17,4,5
"M","B",15,4,5
"M","C",26,5,5
"F","B",23,7,4
"M","A",30,6,3
"M","A",21,7,5
"F","B",17,3,3
"M","B",71,30,4
"F","B",25,2,3
"M","A",16,7,5
"M","B",26,18,5
"F","A",27,6,5
"F","B",23,14,3
"F","B",21,4,4
"M","B",18,14,5
"F","C",16,4,4
"F","C",25,3,3
"M","B",23,13,5
"F","C",23,5,4
"F","A",25,9,3
"F","A",27,3,2
"M","B",15,10,5
"F","A",16,6,3
"F","A",16,14,5
"F","C",16,9,5
"F","C",22,5,5
"M","A",30,6,3
"M","A",26,2,2
"F","D",35,11,3
"M","A",30,16,3
"F","B",17,18,5
"F","C",25,4,3
"F","C",18,5,5
"M","C",35,14,4
"M","C",26,11,5
"M","D",17,5,4
"F","C",28,7,4
"F","B",22,3,4
"F","A",34,25,4
"M","B",16,1,4
"M","B",16,1,4
"M","B",25,3,3
"F","A",28,2,2
"F","B",31,1,2
"F","A",29,6,3
"F","A",19,6,3
"F","B",18,5,3
"F","B",29,12,4
"F","B",28,7,4
"F","A",26,7,3
"M","B",24,5,5
"F","A",26,3,3
"M","C",15,7,4
"M","C",15,5,5
"M","B",26,8,3
"M","B",22,9,3
"F","B",16,12,4
"M","D",28,1,4
"M","B",18,7,4
"M","B",28,15,4
"M","C",28,14,4
"F","B",19,7,4
"M","B",17,5,4
"F","A",17,3,3
"M","C",17,14,5
"F","C",16,5,5
"F","B",35,43,5
"M","B",27,20,5
"M","A",17,5,4
"M","A",16,5,4
"F","D",27,18,5
"F","D",16,10,5
"M","B",17,18,5
"F","A",28,2,3
"M","A",20,2,3
"F","A",16,7,5
"M","B",17,9,5
"F","D",17,8,5
"M","A",29,4,3
"F","A",21,7,3
"M","A",15,6,3
"F","B",16,3,3
"F","A",23,9,4
"F","D",26,5,3
"F","B",21,4,4
"F","C",15,8,5
"F","A",25,0,3
"F","C",29,3,5
"F","A",26,3,4
"F","B",16,2,3
"F","A",16,2,4
"F","B",35,8,3
"F","C",28,3,4
"M","C",21,10,6
"F","A",34,7,5
"F","A",39,8,4
"F","A",29,1,3
"M","C",21,5,3
"F","B",15,6,4
"F","B",21,7,4
"F","C",21,3,4
"F","B",34,17,3
"F","B",34,10,5
"F","B",22,6,4
"F","A",24,4,3
"F","A",16,1,3
"M","C",26,6,5
"M","A",18,6,4
"F","A",29,1,2
"F","A",40,19,3
"F","B",15,29,5
"M","B",19,7,3
"F","A",19,19,5
"F","A",26,0,2
"F","A",32,2,3
"F","C",37,14,4
"M","B",18,3,4
"M","C",15,9,5
"F","C",24,16,5
"M","B",28,5,5
"F","B",30,6,3
"F","A",33,6,3
"F","A",21,9,3
"F","A",17,3,4
"F","A",30,13,3
"M","B",24,4,4
"M","C",16,4,5
"M","A",29,4,3
"M","A",15,2,4
"F","C",16,6,3
"M","C",34,12,5
"M","C",28,12,5
"F","A",31,8,2
"F","C",21,5,3
"M","C",19,6,4
"M","C",46,21,3
"F","B",15,7,5
"F","A",15,1,3
"M","B",33,11,5
"M","A",25,2,4
"F","B",29,21,5
"F","B",17,2,3
"F","C",26,12,3
"F","A",31,2,3
"M","B",16,1,4
"F","B",45,35,3
"M","C",17,6,5
"F","B",18,1,3
"F","B",47,15,5
"M","C",21,5,6
"M","C",25,1,3
"F","A",23,9,4
"F","B",22,8,5
"F","A",29,8,3
"F","A",28,15,2
"M","A",27,5,3
"F","A",25,14,3
"F","D",35,30,5
"M","C",16,23,5
"M","D",21,6,4
"F","C",17,5,5
"M","B",15,3,3
"M","D",35,15,4
"F","C",25,13,5
"M","B",20,5,5
"F","A",33,5,4
"M","B",28,20,5
"M","C",30,8,1
"M","B",18,9,5
"F","D",38,5,3
"F","C",39,16,3
"F","A",22,6,3
"M","C",23,2,4
"F","B",26,8,4
"F","A",26,10,3
"F","A",22,8,4
"M","A",30,13,5
"M","A",16,1,4
"M","A",24,8,3
"F","D",16,1,3
"F","B",21,4,5
"M","B",19,1,4
"F","A",26,5,2
"F","A",18,2,3
"F","A",37,10,4
"M","C",25,11,3
"F","B",20,1,3
"F","A",28,1,3
"F","A",24,9,5
"F","A",54,13,4
"M","C",22,31,5
"F","A",26,3,3
"F","B",32,1,3
"F","A",19,7,4
"F","A",38,6,1
"F","B",15,6,4
"M","A",22,23,5
"F","A",29,4,4
"F","C",16,26,5
"F","B",28,4,4
"F","A",30,7,4
"M","A",33,0,3
"F","B",25,4,5
"M","A",18,6,3
"F","A",17,17,5
"F","A",45,1,3
"M","C",17,5,5
"F","C",24,4,5
"F","A",21,6,3
"F","D",31,11,4
"M","B",27,15,4
"M","B",33,25,5
"M","B",16,7,5
"F","C",16,2,3
"F","B",40,12,4
"M","B",19,13,5
"M","A",28,5,1
"M","A",39,2,5
"F","C",31,7,3
"M","A",23,4,4
"F","A",18,7,3
"F","A",32,4,3
"M","A",25,3,4
"M","B",28,6,5
"F","C",16,1,4
"M","B",16,3,5
"F","A",28,1,3
"M","A",15,1,4
"F","C",30,6,3
"F","A",24,15,4
"F","A",23,5,4
"F","B",39,10,3
"F","A",20,5,5
"M","D",17,6,5
"M","B",17,10,4
"F","C",31,4,3
"F","A",26,2,4
"F","A",27,2,2
"M","B",16,4,5
"F","B",31,24,5
"F","B",18,17,3
"F","B",19,8,5
"M","D",18,8,5
"M","C",39,12,3
"M","A",25,2,4
"F","A",47,19,2
"F","A",17,8,4
"F","B",18,2,3
"M","A",22,10,4
"M","B",51,20,3
"F","A",25,1,2
"M","B",20,14,5
"F","A",15,3,4
"F","B",21,4,4
"F","C",19,10,5
"M","C",18,22,5
"M","A",17,2,3
"F","B",19,5,5
"F","A",28,11,3
"M","A",30,11,4
"M","D",18,4,3
"M","B",20,6,3
"M","B",18,4,3
"M","A",31,6,3
"M","A",16,5,5
"F","B",20,5,4
"M","D",20,15,5
"F","B",21,4,3
"F","A",38,8,3
"M","B",19,4,4
"F","B",31,18,5
"F","C",24,5,5
"F","C",15,5,3
"F","C",29,18,5
"F","B",15,1,3
"M","C",15,7,5
"F","C",26,14,5
"F","B",26,3,4
"F","A",27,5,3
"F","B",15,4,4
"M","B",27,13,5
"M","B",24,11,4
"M","C",15,5,5
"F","B",18,6,4
"M","B",22,7,3
"F","B",18,6,3
"F","B",31,14,3
"F","B",17,6,5
"M","B",15,5,5
"F","B",27,12,4
"F","B",55,24,3
"F","C",26,5,5
"M","D",16,4,4
"F","B",21,10,4
"F","D",18,5,4
"F","C",29,15,5
"F","A",18,2,4
"F","A",21,5,3
"F","C",32,0,2
"F","B",18,4,4
"M","D",24,14,5
"F","B",15,1,4
"F","A",16,2,4
"M","D",21,14,5
"F","A",15,1,3
"M","C",28,11,5
"M","C",32,3,4
"M","B",20,3,4
"M","B",15,5,5
"F","C",17,1,3
"M","B",24,6,4
"F","B",31,13,3
"F","C",18,6,5
"F","B",15,3,4
"F","B",32,10,4
"M","B",16,1,3
"M","B",15,4,4
"F","B",21,4,5
"F","B",23,5,5
"M","A",16,4,3
"F","B",16,1,4
"F","C",15,1,5
"F","A",21,2,5
"M","A",31,15,4
"M","B",21,1,3
"F","B",24,6,4
"M","A",24,6,5
"M","A",15,3,4
"F","A",33,3,3
"M","D",22,17,4
"M","A",25,7,4
"F","B",27,15,3
"F","A",37,15,3
"M","A",33,5,6
"M","B",20,5,5
"F","A",23,6,4
"M","B",16,3,3
"F","A",29,21,3
"M","B",16,2,4
"F","C",37,4,2
"M","A",19,4,5
"F","C",18,4,4
"M","D",25,13,5
"F","A",29,4,3
"F","A",17,1,4
"F","A",26,3,4
"M","B",22,7,3
"F","A",28,4,5
"F","C",29,9,5
"F","A",19,5,5
"M","B",28,21,3
"F","A",31,4,2
"F","B",32,16,4
"F","A",27,4,3
"M","B",21,9,3
"M","D",16,8,5
"M","C",24,37,5
"F","B",35,9,3
"F","C",29,12,4
"M","D",29,1,3
"M","A",23,6,4
"M","B",37,6,3
"F","A",19,2,4
"F","B",27,3,2
"F","D",41,0,3
"F","B",51,7,5
"M","A",23,10,5
"M","D",26,1,4
"F","A",19,18,3
"M","A",17,1,4
"M","B",18,1,3
"M","B",15,8,5
"F","A",21,10,4
"F","B",17,1,3
"F","B",23,3,4
"F","D",35,3,3
"F","A",16,2,4
"F","A",27,1,3
"M","C",35,9,5
"M","A",21,7,5
"F","B",30,19,5
"F","A",16,5,3
"F","C",17,4,3
"M","A",18,6,3
"F","A",19,3,3
"M","A",34,2,3
"F","B",59,44,5
"F","B",87,44,3
"M","B",15,1,4
"M","B",38,19,4
"M","C",31,13,4
"F","B",24,21,3
"F","B",16,4,4
"F","A",33,3,3
"F","C",15,2,3
"M","C",28,11,5
"M","B",25,0,2
"F","B",38,20,4
"M","A",15,7,5
"M","B",17,2,4
"F","D",33,8,3
"M","C",15,4,5
"F","A",21,4,4
"F","A",23,8,4
"F","C",24,13,5
"F","B",18,4,4
"F","B",19,6,4
"M","A",30,13,5
"F","C",30,4,6
"F","D",24,9,4
"M","A",23,3,3
"F","A",47,7,3
"F","B",15,19,5
"F","A",27,2,3
"M","A",44,34,5
"F","A",22,5,4
"F","A",26,2,4
"F","C",18,9,5
"M","A",26,8,4
"F","A",32,14,3
"F","A",15,5,5
"M","B",19,6,3
"M","C",29,4,5
"F","A",22,10,3
"F","B",100,53,4
"F","A",25,1,1
"M","B",25,8,4
"M","B",24,11,3
"F","A",31,2,2
"F","B",18,7,5
"M","C",17,5,5
"F","C",18,3,3
"F","B",22,22,5
"F","C",22,9,3
"F","D",31,1,2
"F","D",19,9,5
"M","A",15,6,3
"M","D",15,10,5
"M","B",16,6,5
"M","C",28,15,3
"F","A",19,1,3
"M","B",24,7,5
"F","A",29,4,3
"M","B",15,1,4
"M","A",34,19,4
"M","C",18,5,4
"M","B",48,14,5
"M","B",30,14,3
"M","B",25,7,3
"M","B",49,13,3
"F","C",33,18,3
"F","A",20,7,5
"F","B",40,5,1
"F","B",22,8,5
"F","C",26,4,5
"F","A",20,12,3
"M","A",21,5,4
"M","D",18,7,4
"M","B",40,36,5
"M","A",27,6,3
"F","A",26,16,3
"F","A",21,11,5
"M","C",36,9,5
"F","A",33,5,4
"M","B",17,5,4
"M","C",19,5,3
"M","C",31,21,3
"F","C",25,10,4
"F","A",15,2,3
"F","C",27,2,1
"F","A",29,4,3
"F","A",30,9,3
"M","B",24,5,5
"M","B",24,13,4
"F","C",18,6,3
"F","A",24,12,5
"M","C",30,13,5
"F","B",26,9,5
"M","A",24,5,3
"F","A",15,4,4
"F","B",23,9,5
"F","A",48,3,3
"F","A",30,1,4
"M","C",26,2,3
"M","A",19,9,4
"F","B",19,9,5
"F","C",48,8,5
"F","B",28,9,4
"M","B",19,4,3
"F","B",15,5,3
"F","B",27,3,4
"F","B",20,5,3
"F","B",15,1,4
"M","B",31,13,4
"F","C",27,1,3
"F","A",29,13,3
"M","D",19,10,5
"M","A",30,10,3
"M","D",18,5,5
"F","A",32,6,3
"F","B",15,1,3
"F","C",24,4,5
"F","B",26,19,5
"F","B",28,13,5
"F","B",19,2,4
"F","A",29,1,1
"M","A",34,6,3
"M","B",42,20,5
"F","A",37,11,4
"F","C",16,5,5
"F","A",56,22,3
"M","A",15,8,4
"M","B",18,2,4
"F","B",41,12,5
"F","D",26,5,5
"F","D",16,4,3
"F","B",36,9,5
"M","A",15,1,4
"M","B",25,8,3
"M","B",23,5,4
"F","A",16,3,4
"F","B",25,2,3
"F","B",31,18,5
"M","B",17,2,3
"F","A",16,1,4
"F","B",18,5,5
"M","B",18,13,4
"F","D",16,1,3
"M","C",17,1,4
"F","A",25,2,3
"F","A",27,3,3
"F","C",22,4,5
"F","A",15,4,3
"F","D",22,8,3
"M","B",15,5,3
"M","A",16,3,3
"F","B",19,2,4
"M","A",40,2,3
"F","C",17,10,5
"M","C",28,6,5
"M","B",21,1,4
"F","A",28,1,2
"M","B",29,5,6
"M","A",19,7,5
"M","C",23,12,5
"F","B",32,16,3
"F","C",42,25,4
"F","C",24,18,5
"M","B",20,7,5
"M","A",29,13,2
"F","C",26,4,5
"F","B",15,15,5
"F","A",34,6,3
"F","A",43,13,3
"F","C",20,7,5
"M","B",19,10,5
"F","C",16,17,5
"M","B",18,5,5
"F","A",29,2,3
"F","C",15,2,3
"M","C",21,5,3
"F","D",19,3,4
"M","A",37,3,1
"F","D",16,2,3
"F","A",52,12,1
"M","B",19,7,5
"F","C",16,4,5
"M","C",39,18,4
"M","B",38,9,4
"F","B",29,2,3
"F","C",26,1,3
"M","D",16,3,3
"M","B",15,7,4
"M","B",17,1,4
"F","B",18,3,3
"F","C",15,4,5
"F","C",18,5,4
"F","B",16,1,3
"F","C",25,4,3
"F","A",32,1,3
"M","B",15,10,5
"F","C",16,7,5
"F","B",30,18,4
"F","B",15,6,3
"F","B",25,9,5
"F","B",35,7,5
"F","B",24,8,5
"F","B",26,7,2
"F","B",48,28,3
"F","C",18,15,5
"M","B",17,5,5
"M","C",16,6,4
"F","B",21,6,3
"F","B",22,10,4
"M","C",27,2,3
"F","B",28,5,3
"M","C",24,1,4
"F","B",16,6,5
"M","A",19,3,3
"F","A",26,11,3
"F","B",32,11,3
"M","B",15,3,4
"F","A",27,1,1
"F","D",19,8,5
"M","B",23,6,5
"F","A",19,23,5
"M","B",23,18,5
"M","C",33,7,5
"F","B",33,9,5
"M","C",26,10,4
"M","B",17,5,5
"F","A",29,6,4
"M","A",16,2,4
"F","D",34,2,3
"F","A",33,16,4
"M","B",16,8,5
"M","C",24,16,5
"M","C",29,31,5
"F","A",30,9,2
"F","D",17,4,5
"M","A",32,13,3
"F","A",38,8,4
"M","B",48,20,3
"M","A",27,4,5
"F","B",36,7,5
"F","B",32,15,4
"F","A",25,1,4
"F","B",15,4,3
"M","B",19,6,5
"F","B",15,7,3
"F","C",35,12,3
"F","B",22,41,5
"M","B",44,16,5
"F","A",34,15,4
"M","B",27,6,3
"F","C",23,5,5
"F","B",27,8,5
"M","A",25,2,3
"F","C",19,11,5
"F","A",26,4,2
"M","B",41,10,4
"M","B",17,11,5
"F","B",19,6,5
"F","A",24,6,5
"F","B",17,1,4
"F","A",20,5,3
"M","A",20,4,5
"F","B",18,12,3
"M","C",19,7,5
"M","B",17,6,4
"F","B",17,3,4
"F","D",41,13,5
"M","A",27,15,5
"M","C",19,1,3
"F","B",21,15,3
"M","B",36,29,5
"F","A",23,2,4
"F","A",16,17,5
"F","A",15,20,3
"F","A",29,5,2
"F","B",26,4,3
"M","B",30,9,4
"F","D",16,5,5
"M","B",15,1,3
"M","C",49,16,3
"F","B",15,2,3
"F","A",25,1,2
"M","B",24,10,3
"M","C",15,8,3
"F","A",31,2,3
"M","D",31,7,3
"F","B",16,5,5
"M","B",31,19,5
"M","C",33,13,5
"M","B",15,13,4
"M","B",26,5,2
"M","B",16,19,5
"F","A",30,10,5
"F","A",15,2,3
"F","C",35,4,3
"M","A",23,10,4
"M","B",22,7,5
"F","A",34,6,3
"F","B",17,6,5
"F","B",32,4,3
"F","A",17,16,5
"F","B",30,12,5
"M","A",29,2,4
"F","C",29,16,3
"F","D",20,8,3
"M","B",17,3,3
"M","A",22,8,3
"M","D",24,10,4
"F","B",22,4,5
"F","A",52,4,1
"F","B",18,3,3
"F","B",17,2,4
"M","B",22,5,4
"M","D",21,4,5
"F","C",25,8,6
"F","A",15,1,4
"F","B",16,11,3
"F","D",19,4,4
"F","A",28,9,3
"M","C",20,4,5
"F","A",26,2,3
"F","D",16,6,5
"M","A",29,7,2
"M","A",25,17,4
"F","A",21,13,4
"M","A",16,1,4
"M","A",15,1,3
"F","B",16,1,3
"F","B",32,4,5
"M","B",22,3,3
"F","B",16,2,4
"F","A",16,1,3
"F","C",15,1,4
"M","A",28,9,4
"F","A",21,3,4
"F","B",32,2,3
"M","D",15,8,5
"M","C",20,11,5
"F","B",21,2,4
"F","A",44,9,1
"M","B",17,9,3
"M","A",32,10,1
"F","B",30,14,5
"F","C",29,12,3
"F","A",17,17,5
"M","B",20,8,5
"F","C",26,2,3
"F","B",30,2,3
"F","C",17,9,3
"M","D",40,12,5
"M","A",17,3,3
"F","C",26,4,5
"F","A",18,2,3
"M","C",27,21,5
"F","C",45,6,3
"F","D",41,28,5
"F","C",18,7,5
"M","B",30,15,3
"F","C",15,5,3
"M","A",26,8,5
"F","B",28,8,4
"M","C",21,1,3
"F","A",42,1,3
"F","A",34,2,2
"M","A",33,6,3
"F","A",26,9,3
"F","A",16,1,3
"F","C",21,3,4
"M","D",16,26,5
"F","A",30,9,4
"F","C",17,6,5
"F","A",30,6,3
"F","B",19,2,3
"M","C",17,11,5
"M","B",31,14,5
"F","A",36,14,3
"M","C",23,36,5
"F","C",20,18,5
"F","A",29,17,5
"F","C",17,5,5
"M","B",33,12,4
"M","C",19,21,6
"F","A",41,21,3
"F","A",21,5,4
"M","A",34,2,1
"M","A",19,1,3
"M","D",28,5,5
"F","A",34,2,4
"F","B",18,3,3
"F","C",29,1,2
"F","B",16,4,5
"M","C",22,7,5
"M","C",21,12,5
"M","C",23,17,5
"F","B",26,0,2
"F","C",31,12,4
"M","B",16,6,5
"M","C",24,14,5
"F","A",26,4,3
"F","B",26,12,4
"M","A",22,14,4
"M","A",71,55,3
"M","B",18,9,4
"M","C",16,7,5
"F","D",25,2,2
"F","B",39,10,5
"M","A",34,10,3
"F","D",20,17,5
"M","A",59,21,3
"F","B",20,9,5
"M","B",25,7,4
"F","A",16,9,5
"F","D",65,33,4
"F","D",29,13,4
"F","A",16,4,3
"F","C",28,1,1
"M","A",29,14,5
"M","D",17,4,4
"F","A",18,7,4
"M","C",22,4,4
"F","D",23,6,5
"M","A",18,6,5
"M","D",15,4,5
"F","C",27,18,5
"F","A",58,2,4
"M","C",33,1,3
"M","A",29,21,5
"F","C",22,15,3
"F","B",16,2,3
"F","B",26,13,3
"F","C",21,8,3
"M","B",16,3,3
"F","C",24,13,3
"F","A",19,6,5
"M","C",15,1,3
"M","C",15,1,3
"F","C",33,8,2
"F","B",16,10,5
"F","B",23,3,4
"F","D",21,6,4
"M","B",20,1,4
"M","B",15,10,3
"M","B",16,2,4
"M","C",29,13,5
"M","C",22,6,5
"M","C",16,6,5
"F","B",22,6,4
"F","B",28,13,5
"F","B",30,12,4
"M","B",18,4,4
"F","A",21,2,4
"M","C",24,4,3
"M","D",18,13,5
"F","A",36,17,5
"M","C",22,5,4
"F","B",35,9,2
"F","C",26,3,2
"F","A",25,13,3
"M","B",21,11,4
"F","B",22,4,3
"M","A",30,4,3
"F","A",30,8,3
"M","B",15,17,5
"M","A",29,6,3
"F","C",24,6,3
"F","B",27,4,3
"F","A",32,8,2
"F","C",42,23,5
"F","B",15,3,3
"F","A",26,5,3
"M","C",21,7,5
"F","B",20,11,3
"F","A",20,4,3
"M","C",23,7,5
"F","A",15,1,3
"F","A",18,6,4
"F","C",22,24,5
"M","B",29,11,5
"M","C",16,9,5
"F","A",19,13,5
"M","C",16,6,5
"M","C",16,5,5
"F","C",80,6,5
"M","A",35,5,5
"M","C",25,8,3
"M","A",35,10,5
"F","B",20,6,3
