"Var1","Var2","Var4","Var9","Var10"
"F","A",24,8,3
"F","B",19,6,4
"F","B",18,3,3
"M","A",15,10,5
"F","B",41,13,5
"M","B",16,4,3
"M","D",46,17,5
"F","B",24,7,4
"F","C",63,6,2
"F","C",21,13,3
"F","A",22,4,5
"F","A",15,2,4
"M","A",26,24,5
"M","B",27,9,4
"F","C",16,4,3
"F","C",17,11,5
"F","A",25,11,4
"F","B",60,34,5
"F","B",21,7,3
"F","A",56,18,4
"F","B",17,14,4
"F","D",19,30,5
"F","A",19,6,4
"F","A",16,13,5
"M","B",25,7,5
"F","B",18,8,5
"F","C",27,8,1
"M","B",15,8,5
"M","B",18,10,3
"F","B",35,11,4
"F","B",35,11,2
"M","C",19,4,5
"F","A",24,11,5
"F","B",21,3,3
"M","A",18,13,3
"F","B",23,26,4
"M","C",23,4,5
"F","D",28,5,3
"F","B",42,25,3
"M","B",48,25,5
"M","A",33,21,4
"F","D",16,10,3
"M","B",29,6,4
"F","A",26,3,3
"M","B",41,11,5
"F","B",30,14,4
"M","C",22,14,4
"F","C",32,16,4
"F","B",32,6,3
"F","B",19,7,5
"M","B",52,18,5
"F","A",33,3,2
"M","B",18,3,3
"F","B",45,9,3
"F","B",30,5,5
"F","A",31,8,3
"F","D",33,18,5
"M","B",25,9,3
"F","A",27,1,3
"F","B",15,5,5
"M","C",20,6,5
"F","A",22,11,5
"F","B",18,2,3
"F","B",27,11,5
"F","A",32,12,3
"M","B",17,23,5
"F","A",19,4,3
"M","A",38,9,3
"M","B",43,25,4
"F","C",29,13,2
"F","A",15,4,5
"M","C",62,9,5
"F","C",30,10,5
"F","A",26,5,3
"F","D",38,7,4
"F","A",22,8,5
"F","A",30,3,3
"F","A",24,6,3
"F","A",25,0,3
"F","B",38,12,5
"F","C",35,13,3
"F","B",24,9,5
"F","A",15,1,3
"M","A",30,8,2
"F","C",15,3,4
"F","B",15,3,3
"F","B",16,2,4
"F","C",15,1,3
"M","A",35,8,3
"M","A",30,3,3
"F","D",15,3,3
"M","B",17,3,4
"M","B",17,4,5
"M","D",18,6,5
"M","A",15,5,5
"M","A",17,4,5
"M","B",17,1,4
"M","B",15,3,3
"F","A",29,8,1
"M","A",21,16,3
"F","C",28,6,3
"F","B",30,13,4
"M","D",20,5,4
"M","B",18,1,3
"F","A",17,4,3
"F","A",30,5,4
"F","A",35,1,3
"F","A",56,11,1
"M","A",37,15,4
"F","B",22,20,5
"M","C",15,1,4
"F","B",31,28,3
"M","B",20,9,5
"M","C",26,4,3
"M","B",20,15,5
"M","A",28,4,4
"M","B",30,25,4
"F","B",16,7,3
"M","D",30,5,5
"M","B",15,6,4
"M","B",17,2,3
"F","B",28,4,3
"F","A",32,9,3
"M","B",34,5,5
"F","A",17,2,3
"F","A",27,1,2
"M","B",17,4,5
"M","B",15,5,4
"F","B",15,12,5
"M","A",39,14,5
"F","D",19,6,3
"F","A",29,4,3
"F","A",36,7,3
"M","A",18,19,3
"M","B",21,5,3
"F","A",23,30,3
"F","A",19,1,4
"M","C",19,13,5
"F","B",21,6,4
"M","A",15,3,3
"F","A",16,3,4
"F","A",26,7,3
"F","D",25,12,5
"M","B",17,2,5
"F","A",20,4,3
"F","A",27,2,5
"F","C",30,14,3
"F","C",26,16,4
"F","C",27,7,5
"M","A",25,6,3
"F","A",42,4,3
"M","B",18,3,4
"F","B",19,1,3
"M","A",18,11,4
"M","C",26,4,2
"M","B",16,1,4
"M","A",15,6,5
"F","D",22,8,5
"F","C",36,20,5
"F","C",20,5,3
"M","A",31,2,3
"F","A",28,6,3
"F","B",21,6,5
"F","B",20,11,5
"M","B",34,18,4
"M","B",18,9,5
"M","C",16,8,5
"M","A",16,1,3
"F","B",18,2,3
"F","C",16,4,4
"M","B",26,1,4
"M","D",33,4,3
"F","A",19,24,5
"F","A",23,5,4
"M","B",22,9,4
"M","B",25,7,5
"M","B",37,16,4
"F","B",17,4,5
"M","B",23,14,5
"F","B",24,14,3
"F","C",40,10,3
"F","D",16,8,5
"F","C",22,15,4
"F","B",18,1,3
"M","B",23,11,5
"F","B",31,18,4
"F","A",26,3,2
"M","C",15,1,4
"F","B",20,3,3
"M","B",19,3,3
"F","B",15,9,5
"F","C",15,1,4
"F","B",23,10,5
"M","B",18,2,4
"M","B",32,17,5
"M","B",23,1,3
"F","A",25,11,3
"F","A",45,29,2
"M","A",34,1,4
"F","B",45,23,3
"F","B",22,7,4
"M","B",16,2,4
"F","A",31,13,3
"F","C",31,7,3
"M","B",16,7,5
"F","A",20,3,4
"M","B",32,14,3
"M","B",30,30,5
"M","A",16,8,4
"F","A",28,2,4
"F","B",15,14,3
"F","B",24,6,5
"M","C",16,1,5
"F","A",26,2,3
"M","B",32,14,3
"F","C",18,10,5
"M","B",16,10,5
"F","B",22,13,5
"M","B",16,2,4
"F","C",39,20,3
"F","A",31,4,3
"M","C",29,7,5
"F","A",16,16,4
"F","D",26,12,3
"F","B",15,3,4
"M","B",16,7,5
"F","B",16,1,3
"F","A",16,2,3
"F","B",28,16,5
"M","A",21,4,4
"F","C",17,4,3
"F","B",28,3,3
"F","B",19,6,3
"F","A",49,5,4
"F","A",26,2,1
"M","B",30,12,5
"F","A",18,5,3
"F","B",24,15,5
"F","C",32,20,4
"M","B",25,2,4
"F","A",32,13,5
"F","C",16,3,3
"F","A",39,5,5
"M","B",17,3,3
"M","C",24,4,5
"M","B",15,5,5
"F","A",27,9,3
"M","B",33,8,5
"F","B",37,16,4
"F","A",16,7,3
"F","B",17,4,4
"F","B",17,9,3
"F","B",23,7,4
"F","B",18,2,4
"F","B",19,4,3
"M","C",21,2,3
"M","A",23,9,5
"M","B",34,14,4
"M","A",53,48,5
"M","B",35,11,3
"M","B",15,5,5
"F","D",38,19,3
"M","A",17,2,3
"M","A",35,23,4
"M","B",28,14,5
"M","D",24,5,2
"F","A",15,9,5
"F","C",27,12,4
"F","B",42,28,3
"M","C",16,5,5
"F","C",27,5,5
"F","A",32,1,1
"F","B",32,11,4
"F","D",18,17,5
"F","B",18,3,3
"F","B",17,5,5
"M","A",26,5,3
"M","A",21,2,3
"F","A",25,4,3
"F","B",24,6,3
"F","A",22,13,3
"F","D",32,13,3
"F","C",16,7,4
"F","B",18,3,3
"M","B",31,8,3
"M","D",20,4,5
"M","B",19,5,5
"M","C",21,9,4
"F","C",36,3,3
"M","C",31,15,5
"F","A",67,15,4
"M","B",37,4,5
"F","C",53,21,3
"F","A",16,4,4
"F","B",29,8,3
"F","C",15,3,3
"M","D",15,6,5
"F","B",35,17,3
"M","B",16,5,5
"M","B",16,2,3
"M","B",24,11,4
"F","C",17,4,5
"M","C",16,2,3
"M","A",24,6,5
"M","A",17,4,4
"M","A",24,15,5
"M","B",23,2,3
"F","C",27,11,5
"M","B",28,9,5
"F","A",38,43,3
"F","B",45,31,4
"M","B",19,3,3
"F","A",24,5,4
"M","A",18,8,5
"M","A",23,9,4
"M","B",33,19,4
"F","C",19,4,5
"M","A",26,1,4
"F","B",17,5,5
"F","C",18,8,5
"M","C",15,6,3
"M","C",24,4,5
"F","B",30,17,3
"F","B",19,5,4
"F","A",20,2,3
"F","B",23,10,4
"F","C",35,27,3
"M","B",18,2,3
"M","C",39,13,5
"M","C",39,22,5
"F","B",17,5,4
"M","A",18,8,5
"F","A",29,1,1
"F","C",18,5,5
"M","C",30,2,3
"M","B",17,4,5
"F","A",36,11,4
"F","B",23,10,3
"F","C",16,4,5
"M","A",27,10,3
"F","B",24,3,3
"F","C",17,10,4
"M","B",19,3,4
"F","A",19,8,5
"F","C",34,13,5
"M","B",16,3,3
"M","B",27,17,5
"F","A",16,1,3
"M","A",20,9,3
"F","B",36,5,5
"M","C",15,14,4
"M","C",21,21,3
"F","B",40,18,4
"F","A",23,7,3
"M","A",17,9,5
"F","B",30,11,5
"F","B",21,2,3
"M","B",19,4,5
"F","C",17,9,3
"M","D",22,3,4
"M","B",26,5,5
"F","A",25,6,3
"F","B",48,21,4
"F","C",16,4,5
"F","B",23,8,3
"F","A",33,2,3
"F","A",26,1,2
"F","B",17,3,4
"M","B",45,27,4
"F","B",20,1,4
"M","A",20,7,4
"M","C",30,14,5
"M","A",18,1,3
"F","B",19,7,3
"F","B",65,44,3
"M","C",23,10,3
"F","C",27,11,3
"F","A",30,15,3
"F","B",25,9,3
"F","B",51,15,4
"M","A",20,4,3
"M","A",29,4,3
"F","B",57,30,3
"F","D",28,10,3
"M","B",20,6,5
"F","B",27,8,5
"M","B",25,4,3
"M","D",16,20,5
"F","C",24,6,5
"M","B",19,4,5
"M","A",17,2,4
"M","D",37,17,4
"F","A",30,7,3
"F","A",25,1,4
"M","A",46,37,5
"F","A",16,2,3
"M","A",21,12,3
"F","A",27,1,2
"M","A",36,4,4
"M","A",37,12,3
"F","A",21,11,4
"F","A",29,11,3
"F","B",24,9,4
"M","B",18,4,5
"F","B",40,8,3
"F","A",19,4,5
"F","B",15,3,3
"F","A",26,8,1
"M","A",27,1,3
"F","B",16,10,3
"F","C",17,15,6
"M","A",39,15,4
"M","A",31,12,5
"F","C",39,21,5
"M","A",36,3,3
"F","B",29,7,2
"F","C",34,6,5
"F","C",25,14,5
"M","B",31,15,5
"F","A",27,5,3
"M","A",22,2,3
"M","B",25,1,3
"F","A",29,2,3
"M","A",15,2,4
"F","A",16,1,4
"F","A",26,2,1
"F","B",21,3,3
"F","A",25,5,4
"F","B",32,31,5
"F","A",16,4,3
"M","B",23,1,3
"F","A",54,11,3
"M","B",19,3,3
"M","B",43,18,3
"F","C",40,3,2
"M","B",33,20,4
"F","B",21,2,4
"F","A",19,4,3
"M","B",16,4,3
"M","B",18,5,5
"F","C",25,2,2
"F","A",37,32,3
"M","A",30,9,3
"M","B",32,21,5
"M","B",15,20,5
"F","B",22,7,3
"F","A",26,13,6
"M","C",17,8,4
"M","A",20,3,4
"F","C",72,34,4
"F","B",35,20,3
"F","A",16,4,4
"M","B",17,4,4
"F","A",27,1,2
"F","D",41,4,3
"M","A",20,6,4
"M","B",28,8,5
"F","B",32,12,4
"M","B",18,6,5
"M","A",19,4,5
"F","C",18,7,5
"M","B",15,4,3
"M","B",28,22,5
"F","A",41,5,2
"M","A",17,7,5
"M","A",18,5,3
"F","B",28,15,4
"F","D",20,11,4
"F","B",21,7,5
"M","A",25,1,2
"M","B",18,7,5
"F","A",22,11,5
"M","B",17,2,4
"F","B",36,22,3
"M","B",17,6,5
"F","A",25,14,3
"M","B",20,5,4
"F","C",19,18,5
"M","D",18,7,5
"F","C",20,5,4
"M","D",32,1,4
"F","A",25,0,3
"F","D",20,12,5
"F","A",21,10,4
"M","B",22,8,4
"M","A",29,37,5
"F","B",17,9,3
"F","C",28,5,3
"F","C",21,8,5
"M","B",21,9,4
"F","B",47,35,4
"F","C",26,6,4
"M","B",44,19,4
"M","B",25,18,5
"F","D",28,7,5
"F","A",26,1,2
"F","B",15,5,5
"F","A",15,1,5
"M","B",19,9,5
"M","A",24,8,5
"F","A",19,4,4
"M","B",21,7,4
"M","C",17,7,5
"M","B",42,17,3
"F","C",15,5,4
"F","B",26,6,5
"F","A",25,4,3
"F","A",38,0,2
"F","A",36,5,2
"M","A",21,10,4
"F","A",16,4,4
"M","B",23,12,3
"F","A",23,8,3
"F","D",27,2,4
"M","B",17,6,5
"M","D",18,1,3
"F","A",31,4,2
"M","B",20,15,5
"M","A",23,11,3
"M","B",29,19,5
"F","A",26,1,3
"M","A",22,4,4
"F","A",25,13,3
"F","A",29,1,4
"M","A",24,17,3
"F","A",31,5,3
"F","A",43,13,3
"F","A",25,11,2
"M","B",18,2,3
"M","B",22,4,3
"M","A",29,13,4
"M","D",21,32,5
"F","C",15,6,4
"M","B",20,5,4
"F","C",16,4,5
"F","A",27,1,1
"F","B",16,6,5
"F","A",18,2,4
"F","B",15,2,4
"F","B",23,2,4
"F","A",39,6,3
"F","A",51,25,3
"F","A",44,8,2
"F","C",21,3,4
"F","A",24,10,5
"F","B",21,6,5
"M","C",15,24,5
"M","C",40,4,5
"F","D",25,4,1
"F","B",17,6,4
"F","C",16,2,3
"F","A",44,28,3
"M","A",23,12,5
"M","D",25,11,5
"F","B",17,9,3
"M","B",28,4,3
"M","A",20,7,3
"F","C",30,5,2
"F","B",30,1,3
"M","B",18,7,3
"M","A",30,8,3
"M","A",15,1,3
"M","B",22,3,3
"M","B",46,4,5
"F","A",25,7,3
"F","B",22,8,4
"M","B",15,6,5
"M","A",22,17,3
"M","B",15,6,3
"F","A",25,1,2
"M","D",20,8,5
"F","A",43,23,3
"F","D",15,1,3
"M","A",20,14,5
"F","C",27,3,3
"M","B",32,9,3
"F","D",19,15,5
"F","A",28,3,1
"F","C",17,5,4
"M","A",35,7,2
"M","B",21,5,5
"M","B",17,4,5
"F","B",20,7,3
"F","C",22,15,5
"M","B",18,4,5
"M","B",31,17,5
"F","C",18,2,3
"M","A",15,1,3
"F","B",18,2,4
"F","A",42,10,3
"F","D",30,14,5
"F","A",21,7,3
"F","A",29,10,3
"M","A",55,28,5
"M","A",15,3,5
"F","A",31,3,2
"M","A",31,22,3
"F","B",19,8,5
"M","C",22,26,5
"M","B",25,4,3
"F","A",15,2,3
"M","B",23,9,4
"M","B",17,14,4
"M","B",17,6,4
"F","D",20,9,5
"F","C",17,7,5
"F","A",29,9,2
"F","B",24,11,3
"F","A",22,9,5
"M","C",52,13,5
"M","C",20,13,5
"F","B",23,13,4
"M","A",54,1,3
"M","A",15,7,5
"M","B",17,1,3
"M","C",36,19,4
"M","D",39,24,4
"M","A",18,2,4
"F","A",17,9,5
"F","C",28,8,2
"F","B",17,2,4
"F","C",60,6,4
"F","B",46,38,4
"F","A",17,3,4
"M","B",17,18,5
"M","C",19,8,4
"F","A",29,5,2
"M","B",30,3,4
"M","A",22,10,3
"M","A",28,8,4
"F","B",17,6,4
"M","C",20,18,5
"F","A",25,2,2
"M","A",32,21,4
"M","A",21,4,3
"F","A",38,5,3
"F","B",19,3,3
"F","B",30,21,3
"F","A",27,3,3
"F","C",36,27,3
"F","B",40,16,3
"F","A",31,3,3
"F","C",19,6,5
"M","B",23,5,4
"F","C",19,5,3
"F","B",18,4,4
"M","B",45,18,3
"F","A",16,4,3
"M","C",19,6,5
"M","B",36,17,3
"M","C",30,11,5
"M","C",15,13,5
"F","C",19,7,4
"M","B",26,13,4
"M","D",27,10,5
"F","B",23,10,4
"M","C",16,1,4
"M","B",25,7,5
"M","C",20,8,5
"F","B",31,6,5
"M","B",30,1,3
"F","B",33,6,5
"M","B",31,16,4
"F","D",15,9,5
"F","A",30,7,4
"M","B",21,4,5
"F","B",15,4,5
"F","C",22,11,3
"F","C",15,1,4
"F","B",22,11,3
"M","B",17,5,5
"F","B",17,3,3
"M","D",26,4,5
"F","B",23,2,3
"F","A",43,19,2
"F","B",16,8,5
"F","C",46,3,4
"F","A",16,1,4
"M","B",16,14,4
"M","B",15,4,5
"F","D",21,2,4
"F","A",20,2,3
"M","B",15,1,3
"F","C",31,7,3
"F","B",15,5,5
"F","B",30,1,2
"M","B",27,20,5
"F","A",48,1,3
"F","B",21,4,3
"F","A",27,4,4
"F","A",21,10,3
"F","A",29,6,3
"M","C",15,7,5
"F","A",42,9,5
"F","C",22,9,5
"M","C",23,5,5
"M","B",21,6,3
"F","C",15,5,5
"M","B",19,11,5
"F","A",18,3,5
"F","A",28,1,3
"M","B",39,18,4
"M","C",31,14,3
"M","D",21,13,4
"F","C",16,7,5
"F","A",29,2,2
"F","C",21,4,4
"F","B",26,14,4
"F","B",15,1,4
"M","B",35,18,4
"M","C",42,20,5
"F","B",54,23,5
"F","A",24,7,4
"M","B",16,1,4
"M","B",17,14,5
"F","A",28,3,3
"F","B",15,11,3
"F","D",17,9,3
"F","A",26,4,4
"M","C",15,6,4
"F","B",41,32,5
"M","B",50,15,4
"F","B",24,1,3
"F","B",23,13,4
"M","A",35,14,1
"F","A",36,5,3
"M","A",24,8,3
"M","C",23,16,6
"F","B",20,5,4
"F","B",19,6,3
"F","B",19,4,4
"F","B",23,10,3
"M","A",37,2,4
"M","B",17,22,5
"M","C",16,5,4
"F","A",17,2,3
"F","B",20,7,5
"F","A",32,1,4
"F","D",20,1,3
"F","C",30,16,5
"M","C",31,12,5
"M","C",17,12,5
"M","B",15,3,4
"F","B",43,9,3
"F","C",48,9,4
"F","A",18,4,4
"M","B",15,1,3
"M","A",20,4,3
"M","B",17,11,4
"M","A",19,8,4
"F","B",17,4,5
"M","B",26,11,3
"F","C",27,22,5
"M","B",27,8,3
"F","A",21,3,3
"F","C",21,9,3
"F","B",24,10,4
"M","C",23,3,4
"M","B",24,8,3
"F","B",25,12,4
"M","A",17,4,5
"M","B",23,3,4
"F","B",20,6,5
"F","A",31,2,5
"F","A",25,8,5
"F","C",15,6,5
"F","B",26,3,2
"M","B",26,15,5
"M","A",22,18,5
"M","B",36,12,4
"F","B",18,6,5
"M","B",31,4,4
"M","B",33,8,5
"F","B",22,9,4
"F","B",15,19,5
"F","B",16,1,4
"M","C",27,6,5
"M","C",22,11,4
"F","B",16,7,6
"F","C",41,5,4
"F","B",27,9,3
"M","B",27,14,5
"M","C",31,23,3
"M","B",16,1,3
"F","C",18,2,5
"M","C",17,7,5
"F","C",16,4,5
"F","A",22,3,3
"M","B",16,16,4
"F","C",24,10,4
"M","D",16,4,3
"F","B",17,3,3
"F","C",21,15,5
"F","A",25,2,3
"F","A",28,7,3
"M","B",19,4,5
"M","B",17,21,5
"M","B",45,12,5
"F","A",28,14,2
"M","B",16,1,3
"F","B",19,4,4
"F","B",21,5,3
"F","A",41,5,5
"M","B",15,5,3
"F","B",21,14,5
"M","A",22,9,5
"M","B",24,7,4
"F","B",16,2,3
"M","C",15,14,5
"F","D",26,5,4
"M","B",40,11,4
"F","A",44,15,3
"F","C",17,3,4
"F","A",32,9,3
"F","B",16,1,4
"F","A",26,2,4
"M","B",44,6,3
"F","B",25,9,4
"F","C",18,2,3
"F","A",39,5,2
"M","B",18,7,5
"M","A",44,4,3
"M","B",15,1,4
"F","B",28,5,3
"M","B",15,2,4
"F","A",32,3,4
"M","B",16,2,3
"M","B",15,4,5
"F","A",16,1,5
"F","D",24,5,4
"M","B",17,4,5
"M","A",23,10,5
"M","B",31,9,4
"M","B",16,22,5
"F","C",27,1,4
"M","B",28,21,4
"F","C",30,14,5
"M","C",45,7,3
"F","B",17,15,5
"F","A",18,8,5
"F","A",27,3,3
"F","B",21,2,4
"F","B",26,7,4
"M","B",20,17,5
"F","D",26,2,3
"F","B",23,11,5
"F","A",37,6,5
"F","A",28,2,2
"M","B",19,1,3
"F","A",17,1,3
"M","B",27,8,4
"F","A",36,6,3
"M","A",36,3,3
"M","D",22,12,5
"M","A",26,1,3
"F","A",44,1,3
"F","B",18,3,4
"F","B",37,23,3
"F","C",36,17,5
"F","B",15,3,4
"F","A",39,14,3
"M","B",29,1,4
"F","A",46,8,3
"M","C",32,3,3
"M","C",34,4,5
"M","C",20,4,5
"F","B",20,4,4
"F","B",54,38,3
"F","A",42,21,5
"M","C",22,7,4
"F","B",19,9,4
"M","C",50,15,2
"M","A",19,7,4
"M","A",17,6,5
"M","A",29,11,3
"F","D",16,1,3
"M","D",16,5,5
"F","C",26,20,5
"F","B",19,7,3
"M","B",42,2,4
"F","A",19,5,3
"M","C",19,4,5
"M","A",49,21,3
"F","C",17,8,5
"M","B",19,6,4
"M","C",39,24,5
"M","C",19,3,3
"M","B",29,11,4
"F","B",22,4,3
"F","B",16,2,3
"F","B",20,2,4
"M","B",17,5,5
"F","A",16,7,5
"F","A",39,13,1
"F","C",27,15,5
"F","A",15,2,3
"M","A",59,10,1
"F","C",19,10,5
"F","B",30,9,3
"F","C",16,4,5
"F","C",20,5,5
"M","C",29,1,3
"F","B",21,9,5
"F","B",18,2,4
"F","A",52,26,3
"M","C",42,13,2
"F","B",32,11,4
"F","C",33,1,3
"F","B",31,17,3
"M","C",15,5,5
"M","A",27,12,3
"M","A",17,1,4
"F","B",15,1,4
"F","D",24,17,5
"M","C",37,17,3
"F","A",25,1,2
"M","A",16,19,5
"M","C",35,30,4
"F","D",50,14,3
"M","B",15,1,3
"F","C",20,4,5
"M","A",15,5,5
"M","C",22,5,5
"F","B",15,6,4
"F","A",15,5,5
"M","A",15,1,4
"F","B",27,15,3
"M","B",16,4,4
"M","A",39,1,3
"F","A",18,1,4
"F","C",32,8,4
"M","B",22,14,5
"F","B",19,16,5
"M","C",15,5,4
"M","C",19,8,5
"F","B",16,7,5
"F","B",15,7,3
"F","A",15,3,4
"F","C",18,4,5
"F","B",27,1,3
"M","B",16,1,3
"F","B",22,9,4
"F","B",17,11,3
"F","D",28,10,5
"M","A",38,15,4
"F","C",20,7,4
"F","C",30,2,3
"F","A",26,3,3
"F","C",26,1,3
"M","B",17,11,5
"M","A",35,5,3
"F","D",19,1,4
"M","A",18,11,4
"M","B",22,2,3
"F","B",20,5,5
"M","B",35,12,4
"M","C",18,5,5
"F","A",20,5,5
"F","A",15,1,3
"F","D",23,4,5
"F","A",33,9,4
"F","B",30,3,3
"M","B",17,6,5
"M","D",18,6,5
"M","A",26,5,2
"F","A",26,3,2
"F","A",15,4,4
"F","B",19,2,4
"M","B",16,1,4
"F","B",29,4,5
"F","A",20,15,5
"M","B",30,7,5
"F","B",22,1,4
"F","A",26,2,2
"F","A",35,2,1
"F","C",34,10,3
"F","C",31,1,2
"M","C",16,4,5
"M","B",16,2,3
"F","B",25,13,3
"M","B",23,13,3
"F","B",15,11,5
"M","A",16,4,5
"F","B",15,1,4
"M","D",17,2,3
"M","D",20,8,5
"F","A",27,8,3
"M","C",15,9,5
"F","A",25,2,2
"F","B",20,10,5
"F","A",25,0,2
"M","B",26,4,3
"F","B",18,2,4
"F","A",32,5,4
"F","D",21,1,3
"M","A",22,9,4
"M","B",15,1,3
"F","B",34,14,3
"M","B",15,1,4
"F","A",39,2,4
"M","A",17,4,6
"M","A",29,11,3
"F","A",31,1,1
"F","D",30,6,2
"F","D",25,7,3
"F","A",20,4,3
"M","D",23,12,5
"M","C",34,12,4
"F","A",15,1,4
"F","A",36,10,3
"F","A",15,7,5
"M","D",22,7,3
"M","A",22,5,5
"M","B",19,7,4
"F","A",35,1,2
"F","A",28,7,4
"F","A",32,15,3
"M","A",15,2,3
"F","A",18,3,4
"M","B",21,4,4
"F","A",16,3,4
"M","C",19,14,5
"M","B",17,6,3
"F","A",28,2,3
"F","D",31,5,2
"F","C",17,7,5
"M","B",22,12,3
"F","A",34,5,3
"M","C",30,20,5
"F","C",32,16,4
"F","A",22,8,3
"M","C",16,6,5
"M","D",42,35,5
"F","A",25,1,4
"F","A",32,14,4
"M","B",15,1,4
"F","A",21,6,4
"F","A",19,1,4
"M","A",25,6,5
"M","A",28,8,3
"F","A",30,2,3
"F","B",15,1,3
"F","A",21,5,5
"F","D",15,1,4
"M","C",39,11,4
"F","A",25,9,3
"F","A",28,4,2
"F","B",22,18,5
"M","C",26,26,5
"F","A",26,0,3
"F","C",39,17,5
"F","D",20,5,5
"M","B",15,1,4
"M","B",29,14,3
"M","B",27,4,5
"F","B",15,9,5
"F","C",16,3,4
"M","C",30,9,3
"F","A",27,0,4
"M","B",36,5,5
"F","B",20,2,4
"F","B",24,9,4
"F","B",15,2,4
"F","B",15,10,5
"F","A",20,7,5
"M","B",64,31,3
"F","B",32,18,4
"M","B",21,6,3
"F","C",16,1,3
"F","A",28,11,4
"F","B",24,6,4
"F","C",16,3,3
"M","D",16,1,4
"F","B",25,6,5
"M","A",34,9,2
"F","A",44,11,2
"F","A",28,2,2
"F","A",19,8,4
"F","A",29,10,3
"F","A",29,4,2
"F","A",38,8,3
"F","A",28,0,2
"M","C",43,9,2
"F","B",18,4,3
"M","B",24,12,3
"F","A",31,11,3
"F","B",24,13,3
"F","A",30,5,4
"F","B",15,1,4
"F","B",31,6,5
"M","B",27,3,3
"F","D",35,7,5
"F","A",16,2,3
"F","B",17,4,4
"F","B",25,8,3
"M","B",15,1,3
"F","B",16,6,5
"F","B",16,11,5
"F","A",21,11,3
"F","B",63,11,4
"F","D",18,4,4
"F","A",27,1,3
"F","B",21,19,4
"F","A",25,9,5
"M","C",15,4,4
"M","B",19,12,5
"F","B",20,1,3
"F","B",16,4,3
"F","B",22,4,5
"M","C",23,11,4
"F","A",16,2,4
"F","A",30,2,3
"M","B",16,4,5
"F","A",16,2,3
"M","B",15,1,3
"M","C",15,5,5
"F","B",32,16,5
"F","C",27,7,3
"F","B",18,3,4
"F","B",18,5,3
"M","A",21,2,4
"F","A",43,7,2
"F","B",58,16,4
"F","A",25,10,3
"F","C",32,14,4
"M","B",19,21,5
"F","A",30,2,2
"F","C",25,11,5
"F","C",30,10,5
"M","C",16,7,4
"M","B",15,3,3
"F","A",17,15,4
"M","B",55,38,5
"F","A",33,3,3
"F","B",27,6,3
"F","C",15,5,5
"M","B",29,23,4
"M","C",15,4,5
"F","A",26,2,3
"F","B",15,7,5
"F","B",20,5,5
"M","B",15,1,3
"F","C",17,21,5
"F","B",63,17,3
"M","C",38,0,2
"M","D",15,4,5
"M","A",17,6,4
"M","B",15,14,5
"M","A",19,11,3
"F","A",15,4,3
"F","B",26,16,4
"M","A",23,6,3
"M","B",20,3,3
"F","A",18,8,4
"F","B",32,19,3
"M","A",33,10,4
"F","A",27,32,4
"F","A",18,8,3
"M","B",17,4,4
"M","B",26,17,5
"M","A",19,7,6
"F","B",35,1,4
"M","B",27,6,3
"F","D",30,1,3
"F","A",35,7,5
"M","A",43,1,3
"F","B",15,1,3
"M","B",19,10,4
"M","A",18,8,5
"F","A",15,1,4
"F","B",17,4,3
"M","B",21,14,5
"M","C",19,5,5
"F","A",37,6,3
"F","A",29,4,3
"F","A",18,6,3
"F","C",19,5,5
"F","B",16,1,4
"M","B",19,9,4
"F","B",19,10,5
"M","A",16,1,5
"F","A",21,5,5
"F","B",24,15,5
"M","B",24,1,3
"F","B",17,1,4
"M","A",24,5,4
"M","B",20,4,4
"M","B",26,18,4
"M","B",19,4,5
"F","A",27,2,3
"M","B",20,6,4
"F","A",18,4,3
"M","A",34,1,3
"F","A",31,7,3
"F","D",17,10,5
"F","B",18,5,6
"F","B",23,6,3
"M","B",26,11,5
"F","A",18,47,5
"F","C",25,6,3
"F","B",17,4,4
"M","A",24,6,5
"M","B",38,19,4
"M","B",18,2,3
"F","A",36,6,1
"F","C",24,6,5
"F","A",34,5,4
"F","B",19,4,4
"M","A",23,5,5
"M","A",17,4,4
"F","A",18,3,4
"M","B",15,6,4
"M","B",24,6,5
"F","C",29,0,3
"F","B",41,8,5
"F","A",28,1,4
"F","A",16,5,5
"M","A",29,21,5
"F","B",28,11,4
"M","C",16,4,5
"M","B",22,3,4
"F","A",35,4,1
"F","B",15,1,4
"F","B",20,6,4
"F","A",44,12,3
"F","C",18,5,4
"M","C",20,6,5
"F","A",30,4,3
"M","A",20,1,4
"M","A",16,1,3
"F","C",26,9,4
"F","B",20,4,4
"F","C",28,9,2
"F","C",20,8,5
"F","A",24,5,3
"M","B",23,7,4
"F","B",24,17,3
"F","C",17,9,6
"M","C",15,4,4
"F","A",16,5,3
"F","C",16,7,5
"F","B",17,7,5
"F","B",18,4,5
"F","B",18,4,3
"F","A",25,2,3
"F","A",29,3,4
"M","B",19,4,3
"M","C",17,3,4
"F","A",38,6,2
"F","C",33,14,3
"F","B",68,39,4
"F","A",48,13,3
"M","C",18,1,3
"F","B",15,1,4
"M","C",16,2,4
"F","C",15,4,3
"F","C",18,3,3
"M","C",31,4,5
"F","B",19,2,4
"M","B",29,21,5
"F","B",23,22,5
"M","A",18,17,5
"F","A",17,1,3
"F","A",26,11,2
"M","B",17,9,3
"F","A",26,12,3
"F","B",29,15,3
"M","C",19,14,4
"F","A",16,1,3
"F","C",39,4,5
