"Var1","Var2","Var4","Var9","Var10","Var11","Var12","Var13","Var14","Var15","Var16","Var17","Var18","Var19","Var20"
"F","B",18,1,4,"F","B","PO",19,1,1,0,3,3,4
"M","B",16,7,4,"F","B","AZ",17,3,0,6,1,10,5
"F","C",15,5,5,"F","B","AZ",18,0,3,1,4,4,3
"F","B",35,29,5,"M","D","CB",20,0,0,5,4,5,5
"F","A",16,1,3,"M","C","PO",22,2,0,4,6,4,5
"F","A",18,8,5,"F","B","PO",17,4,1,0,2,3,4
"F","B",26,6,3,"F","B","PO",16,2,1,3,1,4,5
"M","D",16,9,5,"F","A","CB",25,3,2,1,2,13,5
"M","B",39,20,5,"M","A","CB",29,2,0,0,1,2,5
"F","A",52,4,3,"M","A","AZ",17,1,2,2,3,7,5
"F","B",25,4,3,"M","A","IC",27,1,0,0,1,2,3
"F","A",18,1,3,"F","C","ST",28,0,0,0,2,4,3
"M","C",21,4,5,"M","A","PO",21,4,2,6,6,4,5
"F","B",18,4,5,"F","C","AZ",29,6,0,1,1,12,5
"F","C",16,6,5,"F","C","IC",42,0,0,0,0,2,2
"F","C",40,11,1,"F","B","CB",16,1,0,3,1,10,5
"F","A",20,7,3,"M","B","EY",19,0,1,1,2,2,3
"F","A",55,15,4,"M","B","AZ",38,2,4,3,0,6,5
"M","B",28,8,3,"M","B","AZ",15,1,0,4,5,12,5
"F","A",55,55,4,"F","B","AZ",27,1,0,3,2,6,5
"F","B",15,1,4,"M","B","AZ",47,2,0,3,4,28,4
"M","C",45,5,3,"M","A","IC",28,2,5,2,2,0,3
"F","C",26,11,5,"M","B","ST",23,4,2,5,3,4,5
"F","D",31,12,1,"M","A","CB",29,1,0,0,2,6,3
"F","B",15,2,4,"M","A","CJ",21,0,3,1,3,9,3
"M","A",29,24,3,"F","B","AZ",21,2,1,0,2,8,4
"M","D",38,18,5,"F","C","PO",24,2,5,3,2,34,5
"F","A",28,0,4,"F","C","CB",28,2,1,2,1,5,3
"F","B",27,9,4,"M","C","PO",21,0,2,2,3,15,3
"F","B",15,2,4,"F","B","EY",17,1,0,2,2,2,4
"F","B",18,2,4,"F","C","AZ",28,1,1,0,2,0,3
"F","A",25,19,4,"F","C","PO",22,3,1,0,0,25,5
"F","A",15,4,5,"F","D","ST",37,0,0,1,1,4,2
"F","B",42,22,3,"F","A","IC",17,2,2,0,1,7,5
"M","A",27,1,3,"F","A","PO",21,3,1,2,1,4,5
"M","A",23,7,5,"M","B","CJ",44,5,3,1,1,19,5
"M","A",32,23,5,"F","B","CJ",28,0,0,2,4,6,4
"M","C",21,11,4,"M","B","AZ",20,1,2,2,2,2,4
"F","A",16,2,4,"M","A","IC",27,1,2,1,2,16,4
"F","C",19,3,3,"M","C","CJ",16,3,1,4,2,11,5
"M","C",46,9,3,"F","B","CB",19,2,1,2,3,18,4
"M","B",30,19,4,"F","C","CJ",27,0,1,0,1,3,4
"F","A",19,4,4,"F","A","EY",39,1,1,0,1,2,3
"F","B",25,7,5,"M","B","CJ",41,0,1,3,2,5,5
"F","B",45,33,4,"M","B","PO",28,3,1,4,4,8,5
"F","A",27,11,4,"M","A","AZ",28,2,0,1,1,1,3
"M","A",19,4,3,"F","A","AZ",34,0,1,0,2,2,1
"M","A",17,5,5,"M","B","IC",15,2,2,2,5,5,3
"F","B",33,5,3,"F","B","AZ",15,1,0,1,5,2,3
"F","A",23,5,3,"F","D","PO",15,0,1,0,3,1,3
"F","B",31,16,4,"M","B","EY",33,1,1,0,1,5,4
"F","A",25,5,2,"M","A","AZ",30,0,1,6,3,11,5
"F","A",26,1,3,"F","A","AZ",17,1,0,2,3,1,3
"M","A",30,6,4,"F","A","CJ",16,1,2,0,2,6,3
"F","A",29,0,2,"F","C","EY",18,2,1,3,1,5,5
"M","B",16,8,5,"F","A","PO",17,0,1,1,4,1,4
"M","A",38,6,5,"F","B","EY",15,3,1,2,5,3,3
"F","B",30,19,4,"F","B","IC",15,1,1,0,1,4,3
"F","A",46,12,4,"F","C","ST",20,2,1,0,1,2,3
"M","B",19,5,5,"F","B","CJ",24,1,1,1,2,10,5
"F","B",16,3,4,"M","D","CB",34,0,1,0,3,19,3
"F","B",17,4,4,"F","A","AZ",29,1,0,0,0,4,4
"F","B",17,3,3,"F","B","EY",15,2,0,3,5,1,4
"F","D",44,5,5,"F","A","AZ",20,2,0,2,2,18,5
"F","A",22,12,4,"F","C","PO",18,0,1,2,6,3,4
"M","B",17,10,3,"M","C","AZ",27,2,4,4,2,9,5
"M","B",21,9,5,"M","C","IC",36,0,0,0,0,11,1
"F","A",17,6,4,"M","A","AZ",38,0,2,0,4,21,3
"F","A",33,1,1,"M","B","PO",18,2,0,2,1,15,5
"M","A",28,5,3,"F","C","CB",19,1,2,1,1,4,3
"F","A",26,13,3,"M","B","CB",17,1,2,1,3,1,5
"F","D",36,7,5,"F","D","AZ",29,0,1,1,3,1,3
"M","A",47,14,3,"M","C","IC",15,4,5,9,3,6,5
"M","B",21,5,3,"M","C","CB",19,1,2,1,2,7,5
"M","B",23,1,4,"M","B","AZ",21,3,0,2,1,13,5
"F","A",33,10,3,"M","C","EY",66,1,1,0,0,34,4
"M","C",23,2,3,"M","C","CB",19,0,1,0,1,2,4
"F","C",32,1,1,"F","C","IC",15,1,0,2,2,7,5
"M","B",15,6,3,"F","C","CB",24,1,1,5,3,4,6
"F","A",33,2,3,"M","C","PO",19,4,1,1,2,7,5
"F","C",23,6,3,"F","C","IC",16,0,0,0,2,1,3
"M","B",30,10,3,"F","A","IC",31,2,2,2,1,5,2
"M","C",18,18,5,"F","A","ST",18,2,3,1,2,5,4
"M","C",27,15,5,"F","B","CB",17,2,1,1,2,5,3
"F","C",45,10,3,"F","A","PO",26,1,2,1,1,3,3
"M","B",16,2,3,"F","B","CB",32,2,1,2,5,3,4
"F","C",25,10,3,"F","A","CJ",29,0,0,0,1,3,3
"F","A",33,6,3,"M","A","IC",27,0,0,2,4,6,4
"F","A",18,4,4,"F","A","ST",35,1,1,0,0,5,3
"F","A",24,14,4,"M","A","CB",22,3,1,3,5,3,3
"F","B",22,1,4,"M","D","IC",15,2,1,3,2,12,5
"F","B",29,9,3,"F","B","IC",27,1,0,4,3,4,5
"F","B",34,7,3,"F","A","CB",36,2,1,0,0,6,1
"F","C",20,8,3,"F","A","AZ",25,0,2,2,2,7,1
"M","C",15,2,3,"F","B","PO",32,1,0,0,2,11,3
"F","D",31,5,3,"F","A","PO",40,2,1,1,2,21,5
"M","A",24,12,5,"M","B","ST",15,1,2,3,2,5,5
"F","B",16,4,3,"M","B","IC",16,3,0,5,3,19,5
"F","B",19,5,3,"F","B","IC",15,2,0,4,1,4,4
"F","B",31,9,5,"F","A","AZ",36,2,2,1,1,11,3
"M","A",55,12,5,"F","B","AZ",21,1,0,0,4,3,3
"F","B",29,12,3,"M","B","CJ",17,1,2,2,7,1,3
"M","A",16,8,5,"F","C","AZ",17,2,1,4,4,8,5
"M","D",25,7,5,"F","A","ST",26,1,0,4,3,6,5
"F","B",15,1,3,"F","D","AZ",27,1,3,2,0,1,3
"F","A",30,1,2,"M","C","CJ",24,0,0,1,3,6,4
"M","A",17,6,5,"M","B","PO",22,0,1,3,2,13,5
"M","A",15,4,5,"M","A","PO",23,1,2,0,2,7,4
"F","A",33,1,3,"M","C","CB",18,0,1,2,3,11,4
"F","B",15,3,3,"F","A","CB",49,0,1,3,4,20,4
"F","A",44,37,5,"F","A","EY",31,3,2,2,5,12,3
"M","B",16,4,5,"F","B","PO",21,2,0,1,4,11,3
"M","B",17,5,5,"F","B","PO",16,3,0,2,1,24,5
"M","A",34,3,3,"F","B","CB",27,1,1,3,1,21,5
"F","B",29,1,4,"F","A","ST",28,0,1,0,2,1,3
"M","B",27,12,3,"F","D","CJ",27,0,1,1,1,2,2
"F","A",24,5,5,"F","A","EY",35,1,0,0,3,22,3
"F","C",20,2,4,"M","B","EY",16,0,1,0,5,1,3
"M","B",28,27,5,"F","A","CB",19,1,0,2,5,5,4
"M","B",32,16,3,"F","B","IC",49,0,1,2,2,25,3
"F","B",25,9,3,"M","B","IC",22,1,2,6,6,15,5
"F","B",30,19,4,"F","A","EY",16,1,0,1,1,1,3
"F","B",22,5,4,"M","B","EY",18,2,0,1,3,16,4
"F","C",20,3,3,"F","D","AZ",21,3,1,1,0,4,5
"F","B",21,2,3,"M","C","PO",21,0,1,3,2,10,5
"M","C",21,6,5,"F","B","EY",20,1,2,0,2,8,4
"F","D",31,6,4,"F","C","AZ",29,1,0,1,0,3,3
"F","B",21,6,4,"F","A","CB",30,1,1,1,2,12,4
"F","B",25,5,5,"M","B","IC",29,1,0,0,1,9,3
"F","A",22,17,3,"F","B","IC",25,1,0,1,1,4,2
"M","A",18,1,3,"F","C","PO",16,3,1,5,3,8,5
"M","C",25,12,4,"M","A","ST",22,1,1,0,1,16,3
"F","C",29,6,1,"M","B","CB",24,0,0,0,3,1,3
"F","B",33,14,5,"F","B","CB",18,3,1,2,0,6,5
"M","C",17,5,5,"M","A","PO",46,0,2,1,3,18,3
"F","C",15,5,5,"M","C","PO",37,3,1,6,3,17,5
"F","A",30,16,3,"M","C","CJ",15,0,1,1,0,4,5
"F","B",16,7,5,"F","B","PO",16,0,2,1,7,7,4
"F","C",34,3,3,"F","C","AZ",19,2,2,1,3,6,3
"F","B",25,2,2,"F","C","AZ",26,2,3,1,2,4,4
"M","C",15,5,4,"F","B","AZ",40,1,2,2,4,11,4
"M","B",26,12,4,"M","B","PO",27,2,0,4,1,22,5
"F","A",43,13,3,"M","B","CJ",15,3,0,2,2,4,5
"F","C",18,8,5,"F","A","AZ",56,4,3,2,0,6,4
"M","D",17,1,4,"F","A","IC",27,1,3,3,3,10,5
"M","B",22,9,4,"F","C","ST",38,1,0,3,3,11,5
"M","B",20,4,4,"F","A","IC",28,2,2,0,1,9,4
"F","D",20,10,5,"F","A","IC",37,0,0,1,3,17,4
"M","B",16,5,3,"F","C","EY",18,0,1,1,6,2,4
"M","B",25,0,3,"F","A","EY",38,3,2,2,1,4,2
"F","B",49,15,2,"F","A","EY",19,0,0,3,2,5,4
"M","C",30,4,5,"F","B","AZ",24,0,0,3,1,8,4
"M","C",19,8,5,"F","A","PO",56,0,2,4,3,8,5
"M","B",27,7,3,"F","B","EY",15,0,2,1,5,2,4
"F","B",19,5,3,"F","B","EY",17,1,1,1,5,8,3
"M","A",42,25,3,"F","B","PO",25,1,0,1,0,11,3
"M","A",55,45,4,"M","D","PO",22,4,2,3,1,6,5
"F","C",34,21,5,"F","C","AZ",28,0,0,0,3,1,3
"F","A",36,8,1,"F","B","EY",17,1,2,1,2,4,4
"F","A",42,3,3,"F","B","CJ",25,2,1,3,3,11,5
"M","D",23,15,6,"F","D","AZ",18,0,0,1,3,6,3
"M","B",16,7,3,"M","A","IC",34,3,1,2,3,3,3
"F","B",15,8,5,"F","A","CB",24,3,0,4,4,4,5
"F","A",35,19,3,"F","B","CJ",21,3,2,4,1,5,5
"F","C",35,12,3,"F","A","IC",17,0,1,2,1,1,3
"F","B",22,3,3,"F","B","CB",28,2,1,5,1,14,5
"F","B",56,23,3,"M","B","IC",30,0,2,2,4,8,4
"F","B",22,16,3,"M","C","PO",16,1,1,6,5,5,5
"F","A",33,10,2,"M","A","CB",15,2,1,3,3,8,5
"F","B",17,1,5,"F","B","ST",29,1,2,1,1,2,3
"M","C",16,4,5,"F","A","AZ",20,1,0,0,1,6,4
"M","B",27,7,4,"F","A","ST",31,0,0,0,6,22,4
"M","A",25,15,3,"F","B","CJ",25,2,1,0,1,4,4
"F","D",57,12,5,"F","B","EY",15,1,0,0,3,4,4
"F","C",18,9,5,"F","A","AZ",33,1,0,0,1,4,2
"M","B",27,6,3,"F","A","ST",19,1,0,0,1,3,3
"M","B",19,1,3,"F","C","ST",39,2,2,1,0,8,2
"M","B",18,4,5,"M","B","AZ",25,4,3,3,4,9,5
"F","A",25,3,2,"M","C","CB",22,2,1,5,3,4,5
"M","A",17,4,4,"F","A","ST",15,1,3,0,2,5,4
"M","B",39,5,5,"F","C","IC",15,2,1,1,0,4,5
"M","B",33,13,4,"M","C","ST",16,5,1,3,3,4,5
"F","B",20,2,5,"F","B","IC",15,4,1,0,3,4,3
"F","A",16,3,4,"M","C","CB",20,2,0,0,1,13,4
"F","A",18,1,4,"M","C","PO",16,0,0,2,2,2,4
"F","A",33,15,5,"M","B","PO",23,3,2,3,4,11,5
"F","B",18,5,5,"M","C","CB",51,1,3,4,0,9,5
"F","A",31,7,4,"F","C","CJ",32,2,1,3,1,26,5
"F","B",32,12,4,"M","A","CB",29,0,1,1,2,18,3
"F","A",32,3,2,"F","B","CB",25,1,2,1,0,21,5
"F","B",31,11,5,"F","B","PO",23,2,1,3,5,4,5
"F","B",24,4,3,"F","B","PO",17,1,0,1,0,9,5
"M","A",44,7,3,"F","B","ST",58,1,1,1,1,26,4
"F","A",34,1,3,"F","B","CJ",35,1,2,2,1,21,5
"M","A",25,2,4,"F","B","CB",23,3,3,0,2,4,3
"F","A",28,2,1,"M","C","PO",15,2,1,3,5,6,5
"M","A",19,4,4,"M","B","PO",21,0,1,4,2,11,5
"F","C",15,2,4,"M","B","IC",15,1,2,0,0,5,5
"M","B",24,1,3,"F","C","ST",28,0,2,0,0,18,3
"M","A",24,15,5,"F","A","CB",50,3,4,0,4,16,3
"F","B",20,2,3,"M","B","ST",34,2,2,2,3,9,4
"F","C",23,3,3,"M","B","PO",22,3,2,3,1,7,5
"F","C",36,2,3,"M","D","CB",62,1,3,2,1,19,5
"F","B",15,2,4,"F","A","IC",33,1,1,0,0,1,3
"M","B",17,5,5,"F","A","CJ",24,1,1,0,1,4,4
"F","A",18,2,4,"M","A","AZ",25,2,3,5,2,11,5
"M","B",25,1,4,"M","C","AZ",19,1,0,1,2,10,2
"F","A",29,10,3,"F","B","PO",15,0,0,0,1,4,5
"M","A",21,6,3,"M","B","AZ",16,0,1,1,1,1,4
"F","B",46,12,3,"F","D","CJ",34,0,1,2,1,1,1
"M","B",18,5,5,"M","C","IC",20,0,0,1,2,5,5
"M","A",17,1,3,"F","A","CB",30,1,0,1,2,16,3
"M","B",42,20,4,"M","C","AZ",26,0,0,0,3,24,4
"F","B",23,8,5,"M","C","PO",42,2,0,5,6,19,5
"M","C",16,6,5,"M","A","PO",28,5,1,5,3,5,5
"M","B",17,10,3,"M","B","CB",17,0,0,0,2,9,4
"F","A",17,7,3,"F","C","IC",15,3,4,5,1,4,5
"F","A",35,16,5,"F","B","CB",24,1,1,1,4,8,4
"F","B",42,14,3,"F","A","IC",19,1,1,2,4,1,3
"F","A",25,4,3,"F","B","EY",15,2,1,1,4,2,4
"F","A",31,17,3,"M","D","PO",23,2,1,5,4,12,5
"M","B",22,7,4,"F","B","ST",15,0,4,2,8,1,4
"F","D",44,2,4,"M","C","AZ",24,1,2,4,1,6,5
"M","C",26,1,3,"F","B","EY",18,0,1,0,2,4,3
"M","A",28,4,3,"M","A","ST",27,0,1,3,6,10,5
"M","D",15,3,5,"F","A","ST",26,0,2,0,3,8,3
"F","A",30,4,3,"F","C","AZ",35,2,3,2,1,1,2
"F","B",19,4,5,"F","A","AZ",62,0,0,1,1,14,2
"M","A",19,8,4,"F","B","ST",15,1,1,1,2,2,4
"M","C",20,14,5,"M","C","AZ",39,2,1,5,1,5,5
"M","B",22,7,5,"M","B","AZ",17,2,2,2,4,6,3
"F","D",17,17,5,"M","C","CB",30,2,0,4,0,4,5
"F","B",30,16,3,"M","B","AZ",32,3,3,3,1,6,5
"M","A",19,12,3,"F","B","PO",16,1,1,6,5,11,5
"F","C",19,11,5,"M","B","EY",15,1,2,0,3,1,3
"M","C",17,5,3,"F","B","AZ",49,1,1,0,3,19,3
"M","B",16,10,3,"F","B","PO",43,1,0,1,3,22,4
"M","A",16,13,4,"M","B","EY",18,1,2,2,4,1,4
"F","B",30,22,4,"F","A","ST",27,0,1,0,0,15,1
"F","A",29,12,3,"M","A","CJ",17,1,1,1,5,2,3
"F","B",20,5,5,"M","D","AZ",17,0,0,2,4,4,3
"M","C",19,5,5,"F","C","AZ",19,1,1,5,3,7,5
"M","B",35,12,4,"M","A","EY",16,1,0,1,6,2,3
"F","A",35,4,4,"M","B","PO",16,0,2,0,0,2,3
"F","A",15,10,5,"F","B","CJ",48,1,2,0,0,8,3
"M","A",25,6,2,"F","B","AZ",32,1,1,1,1,13,3
"F","A",27,14,4,"M","B","EY",16,1,3,0,2,1,4
"M","C",30,13,5,"F","B","IC",15,1,1,0,2,3,4
"M","C",18,15,5,"F","B","EY",15,0,0,1,1,1,3
"F","A",33,10,1,"F","A","CB",22,1,0,0,2,7,3
"F","B",17,4,4,"F","A","IC",26,0,0,0,0,0,3
"M","B",19,6,4,"M","A","CB",25,3,0,0,4,22,3
"M","B",25,11,4,"F","B","ST",15,1,1,0,2,3,3
"F","B",26,0,2,"F","B","CJ",33,0,0,1,0,13,3
"M","B",28,7,3,"F","B","CJ",21,3,1,3,1,17,5
"M","C",26,8,3,"F","A","AZ",18,0,0,1,3,1,3
"F","B",19,1,3,"M","A","CJ",27,0,0,0,3,3,4
"F","A",31,3,3,"F","B","AZ",34,0,0,1,5,16,3
"F","B",23,8,4,"F","A","IC",55,1,0,0,1,7,4
"F","B",16,2,4,"M","A","EY",32,1,0,0,1,19,4
"M","C",15,4,4,"M","B","IC",19,0,2,0,3,9,4
"M","A",38,5,2,"M","B","ST",17,0,2,0,5,1,4
"F","B",15,1,3,"F","A","PO",31,0,3,2,1,19,3
"F","A",17,1,3,"M","B","EY",20,0,0,0,2,17,3
"M","D",18,7,5,"F","B","EY",20,0,2,2,4,7,4
"M","A",28,0,3,"F","B","AZ",18,3,0,0,0,5,5
"F","A",22,4,4,"F","A","AZ",27,0,0,0,0,6,2
"M","A",27,10,5,"F","B","PO",17,1,2,4,3,4,5
"F","A",17,2,4,"F","B","CB",27,3,2,2,3,4,4
"M","B",19,2,4,"F","C","IC",29,0,0,3,3,2,5
"M","C",20,10,5,"F","A","CB",34,0,1,2,4,7,1
"M","A",51,14,3,"F","D","PO",20,2,0,2,2,13,5
"F","B",20,3,4,"F","C","PO",18,1,2,0,2,5,4
"M","A",16,5,5,"F","B","AZ",19,2,1,5,3,4,5
"F","C",39,11,5,"M","B","IC",25,2,2,3,6,5,4
"F","A",28,0,1,"M","B","AZ",19,2,0,2,4,20,4
"M","B",41,25,4,"M","A","EY",15,2,2,1,4,12,4
"M","B",34,10,3,"F","B","CJ",24,0,0,2,3,6,4
"F","A",38,14,4,"M","B","CB",16,1,1,0,1,4,4
"F","A",16,4,5,"M","B","AZ",19,4,0,0,1,8,5
"F","A",26,9,3,"M","A","AZ",30,3,1,4,4,5,5
"M","B",18,5,5,"F","B","EY",17,0,0,1,4,1,4
"F","B",22,13,3,"F","D","AZ",17,2,1,2,1,16,5
"F","C",29,7,5,"F","B","PO",19,0,1,0,2,4,3
"M","B",20,7,5,"M","A","ST",15,0,0,1,3,17,4
"M","B",28,5,5,"M","B","EY",18,1,0,0,3,3,5
"M","A",16,19,4,"F","C","AZ",21,3,2,2,4,11,5
"F","A",15,1,3,"F","B","CB",16,0,0,2,3,4,5
"F","B",18,6,4,"M","A","AZ",22,2,2,0,3,8,3
"M","B",17,3,3,"F","B","IC",19,4,2,4,1,9,5
"M","B",19,4,4,"M","B","AZ",27,0,1,1,6,5,3
"F","B",30,8,4,"F","B","AZ",32,0,0,3,4,8,4
"F","A",15,1,3,"M","A","IC",16,1,2,1,1,12,4
"F","C",35,26,4,"M","B","PO",15,2,2,3,2,6,5
"M","A",35,1,4,"F","B","EY",18,1,1,2,4,3,3
"F","B",19,8,3,"M","A","CB",15,1,1,1,3,4,4
"M","A",30,15,3,"F","A","IC",33,2,1,1,1,10,3
"F","A",45,18,3,"M","A","AZ",31,2,0,3,0,31,5
"F","A",27,0,3,"M","B","IC",21,1,5,2,4,11,3
"M","B",19,7,4,"F","D","CJ",30,0,0,4,2,4,5
"F","B",19,1,4,"F","A","CB",23,0,1,0,5,1,4
"F","A",25,0,3,"F","B","CB",35,1,1,1,2,7,5
"M","C",32,15,5,"F","A","CJ",29,1,2,1,0,1,3
"F","A",40,8,3,"M","A","EY",27,2,4,1,5,6,3
"M","B",21,1,3,"F","C","CB",25,0,0,3,1,5,5
"M","B",18,4,5,"M","A","ST",20,1,1,0,4,9,3
"F","A",16,5,5,"M","B","AZ",16,0,1,0,1,9,4
"F","A",18,6,5,"M","B","CJ",27,0,1,1,4,11,4
"M","C",30,9,3,"M","C","IC",21,0,3,1,4,6,3
"F","C",17,6,5,"M","C","CB",28,3,0,1,4,6,3
"F","B",17,7,4,"M","A","EY",41,1,1,0,1,6,6
"F","A",26,2,3,"F","C","PO",21,2,1,0,3,9,4
"M","C",28,16,5,"F","B","PO",21,1,1,2,1,4,5
"M","B",29,16,5,"F","B","AZ",16,1,2,3,2,18,5
"M","B",23,2,4,"F","A","AZ",25,1,1,0,0,2,5
"F","A",34,3,2,"M","A","PO",26,1,0,2,4,11,3
"F","A",25,8,3,"F","A","IC",21,1,0,4,2,13,5
"F","A",27,9,3,"F","A","IC",16,1,2,4,3,6,5
"F","A",19,6,3,"F","D","AZ",16,0,1,2,4,1,3
"M","C",15,4,4,"F","A","AZ",26,1,1,3,1,6,3
"M","B",18,2,3,"M","A","CB",31,3,0,3,3,4,5
"M","B",17,2,3,"M","B","ST",16,3,0,6,3,8,5
"M","A",30,1,3,"F","C","EY",39,1,1,4,3,2,3
"F","C",21,5,5,"F","A","EY",28,4,1,0,1,2,3
"F","B",28,13,3,"M","B","CJ",27,2,1,3,0,7,5
"F","B",18,9,4,"M","B","PO",19,0,1,1,1,5,3
"M","D",16,5,4,"M","C","CJ",15,1,1,5,3,6,5
"M","B",28,10,4,"F","A","EY",47,2,1,1,2,27,4
"M","B",16,1,4,"F","B","CJ",16,0,0,3,8,3,4
"F","B",25,2,3,"F","B","CB",33,1,0,2,4,20,4
"M","B",22,5,5,"M","A","CB",50,2,1,4,3,5,5
"M","C",17,4,5,"F","B","PO",15,2,1,8,2,5,5
"F","A",30,9,5,"F","B","EY",36,1,1,3,2,9,5
"F","C",32,6,5,"M","B","AZ",46,0,1,1,1,12,4
"F","A",38,13,3,"M","D","AZ",37,3,2,2,1,21,3
"M","A",22,4,3,"M","B","CB",17,1,2,2,1,6,5
"F","A",17,6,4,"F","B","AZ",16,1,1,1,4,11,4
"M","D",20,10,5,"F","A","EY",31,1,3,0,0,18,4
"M","C",16,4,5,"F","A","CJ",17,3,3,1,4,1,4
"M","A",15,1,3,"F","B","PO",18,2,2,7,4,8,5
"F","A",17,2,3,"F","C","PO",23,6,3,1,2,5,5
"F","A",27,1,2,"F","C","CJ",37,2,2,1,2,10,4
"M","B",35,7,5,"F","A","EY",19,0,2,1,3,8,3
"M","B",35,5,2,"F","A","AZ",36,0,0,3,2,2,3
"F","B",15,1,3,"M","B","AZ",25,1,0,1,1,6,5
"M","B",25,11,5,"M","A","AZ",32,2,0,1,0,2,4
"F","C",20,7,4,"F","A","AZ",22,0,1,0,2,1,4
"F","A",30,10,3,"M","A","AZ",25,0,1,1,4,5,4
"F","C",16,7,5,"F","A","CB",31,0,0,1,1,7,3
"F","A",30,0,3,"F","B","CB",29,0,2,0,3,2,3
"F","A",28,4,5,"F","C","PO",17,0,1,2,0,7,5
"M","A",16,1,4,"M","D","CJ",28,1,0,0,0,6,4
"F","C",15,4,3,"F","C","EY",15,1,0,0,2,2,4
"M","B",15,3,4,"F","A","AZ",31,1,0,1,1,3,3
"M","C",24,11,4,"F","C","ST",42,2,2,3,4,10,4
"M","A",38,9,3,"M","B","IC",18,2,1,0,1,20,3
"M","C",16,4,5,"M","B","IC",22,2,0,0,3,2,4
"M","C",15,6,5,"F","C","CJ",15,1,1,2,4,7,4
"F","B",17,9,4,"M","A","CJ",25,1,2,3,3,8,4
"M","C",43,12,5,"M","B","IC",19,0,1,1,2,4,3
"F","A",15,11,4,"F","C","AZ",35,0,0,5,4,8,5
"M","A",28,4,3,"F","A","CB",25,2,1,2,0,19,5
"F","B",15,3,4,"M","C","CJ",20,3,0,2,6,5,3
"F","A",28,7,2,"F","B","CB",55,2,3,1,0,32,5
"F","A",28,1,3,"F","A","IC",25,2,2,0,2,12,1
"F","D",34,8,4,"F","B","CB",17,1,1,2,5,6,4
"F","A",29,4,3,"F","C","PO",22,1,1,1,0,4,5
"F","A",27,0,2,"F","A","PO",33,0,0,1,2,8,2
"F","D",33,17,2,"F","B","PO",17,3,3,1,3,4,4
"M","A",21,8,3,"M","B","CB",18,1,0,0,2,2,4
"F","B",46,18,5,"M","D","AZ",16,0,0,2,6,6,3
"M","B",15,15,5,"M","A","ST",16,2,0,2,1,3,4
"F","A",31,12,5,"F","C","PO",43,0,0,1,1,1,2
"F","B",25,10,5,"M","B","PO",17,0,0,2,6,1,3
"F","B",25,1,3,"F","A","AZ",43,0,2,0,2,37,4
"F","A",21,4,4,"M","A","ST",41,0,0,0,2,6,3
"M","D",16,7,5,"F","B","PO",26,1,0,2,4,3,3
"M","B",19,1,3,"M","C","AZ",18,3,0,1,2,8,5
"M","B",26,6,3,"F","A","CJ",18,3,5,0,4,2,4
"F","B",21,4,4,"M","B","AZ",33,2,1,0,0,43,5
"F","A",32,15,4,"M","B","PO",26,2,1,1,4,6,4
"F","B",15,9,5,"F","B","PO",17,2,0,1,5,2,4
"F","C",36,2,1,"M","B","AZ",21,1,0,4,2,6,5
"F","D",26,2,2,"M","B","PO",17,0,3,0,0,12,3
"F","C",37,22,3,"F","B","CB",30,1,0,0,0,8,4
"M","B",22,24,5,"F","B","EY",23,1,1,2,1,8,3
"M","B",28,7,3,"M","B","CB",15,1,1,2,2,1,4
"F","A",18,3,3,"M","B","PO",25,3,3,0,0,7,4
"F","B",15,5,3,"F","A","IC",25,0,1,1,3,4,2
"F","B",26,0,3,"M","C","CJ",20,0,1,1,1,5,4
"F","A",28,12,3,"M","D","CB",16,0,1,1,3,4,3
"F","B",18,5,5,"M","D","PO",15,3,0,2,2,4,5
"M","C",20,10,5,"F","B","EY",20,0,0,1,4,2,4
"M","B",21,5,5,"M","B","EY",19,0,0,1,2,6,3
"M","A",26,3,3,"F","A","IC",18,1,2,4,2,8,3
"F","B",31,15,3,"M","B","EY",21,2,1,3,2,3,3
"F","B",27,16,4,"F","A","CB",26,0,1,1,0,2,3
"F","B",29,4,4,"M","A","AZ",20,0,1,4,2,8,5
"M","B",34,15,5,"M","B","AZ",29,0,0,1,0,13,5
"F","C",17,2,4,"F","B","AZ",15,0,1,0,2,1,4
"M","A",25,14,2,"F","C","IC",19,1,1,2,3,10,5
"F","A",27,1,3,"F","C","AZ",25,1,1,0,1,2,3
"F","D",20,8,5,"M","A","ST",24,3,0,3,1,6,5
"M","B",21,8,3,"F","A","ST",32,1,1,0,4,11,3
"F","B",37,2,4,"F","C","EY",18,2,3,0,5,3,3
"F","A",18,4,5,"M","C","PO",17,1,1,3,1,6,5
"M","B",19,3,3,"M","A","PO",31,2,0,0,4,11,3
"M","B",16,6,3,"F","A","PO",21,0,1,1,3,9,3
"F","B",16,4,4,"M","B","PO",23,0,1,2,3,1,4
"M","B",49,29,4,"M","C","AZ",15,3,1,5,2,7,5
"M","A",15,1,4,"M","B","PO",18,0,2,1,2,1,3
"F","C",34,3,1,"M","A","ST",31,0,1,1,0,0,2
"F","A",45,4,3,"F","B","PO",51,1,0,1,3,23,3
"M","B",27,5,4,"F","A","IC",28,2,0,1,0,4,3
"F","B",28,9,3,"M","B","AZ",15,0,0,1,0,1,4
"M","A",15,10,5,"F","B","PO",19,0,0,0,4,9,4
"M","A",17,4,5,"M","A","PO",20,2,1,1,2,8,4
"F","B",16,4,5,"F","B","AZ",19,1,1,2,2,4,5
