"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10"
"F","A","ST",25,1,0,1,3,4,3
"M","A","EY",15,1,1,3,5,3,3
"F","A","CB",59,0,0,0,0,19,4
"F","C","AZ",17,0,1,2,7,2,4
"M","A","ST",20,0,1,0,2,1,4
"M","B","ST",17,0,0,1,3,3,4
"F","C","IC",28,1,2,1,1,1,2
"M","B","IC",22,3,1,3,4,5,3
"F","A","EY",27,2,0,1,1,2,3
"F","C","AZ",36,3,2,4,4,14,5
"M","C","EY",20,4,0,4,0,4,5
"F","B","PO",28,2,1,0,1,4,4
"F","B","AZ",33,0,1,2,0,10,1
"F","A","PO",21,1,1,2,4,17,5
"F","A","EY",34,0,0,0,1,2,2
"F","A","ST",18,1,1,2,7,6,4
"F","B","CB",25,2,1,5,4,20,5
"F","A","EY",25,1,0,0,1,4,3
"M","B","CB",15,0,2,1,0,12,5
"F","A","EY",15,3,0,0,4,1,3
"F","C","CB",16,1,1,5,1,10,5
"M","A","AZ",28,1,0,2,6,13,4
"M","A","AZ",48,2,2,1,3,7,2
"F","B","PO",27,4,0,7,1,10,5
"F","D","PO",15,2,3,1,1,5,5
"F","A","AZ",26,0,2,0,2,2,2
"F","D","PO",15,1,0,1,1,17,5
"F","B","EY",21,1,1,1,1,2,4
"F","A","EY",30,1,2,1,1,11,4
"F","A","CJ",37,2,3,0,1,3,1
"F","B","EY",22,1,1,0,0,4,4
"F","B","AZ",24,0,0,0,0,2,4
"F","C","CJ",27,1,2,3,4,10,5
"M","C","IC",26,2,0,2,1,11,5
"F","D","ST",25,1,0,1,3,7,2
"M","B","CB",15,0,0,1,0,2,4
"M","B","CJ",15,0,0,1,1,2,4
"F","C","PO",27,4,0,2,2,5,5
"F","A","ST",32,2,3,1,1,1,2
"F","C","EY",19,0,0,0,3,12,3
"F","A","IC",16,0,1,0,2,2,4
"F","B","PO",18,2,2,2,4,4,4
"M","A","ST",37,1,0,2,0,6,3
"M","C","PO",15,0,1,1,3,5,3
"F","B","IC",31,2,0,1,2,11,4
"F","B","PO",36,0,0,3,3,8,5
"F","C","PO",15,0,0,0,4,2,3
"M","C","AZ",22,2,2,4,3,30,5
"M","C","PO",41,0,1,2,4,22,3
"M","B","PO",16,3,0,0,1,6,5
"M","C","ST",34,2,2,6,2,23,5
"M","B","PO",19,0,1,2,2,11,5
"F","B","ST",17,1,1,2,1,10,5
"F","A","CB",15,1,0,0,2,3,4
"F","D","PO",17,1,2,4,4,5,5
"F","C","EY",15,1,0,0,3,1,3
"F","B","PO",34,0,0,0,2,8,4
"F","C","IC",30,0,3,2,1,9,2
"M","B","EY",16,0,0,0,2,2,4
"M","A","IC",21,2,2,1,3,5,3
"F","B","AZ",34,1,0,1,1,20,4
"M","B","IC",19,3,0,6,3,31,5
"M","A","CB",17,0,0,4,0,9,5
"F","B","IC",23,1,1,0,0,5,4
"M","B","CB",25,0,2,0,1,1,5
"M","B","AZ",15,1,2,4,2,7,5
"M","B","CB",26,2,0,2,3,9,3
"M","C","PO",16,2,3,1,1,3,3
"M","C","CB",23,2,1,4,3,7,5
"F","A","CJ",21,1,0,2,5,8,4
"M","C","AZ",31,1,1,0,1,26,5
"M","B","ST",19,1,1,0,1,5,4
"M","C","IC",18,0,0,3,1,4,5
"M","C","IC",25,1,0,0,0,8,2
"F","B","PO",18,3,0,3,1,11,5
"M","A","CJ",20,0,2,0,2,5,3
"M","B","IC",26,2,3,0,2,11,3
"F","A","PO",75,0,0,0,1,28,4
"F","B","AZ",16,1,0,1,4,3,3
"M","C","AZ",52,3,1,1,3,43,4
"F","C","PO",52,0,1,1,2,12,3
"F","B","AZ",28,3,0,5,2,9,5
"M","C","PO",16,2,3,2,1,10,5
"M","A","CJ",15,2,2,0,1,1,3
"F","B","IC",18,0,0,1,5,4,3
"F","B","IC",17,2,0,4,3,7,5
"M","A","AZ",23,0,0,4,3,6,5
"F","B","PO",25,3,2,2,6,9,4
"F","A","AZ",48,0,0,2,1,18,3
"F","A","EY",30,2,0,1,0,13,4
"F","A","CJ",18,2,0,0,2,1,4
"F","A","AZ",21,2,4,0,2,10,4
"F","A","ST",20,0,0,0,1,6,3
"F","B","AZ",27,1,0,0,1,7,3
"F","D","IC",41,1,2,1,6,20,5
"F","A","CB",16,0,0,0,1,5,4
"F","A","AZ",27,1,2,2,0,4,3
"F","B","IC",17,0,0,2,5,3,3
"F","A","PO",17,3,3,5,4,8,5
"F","B","CB",24,0,0,0,1,2,3
"F","C","ST",33,1,3,4,3,7,5
"M","B","ST",25,1,0,4,5,28,4
"F","A","EY",18,1,0,4,2,5,5
"M","A","AZ",19,1,0,5,4,9,5
"M","B","CB",25,1,1,0,2,9,5
"M","B","CJ",47,0,0,4,2,25,5
"F","D","CB",16,4,0,4,2,4,5
"M","B","IC",26,1,0,1,0,8,5
"F","A","CJ",17,0,1,0,1,2,3
"F","B","AZ",18,0,1,1,3,3,3
"F","B","ST",17,1,1,0,2,2,3
"F","B","ST",17,0,0,1,3,5,4
"M","B","CJ",36,0,1,2,4,20,4
"F","B","CB",18,0,3,0,3,1,3
"F","A","ST",33,1,0,2,5,11,3
"M","B","IC",19,3,0,0,1,7,3
"F","B","IC",20,2,1,1,1,12,5
"M","A","CJ",40,3,2,0,4,16,3
"F","B","AZ",28,1,0,0,3,21,3
"M","B","IC",19,3,0,1,7,2,4
"F","B","CB",55,2,0,2,5,23,3
"M","A","AZ",31,1,4,1,4,1,3
"F","B","AZ",28,1,0,0,2,12,3
"M","B","PO",26,0,0,2,5,20,5
"M","C","PO",24,1,1,0,1,8,4
"F","A","EY",35,2,1,2,6,6,3
"M","C","CB",18,1,0,1,5,3,3
"M","A","PO",37,1,1,0,0,38,3
"M","B","PO",19,1,4,2,2,7,5
"F","B","AZ",21,0,0,0,2,7,4
"M","B","AZ",17,0,1,2,3,9,4
"M","B","CB",16,3,1,0,1,5,3
"F","A","EY",18,1,1,1,3,1,4
"F","B","CJ",17,1,1,0,2,6,4
"M","B","CJ",30,0,0,2,0,2,3
"M","A","EY",16,1,2,1,1,5,4
"F","C","PO",20,2,2,1,3,3,3
"M","B","CJ",15,0,1,2,1,1,4
"F","A","ST",31,1,1,1,0,5,2
"F","B","PO",22,2,2,1,4,2,4
"F","A","PO",38,0,3,4,5,28,3
"M","C","AZ",24,1,0,2,3,12,4
"F","D","CJ",20,3,1,2,2,6,4
"F","A","EY",29,0,1,1,0,6,4
"M","B","CB",22,1,1,3,1,10,5
"M","B","ST",28,2,1,1,2,8,3
"F","B","PO",16,2,4,5,2,7,5
"F","B","PO",30,2,1,4,5,42,5
"F","A","CB",19,2,1,4,5,5,4
"F","B","AZ",28,0,1,2,0,28,5
"F","A","ST",26,1,0,0,0,12,4
"F","B","IC",35,1,4,1,0,1,3
"F","A","CJ",15,1,0,0,3,7,3
"M","B","CB",20,2,1,2,6,4,4
"M","B","PO",22,2,3,0,1,20,4
"M","B","PO",23,3,0,4,5,14,5
"M","A","CJ",29,2,2,0,0,1,4
"M","B","EY",37,0,0,0,0,2,2
"F","A","PO",16,2,1,0,5,1,3
"F","A","PO",28,0,1,3,4,4,2
"F","A","CJ",26,0,0,0,3,3,3
"M","B","CB",31,4,1,2,2,12,5
"F","A","PO",18,0,0,3,3,5,4
"F","C","AZ",28,0,1,0,1,2,4
"M","A","EY",15,3,0,0,2,4,4
"M","A","CJ",18,1,2,2,4,1,4
"M","B","IC",16,1,0,1,2,3,5
"M","C","AZ",16,3,0,4,2,9,5
"M","D","EY",22,0,1,2,1,4,5
"F","C","ST",31,3,2,1,7,1,5
"F","C","PO",21,1,2,1,1,8,5
"M","B","EY",17,2,2,2,2,3,4
"F","C","PO",16,3,1,0,0,4,5
"M","A","PO",22,1,1,2,3,8,3
"F","C","IC",15,0,0,1,0,3,4
"M","A","CB",28,2,0,1,1,13,5
"F","B","PO",18,2,0,3,1,7,5
"M","B","ST",19,1,0,1,2,1,3
"F","B","CB",15,3,3,0,1,17,5
"F","B","AZ",19,1,0,1,4,4,3
"F","B","PO",20,3,1,3,1,4,5
"F","A","CB",44,0,1,0,3,26,3
"F","C","AZ",25,1,2,4,2,14,5
"F","A","CJ",28,0,1,0,1,1,3
"F","A","CB",30,0,0,2,1,0,1
"M","B","EY",21,0,0,1,4,11,4
"F","A","ST",30,0,1,0,0,2,4
"F","A","AZ",44,1,3,0,2,18,3
"F","B","CB",16,1,2,3,2,3,3
"F","A","ST",26,0,1,5,0,1,3
"M","A","PO",18,0,0,2,2,15,5
"F","C","AZ",15,1,2,5,3,6,5
"F","D","PO",20,2,0,5,1,32,5
"F","B","IC",25,0,1,4,4,19,3
"M","B","IC",18,0,3,3,4,11,3
"F","A","IC",24,0,0,2,3,16,3
"M","D","PO",21,3,0,1,0,6,5
"M","A","IC",33,2,0,1,0,3,4
"M","A","AZ",25,2,2,0,0,0,1
"F","A","CB",21,1,0,2,3,12,5
"F","B","IC",18,1,1,0,5,5,3
"M","C","CB",36,5,2,1,1,4,3
"M","C","EY",40,1,0,2,0,4,2
"F","A","EY",23,0,1,0,5,8,4
"F","B","PO",15,1,0,0,2,13,4
"F","C","CJ",18,2,0,0,3,7,3
"M","A","AZ",32,1,1,3,2,6,4
"M","B","PO",20,1,1,0,2,6,5
"F","A","AZ",25,3,1,0,3,3,3
"M","B","PO",42,4,1,2,1,14,5
"M","B","PO",17,0,0,1,4,2,3
"F","C","EY",19,1,3,4,2,1,4
"F","C","PO",29,2,0,2,0,11,4
"M","B","CB",20,0,1,3,7,2,3
"M","A","EY",25,0,0,0,0,1,2
"M","B","EY",25,1,0,3,6,9,3
"F","C","CB",28,0,0,1,0,4,2
"F","C","PO",20,4,3,2,1,31,5
"M","A","PO",16,2,0,0,0,1,4
"F","A","PO",19,1,1,3,4,3,3
"F","B","CJ",15,1,4,3,6,3,4
"F","A","PO",34,1,1,2,0,28,5
"M","C","EY",21,1,2,1,4,11,3
"F","B","EY",17,0,2,0,2,12,4
"M","A","AZ",19,1,2,4,2,8,5
"F","B","PO",21,1,1,0,0,10,3
"M","C","CJ",21,3,0,0,1,7,5
"F","B","EY",35,0,1,1,0,3,3
"M","C","CJ",20,2,0,5,2,14,5
"F","A","CB",19,1,1,0,2,3,3
"F","B","PO",31,1,1,1,1,3,2
"M","C","PO",20,4,5,1,1,6,5
"M","B","EY",16,0,2,0,0,3,4
"M","A","IC",17,1,1,2,2,3,5
"M","C","IC",20,3,0,0,1,3,4
"F","B","AZ",24,3,0,1,3,8,3
"F","A","IC",41,2,1,1,0,2,2
"F","A","EY",31,3,1,1,2,1,4
"M","A","IC",18,2,2,0,5,1,4
"F","B","PO",30,2,0,0,0,7,4
"M","D","PO",16,2,1,0,4,4,3
"M","A","PO",23,2,0,2,5,7,4
"F","A","AZ",25,0,3,1,0,3,3
"F","C","CB",41,4,0,1,2,2,4
"M","C","EY",27,1,2,0,2,1,1
"F","A","ST",23,0,0,0,2,7,4
"F","A","ST",37,0,3,1,0,4,4
"F","D","PO",37,1,1,0,1,7,3
"F","A","ST",34,1,1,1,1,17,2
"F","B","AZ",16,0,0,0,2,4,4
"F","B","EY",21,0,0,1,3,1,5
"F","B","EY",15,0,4,2,3,4,5
"F","A","IC",16,1,0,2,9,5,3
"M","B","CJ",15,1,2,0,1,1,4
"F","B","CB",21,1,1,0,1,2,4
"M","A","AZ",18,1,1,1,3,9,4
"F","C","CB",19,2,2,2,0,7,5
"F","B","CB",19,2,0,4,4,6,5
"F","B","PO",25,0,0,1,5,6,3
"F","C","PO",35,2,2,1,2,26,5
"F","C","AZ",15,1,1,4,6,3,3
"F","C","CJ",20,4,1,3,3,12,5
"F","A","CJ",25,1,5,2,0,11,4
"F","A","CJ",32,1,0,2,1,11,2
"F","A","AZ",27,0,3,1,2,12,4
"F","A","CB",56,1,4,2,3,23,4
"M","A","PO",21,1,0,1,2,1,3
"M","B","IC",25,1,2,4,3,5,5
"M","A","CJ",29,0,1,0,4,8,4
"M","C","AZ",67,1,3,1,0,49,3
"F","B","CJ",15,0,1,0,1,1,3
"F","B","CJ",15,0,0,3,6,3,4
"F","A","AZ",28,1,1,1,2,4,3
"M","B","IC",25,1,0,0,2,3,3
"M","B","EY",28,0,1,0,1,14,3
"F","C","PO",18,0,3,3,0,12,5
"F","C","EY",33,2,2,1,2,17,3
"F","B","CB",34,1,0,1,3,12,5
"F","B","AZ",25,0,0,1,1,2,3
"F","B","EY",15,0,1,1,3,1,4
"M","C","CJ",25,0,0,6,4,15,4
"F","A","EY",34,0,3,0,4,4,3
"F","B","PO",21,0,1,1,3,6,4
"M","D","AZ",22,3,0,4,1,13,5
"F","B","EY",40,0,0,0,2,9,2
"F","B","EY",21,2,1,2,3,1,4
"F","B","PO",19,3,2,3,4,5,5
"F","B","AZ",21,0,0,0,2,7,5
"F","B","AZ",44,2,1,2,5,40,4
"M","B","AZ",27,0,0,5,3,8,5
"F","C","PO",27,0,1,0,0,0,3
"F","A","CJ",26,0,1,1,3,8,3
"F","A","CJ",15,2,1,0,3,5,4
"F","A","AZ",22,2,2,0,2,4,4
"F","B","PO",16,0,1,2,1,3,4
"F","A","AZ",35,0,1,0,1,2,3
"M","A","EY",16,2,0,0,0,1,4
"F","B","PO",22,1,2,2,1,11,5
"M","B","CB",24,1,1,0,4,10,3
"F","B","PO",23,1,0,0,2,12,5
"F","C","AZ",17,3,1,3,2,5,5
"M","B","PO",17,0,0,1,2,20,3
"F","A","AZ",56,1,0,0,1,3,2
"F","A","EY",24,2,1,0,2,3,4
"M","C","PO",19,1,0,2,4,2,3
"M","A","CJ",25,0,0,2,1,1,3
"F","B","CJ",37,0,0,1,3,13,4
"M","B","IC",18,1,0,1,5,5,3
"M","C","CJ",17,3,0,3,2,4,4
"M","B","CB",24,2,0,0,1,3,3
"M","B","PO",23,2,0,2,2,5,4
"F","D","IC",29,1,3,2,7,3,4
"F","C","PO",19,4,1,4,4,7,5
"F","B","CJ",21,0,1,4,3,14,5
"F","B","CJ",21,1,1,0,0,5,4
"F","A","EY",25,0,1,1,1,13,2
"F","B","CJ",17,0,1,0,5,2,3
"M","A","AZ",17,3,1,2,2,13,5
"M","A","EY",37,1,1,1,1,5,4
"F","B","IC",29,1,2,1,1,5,2
"M","B","CJ",15,3,1,2,5,7,3
"F","B","EY",39,2,0,0,0,33,3
"M","B","PO",18,0,2,1,0,6,4
"F","B","CB",23,0,1,1,0,8,3
"F","A","CB",19,1,0,0,0,5,4
"M","A","PO",15,3,2,1,2,11,5
"M","C","AZ",19,1,0,3,3,17,5
"M","A","CJ",17,2,2,1,1,7,4
"F","C","CB",15,1,1,2,3,4,3
"F","A","EY",16,1,2,1,5,2,4
"F","C","PO",40,1,3,2,6,24,4
"F","B","EY",15,2,1,1,7,4,4
"F","B","CB",45,0,0,0,2,13,3
"F","A","AZ",26,1,1,1,0,8,3
"F","A","PO",22,1,2,0,2,7,3
"M","B","PO",24,2,1,3,0,15,5
"F","D","CB",26,1,1,1,0,10,5
"F","A","CJ",32,0,2,2,3,11,3
"M","D","CJ",17,0,1,3,1,11,5
"F","A","AZ",33,0,1,1,0,8,3
"F","A","EY",17,0,1,0,3,5,3
"F","B","EY",26,1,2,1,2,6,3
"F","A","CB",15,1,1,1,2,4,3
"M","B","AZ",27,0,1,3,5,13,3
"M","A","EY",20,1,1,0,4,14,4
"F","A","CJ",26,3,3,2,1,3,3
"F","C","AZ",26,2,1,2,0,5,4
"M","B","EY",23,0,1,1,3,9,3
"F","A","PO",32,2,1,4,3,9,5
"M","B","AZ",24,5,4,1,0,10,5
"F","D","CJ",16,0,1,5,3,4,5
"F","D","PO",21,1,0,4,1,6,5
"M","D","PO",25,0,0,0,0,2,4
"F","A","CJ",18,0,0,0,3,3,4
"F","A","CB",17,1,0,1,5,5,4
"M","B","PO",19,1,0,5,3,49,5
"F","B","PO",16,1,1,3,2,10,5
"M","D","CB",38,4,1,1,0,14,5
"F","A","EY",29,3,1,2,1,0,3
"F","B","AZ",65,1,0,0,0,19,2
"M","A","AZ",49,0,0,3,5,26,4
"F","B","CJ",29,0,1,0,0,14,4
"M","C","AZ",24,5,1,3,6,7,5
"M","C","PO",15,2,1,2,1,5,5
"M","A","PO",26,0,0,0,1,23,4
"F","C","AZ",77,0,1,0,0,16,4
"F","C","EY",24,7,2,3,2,11,5
"M","B","AZ",39,1,0,4,1,21,5
"F","B","EY",21,2,3,1,5,16,3
"F","B","CB",20,0,0,1,2,3,3
"F","C","IC",17,2,1,2,1,11,5
"M","D","EY",32,1,2,2,3,3,4
"F","A","AZ",26,2,2,1,1,2,3
"F","A","EY",35,1,2,0,0,2,3
"F","A","ST",27,2,2,0,2,1,4
"F","D","PO",15,1,1,3,6,1,4
"F","A","AZ",27,1,1,0,2,5,5
"M","C","CJ",23,0,1,0,1,2,3
"F","B","EY",29,0,0,2,6,8,4
"F","A","AZ",29,2,1,0,0,3,2
"M","A","IC",36,0,0,1,1,7,4
"F","D","EY",24,1,1,2,3,8,5
"M","A","CJ",15,1,0,0,4,3,3
"F","B","EY",16,1,3,0,2,6,3
"M","A","PO",16,1,0,3,2,13,5
"F","A","AZ",16,0,1,1,1,8,4
"M","D","PO",23,2,0,4,3,10,5
"M","B","IC",21,3,1,2,1,4,5
"F","A","CJ",20,0,0,1,2,6,3
"M","B","PO",27,1,2,2,6,7,4
"F","B","PO",26,1,1,2,2,13,5
"F","A","IC",25,1,0,2,2,4,5
"F","A","PO",20,0,0,3,3,1,4
"M","C","AZ",20,1,2,1,2,1,3
"M","B","ST",19,4,1,2,1,8,5
"M","A","PO",21,0,2,0,3,2,4
"M","B","AZ",63,0,0,3,3,36,5
"M","C","AZ",21,1,0,0,3,2,4
"F","A","AZ",17,3,0,1,0,13,5
"M","B","EY",34,1,1,1,2,11,3
"M","B","EY",17,2,1,2,2,3,4
"M","D","PO",19,2,0,0,3,1,4
"F","A","ST",18,2,0,3,3,5,5
"F","C","CB",19,1,0,1,2,1,3
"F","A","IC",33,0,0,1,1,0,3
"F","A","IC",26,1,1,0,0,1,3
"F","C","AZ",26,1,1,0,2,11,3
"M","B","CJ",30,1,0,5,1,21,5
"M","B","PO",36,2,0,2,3,30,4
"F","A","PO",40,1,0,0,2,8,3
"F","B","CJ",34,0,0,1,1,17,3
"M","C","IC",23,3,1,4,4,13,5
"F","A","PO",17,2,0,0,0,11,3
"F","A","CB",35,0,1,1,3,6,3
"F","C","IC",25,1,0,0,1,6,2
"M","A","EY",48,0,0,0,0,12,4
"F","B","CB",30,1,1,2,1,5,3
"M","A","AZ",27,1,4,0,3,5,3
"M","B","PO",17,2,0,4,2,7,5
"M","C","PO",46,1,0,6,2,17,5
"M","B","PO",15,4,1,2,2,4,5
"F","B","AZ",17,1,0,0,4,4,4
"M","C","PO",25,2,2,4,2,36,5
"F","A","EY",19,1,2,3,3,2,4
"F","C","CJ",27,1,1,1,2,1,2
"M","A","CJ",18,2,1,1,2,9,4
"F","A","AZ",19,1,1,5,4,6,5
"M","C","CJ",20,1,1,4,1,15,5
"M","D","PO",18,1,0,4,2,13,5
"M","A","PO",21,1,0,3,2,5,6
"F","A","CJ",44,1,1,1,1,15,3
"F","A","PO",27,3,2,6,3,10,5
"F","D","AZ",25,1,3,0,2,12,4
"F","C","CJ",27,2,1,5,2,13,5
"F","B","EY",19,2,0,1,5,3,3
"F","A","AZ",35,0,1,1,0,5,3
"M","C","EY",15,1,0,2,1,4,5
"M","C","CJ",18,1,1,2,3,8,5
"F","B","PO",18,0,2,1,2,3,4
"F","B","AZ",23,0,2,1,3,13,4
"F","A","IC",26,2,0,0,0,0,3
"M","A","ST",34,0,1,2,0,6,3
"F","D","CB",19,0,1,1,3,1,3
"M","B","AZ",30,4,0,4,1,8,5
"M","B","PO",18,0,0,5,2,16,5
"F","A","ST",38,5,1,3,2,24,5
"F","B","PO",18,0,3,0,2,2,4
"F","A","AZ",29,1,1,0,0,13,3
"F","A","AZ",16,3,1,3,3,5,5
"M","C","PO",15,7,0,4,3,6,5
"F","D","AZ",33,5,0,6,4,14,5
"F","C","PO",17,1,0,1,0,4,5
"M","C","PO",18,0,1,1,3,9,5
"M","C","PO",28,0,1,1,0,1,2
"M","B","PO",21,0,0,7,2,13,5
"M","B","EY",16,2,2,1,3,2,5
"F","A","IC",30,0,1,1,0,21,3
"F","A","AZ",27,0,0,2,0,4,3
"F","A","ST",31,1,3,1,0,0,2
"F","B","EY",17,2,1,1,1,1,5
"M","D","AZ",20,0,1,6,3,7,5
"F","A","CB",19,0,0,3,0,8,5
"F","B","AZ",20,0,1,3,5,6,4
"F","B","PO",18,2,2,1,5,4,5
"F","A","CJ",17,0,1,0,3,2,3
"F","B","CB",18,0,0,1,2,7,3
"M","C","IC",16,0,1,0,2,3,4
"F","A","PO",30,1,3,5,3,14,5
"F","A","PO",15,1,1,1,3,4,4
"F","B","CB",16,1,0,1,6,3,3
"F","A","AZ",55,2,2,0,1,5,2
"M","B","CB",18,2,1,7,5,8,5
"F","B","CJ",20,1,2,2,3,3,3
"M","C","EY",34,2,2,0,4,20,4
"F","A","ST",43,1,0,0,3,13,2
"F","A","IC",20,0,1,0,1,6,3
"F","C","AZ",18,0,2,1,0,5,4
"M","B","EY",29,1,0,2,0,3,3
"F","C","PO",45,2,2,1,5,15,4
"F","C","PO",29,2,1,3,6,9,4
"F","B","EY",23,3,1,2,5,5,4
"M","B","IC",17,2,1,1,3,15,3
"M","A","CJ",20,1,0,0,1,12,5
"M","A","IC",17,0,0,0,1,3,3
"F","D","AZ",16,1,0,0,4,1,3
"F","A","CB",16,1,1,1,3,2,4
"M","A","AZ",22,1,0,5,0,18,5
"M","C","EY",37,1,4,3,3,42,5
"F","B","AZ",29,4,0,2,1,18,5
"F","B","AZ",27,2,1,2,3,7,4
"F","A","CB",25,2,0,0,1,4,3
"F","D","AZ",27,3,3,3,3,14,4
"F","A","AZ",48,0,0,0,2,3,4
"M","B","EY",23,2,1,0,1,4,4
"M","B","PO",45,3,2,3,1,14,5
"F","A","CJ",19,0,0,1,4,3,4
"M","C","AZ",15,2,3,1,1,4,5
"M","B","CB",22,2,2,2,1,10,5
"M","B","CJ",28,2,0,1,4,8,4
"F","B","CJ",19,1,1,1,5,22,5
"F","A","CB",16,0,3,3,3,3,3
"F","A","EY",26,2,0,4,3,6,5
"M","B","AZ",18,2,1,1,1,6,5
"M","A","CJ",38,0,0,0,4,11,3
"M","B","AZ",17,0,0,1,4,1,3
"F","B","CB",26,1,0,0,2,13,3
"F","A","AZ",25,0,0,1,0,2,3
"M","B","CJ",25,0,1,1,2,6,3
"M","A","ST",16,1,0,1,4,5,4
"F","C","IC",25,3,1,1,1,1,2
"M","A","CB",23,0,1,2,3,1,4
"M","A","AZ",18,1,0,1,1,5,5
"F","A","AZ",26,0,0,0,2,5,3
"F","B","AZ",18,1,0,3,4,2,4
"F","C","CJ",23,1,1,2,4,6,3
"F","C","AZ",15,1,1,1,1,8,5
"M","B","CB",17,3,1,1,2,13,5
"F","A","AZ",43,1,0,0,1,21,3
"F","B","EY",15,2,0,1,1,2,3
"M","A","PO",16,2,2,4,2,5,5
"F","A","AZ",28,0,0,0,0,2,2
"F","B","IC",18,2,1,2,7,8,4
"F","B","ST",23,2,1,4,2,8,5
"F","C","PO",21,1,0,2,2,5,5
"F","A","PO",25,2,3,2,0,5,3
"F","C","IC",16,0,1,0,2,2,3
"F","C","EY",28,3,2,1,0,4,2
"F","A","EY",45,1,3,1,0,10,2
"M","A","IC",20,0,0,4,2,11,5
"F","A","CJ",39,0,1,2,0,8,3
"F","C","AZ",28,3,1,4,3,14,5
"F","B","AZ",37,4,1,0,2,17,3
"M","B","PO",36,4,2,2,3,19,4
"F","C","PO",22,1,1,0,1,4,5
"M","B","EY",17,1,1,0,4,3,4
"F","B","IC",18,0,0,0,2,4,4
"F","B","EY",20,0,0,0,4,5,3
"M","C","CJ",19,1,1,2,0,5,5
"M","C","CB",56,6,1,0,2,31,5
"M","C","PO",18,1,1,6,3,7,5
"F","A","PO",30,1,0,1,2,9,3
"M","B","CJ",22,2,1,4,2,5,5
"F","D","CJ",22,0,3,0,2,12,3
"F","A","EY",23,1,2,1,4,1,4
"F","A","PO",26,0,0,0,0,3,3
"F","B","IC",23,3,2,2,1,15,5
"M","A","IC",46,2,1,0,0,4,1
"F","A","PO",30,1,1,1,0,5,2
"F","A","CJ",16,1,2,1,1,1,4
"M","B","CB",33,0,2,2,1,15,4
"M","C","CB",16,2,0,3,3,4,5
"F","D","CB",35,1,2,0,6,25,3
"F","B","AZ",54,0,3,1,4,20,4
"F","A","AZ",27,0,0,1,1,0,3
"F","A","CB",27,2,1,1,1,5,2
"M","B","PO",31,1,0,4,3,12,3
"F","D","EY",15,0,1,2,6,1,3
"F","B","AZ",15,1,2,2,4,2,4
"M","C","CB",23,2,0,6,3,15,5
"F","A","CB",15,1,0,1,0,13,5
"F","A","CB",19,1,1,0,2,3,3
"F","C","AZ",58,0,2,2,2,7,4
"F","C","IC",29,0,0,0,3,14,4
"F","A","PO",22,3,1,2,3,6,5
"F","C","PO",27,2,0,4,1,4,5
"F","B","CJ",16,3,0,4,2,6,5
"F","A","CJ",31,1,0,4,3,7,2
"M","B","ST",24,0,1,1,2,9,3
"M","B","PO",16,0,1,2,0,5,5
"F","A","AZ",38,1,1,2,2,22,4
"F","B","AZ",17,0,0,0,3,2,4
"M","A","PO",19,0,0,0,1,6,3
"F","B","EY",25,0,0,0,3,9,4
"F","B","CB",25,1,1,1,2,6,4
"F","B","AZ",22,2,1,4,1,15,5
"F","A","AZ",26,1,2,1,1,3,3
"F","D","AZ",28,3,1,0,0,0,2
"M","B","PO",20,1,2,3,2,4,5
"F","B","PO",18,0,0,0,3,8,4
"M","A","PO",33,1,0,0,0,0,3
"M","A","IC",36,0,1,2,0,10,3
"M","B","CJ",18,0,3,0,1,4,3
"F","B","IC",19,1,3,1,4,4,3
"F","A","AZ",26,0,0,1,1,1,3
"F","A","CB",36,0,1,2,4,23,3
"F","A","PO",17,0,0,5,6,2,3
"M","C","EY",18,0,0,4,1,27,5
"M","A","CJ",20,4,2,3,2,22,5
"M","C","PO",22,1,1,1,1,2,3
"M","C","CB",27,0,0,1,6,9,3
"F","A","PO",21,2,1,0,0,5,5
"M","B","AZ",20,0,0,1,2,9,3
"F","A","CJ",54,0,2,0,2,27,4
"M","A","CJ",29,3,3,1,1,1,3
"M","C","PO",21,2,2,0,0,9,5
"F","B","PO",15,3,0,3,2,24,5
"F","A","EY",25,2,1,1,1,9,3
"M","A","CB",17,4,0,3,0,7,4
"F","C","EY",18,3,3,4,4,4,4
"M","A","PO",16,0,2,2,2,2,3
"F","B","CB",16,1,2,0,3,3,4
"F","A","PO",18,1,1,1,3,1,3
"M","C","AZ",25,1,1,1,3,8,3
"F","A","AZ",25,1,1,2,7,10,3
"F","A","IC",29,2,2,1,0,6,3
"F","B","PO",27,2,4,2,1,7,5
"M","C","IC",18,1,0,0,1,7,5
"F","A","EY",33,0,3,0,1,22,4
"F","B","ST",21,3,1,2,2,18,6
"F","A","PO",24,0,1,2,4,11,4
"M","A","CB",51,0,1,1,1,28,5
"F","B","EY",37,2,0,1,2,23,4
"F","A","CB",39,2,0,2,1,3,2
"F","B","PO",16,2,1,6,3,20,5
"F","A","CB",35,2,1,0,2,0,3
"F","C","CB",21,1,0,5,3,5,5
"M","D","AZ",20,3,1,5,2,13,5
"F","A","EY",18,0,1,3,4,2,4
"F","A","CJ",35,0,1,2,4,25,5
"M","A","PO",15,1,2,2,2,7,5
"F","B","PO",21,1,3,1,6,10,3
"F","A","AZ",27,0,0,2,1,0,2
"M","B","AZ",19,0,2,0,3,10,3
"M","B","AZ",15,2,0,1,2,12,5
"F","A","PO",15,1,0,6,4,8,5
