"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10"
"M","A","EY",23,1,1,0,3,3,3
"M","B","PO",17,1,0,2,1,15,5
"M","C","CJ",34,5,1,1,1,8,5
"F","A","PO",19,1,1,3,4,2,4
"F","B","EY",21,1,1,3,0,8,5
"M","D","PO",25,0,0,1,2,8,3
"F","A","IC",26,1,2,2,1,8,2
"F","A","CJ",26,1,3,2,2,4,2
"F","B","AZ",16,0,0,0,2,5,3
"F","A","AZ",39,2,0,0,0,11,6
"F","A","AZ",34,3,3,4,0,1,3
"F","D","CB",23,2,0,4,3,22,5
"M","B","IC",17,1,4,5,4,12,5
"M","A","CJ",17,3,0,0,1,4,5
"F","D","PO",32,2,2,0,3,4,4
"M","C","AZ",17,3,1,1,1,17,5
"M","B","AZ",33,3,2,2,1,12,5
"M","B","CB",15,0,4,0,2,2,3
"M","A","PO",16,1,0,2,2,3,3
"F","C","CJ",22,2,1,3,2,11,5
"F","A","EY",51,0,1,1,0,28,3
"M","A","IC",20,1,0,1,2,9,4
"F","A","PO",41,1,1,1,1,1,2
"M","B","PO",17,0,0,2,1,5,5
"M","A","EY",15,0,3,2,3,1,4
"M","B","PO",16,1,0,0,1,3,3
"F","A","IC",27,1,0,4,4,2,3
"M","A","IC",32,1,1,4,1,9,3
"F","A","PO",34,1,0,0,1,21,3
"M","C","AZ",30,1,1,0,3,13,4
"M","A","AZ",20,2,0,0,1,2,4
"F","A","PO",20,1,0,1,1,3,3
"M","B","AZ",22,1,3,1,2,11,3
"F","C","EY",35,1,1,1,1,2,3
"M","C","PO",20,0,0,2,1,5,5
"M","C","AZ",22,0,0,2,3,2,4
"F","B","EY",33,2,2,0,0,14,3
"F","D","ST",26,0,0,1,1,1,2
"F","C","CB",15,0,3,2,2,5,4
"M","C","AZ",28,2,2,2,0,7,4
"F","B","PO",21,1,0,1,2,6,3
"F","A","AZ",30,0,1,1,2,2,4
"F","B","PO",17,0,0,3,3,4,5
"M","A","ST",59,1,0,2,3,47,4
"M","A","AZ",27,0,1,0,0,1,4
"M","C","CB",22,2,1,1,4,11,5
"M","B","AZ",22,0,2,0,3,1,4
"M","B","PO",18,0,1,3,0,5,5
"F","A","AZ",25,1,1,0,0,1,2
"M","C","PO",51,4,1,3,5,20,5
"M","B","CB",35,1,0,0,1,23,3
"F","A","ST",27,0,0,1,0,3,4
"M","A","ST",41,1,2,0,3,24,3
"F","A","ST",39,1,2,2,1,1,2
"M","A","EY",42,2,0,2,0,6,1
"M","D","CB",19,3,0,3,2,9,5
"F","B","EY",16,0,1,3,5,2,3
"F","A","CB",65,4,1,1,0,17,2
"M","B","AZ",18,1,2,0,2,3,3
"F","A","AZ",16,2,4,1,4,3,3
"M","C","EY",21,3,1,1,2,6,5
"F","C","AZ",38,2,0,3,1,1,3
"F","B","CJ",18,2,0,1,3,8,3
"F","B","AZ",33,0,1,3,0,15,5
"M","C","PO",28,2,2,2,1,5,5
"M","C","PO",37,0,2,1,4,22,4
"F","B","CB",31,3,0,1,2,16,5
"F","B","ST",19,2,1,2,0,5,5
"F","B","PO",18,1,1,1,1,4,5
"F","C","PO",15,1,1,2,1,6,5
"M","A","AZ",21,1,1,1,2,4,3
"F","B","AZ",31,0,2,0,1,1,3
"F","B","CB",21,1,0,0,0,9,4
"F","A","IC",26,1,1,2,0,5,5
"F","B","CB",26,0,1,0,2,1,4
"F","C","CB",23,3,1,3,2,11,5
"F","C","AZ",21,0,1,5,1,14,5
"F","B","EY",16,3,1,0,2,6,3
"F","B","IC",15,0,0,0,4,1,3
"F","A","CB",19,2,0,1,4,3,4
"F","B","EY",18,0,1,0,3,3,3
"M","A","EY",18,1,0,2,3,2,3
"M","B","AZ",15,1,0,1,3,7,3
"F","B","CB",40,3,1,2,7,21,4
"F","A","AZ",19,0,3,0,4,3,4
"M","B","CJ",16,2,0,1,2,3,3
"F","A","PO",25,1,1,5,1,8,5
"M","C","CJ",15,2,1,3,1,6,5
"M","B","CJ",16,1,2,1,1,1,3
"M","B","AZ",34,0,2,0,2,3,3
"F","B","AZ",15,2,2,0,2,5,3
"F","A","EY",34,0,0,2,4,9,3
"M","B","IC",18,1,1,4,4,19,5
"F","C","AZ",38,1,2,1,0,1,3
"F","B","EY",27,1,3,0,1,13,4
"F","B","EY",36,1,3,3,1,17,5
"F","B","EY",18,1,2,1,4,5,4
"F","B","ST",29,3,3,0,1,8,3
"M","B","AZ",26,3,0,0,3,6,4
"M","C","EY",15,1,3,1,4,1,4
"M","B","PO",18,2,0,2,0,5,5
"F","A","CB",22,1,3,0,1,5,3
"M","A","PO",29,2,1,1,3,0,3
"M","A","AZ",28,6,3,1,0,4,3
"M","D","EY",46,1,1,2,2,4,5
"M","A","PO",16,5,0,4,3,11,5
"F","A","AZ",43,1,1,0,0,0,3
"M","A","ST",15,2,1,1,1,4,5
"F","C","IC",28,0,1,2,1,1,3
"F","C","CB",50,2,0,1,2,36,5
"F","C","EY",25,2,0,1,3,10,4
"F","A","ST",37,2,2,0,1,8,2
"F","C","PO",22,0,1,5,3,9,5
"F","A","PO",16,0,0,3,4,2,4
"M","B","EY",34,0,2,1,2,19,4
"F","C","PO",29,3,0,5,2,5,5
"M","A","PO",15,0,0,6,5,10,5
"F","B","EY",15,1,2,0,2,1,4
"F","B","CJ",18,1,1,0,0,3,4
"F","C","CJ",20,0,1,5,1,13,5
"M","B","PO",24,1,2,0,2,5,4
"M","C","PO",16,2,0,0,0,2,4
"M","D","AZ",16,1,0,3,2,6,5
"F","A","ST",19,0,1,2,4,2,3
"M","B","PO",34,3,0,7,3,13,5
"M","C","PO",15,1,1,6,6,6,5
"M","A","IC",18,1,1,0,1,7,4
"M","B","PO",21,3,2,4,4,11,5
"F","A","AZ",52,0,0,1,1,15,2
"M","B","PO",41,1,1,0,2,4,4
"F","A","PO",24,0,1,4,2,7,5
"M","D","CB",15,4,2,5,2,14,5
"F","A","AZ",22,0,1,0,2,8,3
"F","B","PO",16,5,2,1,1,5,5
"F","C","AZ",19,3,0,2,3,6,5
"F","A","EY",27,0,1,0,3,15,3
"F","A","AZ",36,1,0,0,1,12,3
"F","B","CJ",22,0,1,1,1,10,3
"M","A","CB",16,2,0,3,1,6,5
"M","B","PO",27,2,1,3,3,13,5
"F","A","AZ",27,0,0,0,1,3,2
"F","C","IC",20,2,0,4,4,3,4
"M","B","AZ",25,2,0,0,2,9,5
"F","A","PO",20,3,0,5,3,15,5
"M","D","PO",28,0,2,0,1,1,3
"F","A","EY",16,1,1,0,1,4,5
"F","A","CB",29,1,2,1,1,7,5
"F","C","PO",20,1,2,2,2,21,5
"M","D","EY",19,1,0,0,2,12,4
"M","B","PO",25,2,3,1,4,18,4
"M","B","CJ",15,2,0,4,1,16,5
"F","B","PO",41,2,2,1,0,30,6
"F","C","CB",31,4,2,4,2,13,5
"F","A","EY",16,1,3,0,3,2,4
"F","A","AZ",28,1,2,0,1,3,4
"F","A","EY",26,1,0,2,1,14,3
"F","D","CB",43,0,0,0,3,25,4
"F","B","CJ",16,1,2,2,1,5,5
"F","B","EY",27,0,1,0,0,6,3
"M","B","CB",34,1,3,1,4,15,3
"M","B","AZ",46,0,0,0,2,18,3
"F","C","PO",36,2,0,0,2,14,3
"M","A","EY",37,1,1,0,1,7,2
"F","B","ST",38,2,1,5,1,27,5
"M","D","EY",27,0,3,1,0,3,4
"F","B","IC",27,1,0,0,3,16,4
"F","B","AZ",33,1,1,0,1,4,3
"F","A","ST",34,1,4,1,0,2,3
"F","C","CB",16,1,1,1,4,3,3
"M","D","AZ",21,3,0,4,2,23,5
"M","B","CB",20,0,3,0,3,5,4
"F","A","ST",23,1,0,0,2,10,3
"F","A","IC",33,2,1,0,1,6,2
"M","A","AZ",34,0,1,2,1,1,2
"F","A","AZ",25,3,1,1,0,5,2
"M","B","IC",26,2,1,3,2,5,3
"F","C","IC",46,3,2,2,0,5,3
"F","A","CJ",22,0,2,1,5,16,4
"M","B","EY",19,1,1,1,2,1,4
"M","B","CB",19,0,1,2,4,8,4
"M","A","CB",18,0,0,2,5,6,3
"F","A","EY",27,0,1,0,4,3,3
"F","B","AZ",27,2,0,1,0,9,5
"F","A","AZ",30,0,0,0,1,8,4
"M","D","CB",15,2,1,3,2,13,5
"F","A","PO",25,2,1,2,1,9,3
"M","B","AZ",34,0,3,1,5,26,4
"F","A","ST",33,2,2,1,2,3,1
"F","C","AZ",40,1,3,2,5,10,4
"F","D","AZ",23,2,0,1,4,7,3
"F","A","EY",15,2,0,1,3,1,4
"M","B","EY",15,2,0,3,3,6,3
"M","D","EY",23,1,1,2,1,4,5
"M","B","EY",22,2,1,0,3,11,3
"F","B","IC",16,2,0,1,6,4,4
"F","C","EY",27,1,0,0,0,1,2
"M","B","AZ",35,2,3,0,5,10,4
"M","B","CJ",16,1,2,1,2,6,5
"M","B","PO",16,2,0,5,2,6,5
"F","A","ST",31,0,0,2,1,5,3
"F","B","IC",20,0,0,1,2,7,4
"F","B","PO",15,3,0,2,0,12,5
"F","A","PO",16,1,1,0,7,3,3
"M","A","CB",15,4,0,2,0,8,5
"M","A","EY",25,1,0,1,1,5,3
"F","B","PO",21,1,1,3,4,10,5
"M","A","AZ",43,2,3,0,2,24,4
"M","C","PO",33,2,0,3,3,24,5
"M","C","EY",32,2,3,4,0,4,5
"F","A","CJ",40,2,1,0,0,1,3
"M","B","AZ",17,1,1,1,3,2,3
"M","C","AZ",28,1,1,0,1,6,5
"F","A","CJ",20,1,0,0,2,8,4
"M","B","CB",20,1,1,3,3,3,3
"F","C","IC",26,1,1,3,0,0,3
"F","B","CB",17,2,1,4,4,4,5
"F","A","IC",16,1,2,1,5,7,3
"F","C","IC",34,0,0,0,0,12,3
"M","A","PO",21,2,0,2,4,8,4
"M","A","AZ",44,2,1,3,3,26,5
"F","B","IC",32,1,1,3,2,21,5
"M","B","CB",31,3,0,0,0,1,4
"M","A","PO",24,1,0,2,3,11,5
"F","C","PO",15,2,1,4,3,9,5
"F","B","PO",24,1,1,1,4,14,3
"M","B","PO",27,1,0,0,2,14,3
"F","A","CJ",16,4,0,3,1,5,5
"M","C","CB",15,2,1,5,3,4,5
"F","B","PO",41,0,1,0,1,26,3
"F","C","CB",30,2,3,1,1,10,5
"F","B","AZ",28,1,2,0,0,35,5
"M","D","PO",21,2,0,4,3,7,5
"M","C","EY",16,1,2,1,3,3,5
"M","B","AZ",16,1,2,2,2,11,5
"F","B","CB",19,0,2,0,3,1,4
"F","A","AZ",26,1,2,1,0,1,2
"F","B","CB",23,2,0,2,0,6,5
"F","A","CJ",31,0,0,0,2,15,3
"M","B","AZ",24,2,2,4,3,7,5
"F","B","AZ",20,1,1,1,1,9,4
"M","A","PO",25,2,1,1,4,6,4
"F","A","AZ",37,1,0,0,2,11,4
"M","D","EY",20,2,1,5,2,5,5
"F","A","ST",26,2,0,1,1,1,3
"F","A","AZ",31,1,0,0,1,4,3
"F","B","PO",17,0,1,4,2,9,3
"F","A","CJ",21,2,2,1,3,6,4
"F","B","AZ",17,2,0,4,3,8,5
"M","A","ST",15,3,1,1,7,1,3
"M","B","PO",30,2,1,1,3,11,4
"F","A","ST",27,1,1,1,1,2,3
"M","A","ST",33,0,1,1,0,6,1
"M","A","AZ",15,0,2,3,5,1,3
"M","A","CB",17,1,0,0,3,2,4
"F","C","PO",26,0,2,0,2,12,3
"F","B","ST",24,1,0,1,5,10,3
"F","A","ST",50,1,1,0,0,23,3
"F","A","CJ",20,2,0,1,1,10,5
"M","D","EY",20,2,2,4,6,11,4
"F","D","ST",22,3,0,2,4,3,4
"F","B","EY",29,3,1,1,4,15,4
"F","B","EY",26,0,1,0,3,17,3
"M","A","CJ",42,1,1,1,2,9,4
"F","B","ST",15,3,3,0,0,4,4
"F","C","CB",28,2,2,0,0,5,3
"M","A","AZ",30,0,0,0,1,8,3
"M","B","PO",16,2,1,3,3,6,5
"F","B","CJ",16,0,0,1,1,2,4
"F","C","AZ",18,1,2,3,1,9,5
"F","A","CJ",21,0,0,2,6,5,4
"M","C","AZ",32,4,0,2,2,7,5
"F","B","CJ",15,1,3,1,5,2,5
"M","C","PO",31,0,1,1,5,23,3
"F","A","AZ",26,2,1,0,0,1,3
"M","B","CJ",16,2,0,0,3,3,3
"F","B","PO",16,0,0,0,2,2,3
"F","B","CB",21,0,1,0,3,3,4
"F","B","AZ",19,3,1,2,2,13,5
"F","A","EY",18,0,0,1,3,2,3
"F","B","AZ",32,2,1,1,3,11,4
"M","B","AZ",15,2,1,2,2,1,4
"F","A","AZ",36,2,3,0,1,5,4
"M","C","CB",18,1,0,0,3,2,5
"F","A","PO",32,0,0,1,1,7,4
"M","C","CJ",17,1,1,4,2,10,5
"F","A","IC",29,0,0,2,1,3,3
"F","A","AZ",23,1,1,3,3,7,3
"M","C","CB",21,1,0,2,2,15,5
"M","A","CJ",15,1,0,3,4,2,4
"M","B","CB",15,0,1,2,7,4,4
"F","A","CB",25,0,0,1,1,4,3
"M","B","CJ",17,2,2,2,1,5,5
"F","A","IC",16,1,1,2,5,3,3
"M","D","AZ",24,1,0,2,7,9,4
"F","B","CB",17,0,1,1,4,1,3
"F","B","EY",24,0,1,0,3,3,3
"M","D","CB",26,0,1,5,1,8,5
"M","A","AZ",23,2,0,4,2,12,5
"M","B","PO",25,1,1,1,4,11,4
"F","A","PO",46,0,0,6,2,16,2
"F","C","PO",30,1,1,1,2,6,3
"F","B","CB",17,4,0,1,4,3,3
"M","A","CJ",31,1,1,2,0,10,2
"M","B","CB",16,0,0,3,3,11,5
"M","A","CJ",29,1,1,0,5,7,3
"F","A","EY",29,1,0,0,2,9,3
"M","C","CJ",49,3,1,1,1,23,5
"M","B","IC",25,0,1,2,5,11,3
"F","A","CB",26,0,1,2,1,0,3
"M","A","AZ",22,2,2,2,1,7,5
"M","A","AZ",25,1,0,0,0,2,4
"M","B","AZ",39,1,1,0,1,6,5
"M","C","CB",15,0,0,0,2,11,5
"M","B","CB",23,2,1,0,1,5,4
"M","A","AZ",17,0,1,0,2,2,3
"F","C","PO",24,1,0,4,1,21,5
"F","A","AZ",15,2,1,3,2,5,6
"M","B","EY",23,1,2,0,1,12,3
"F","A","EY",16,3,2,2,6,2,4
"F","C","CJ",20,2,0,3,2,9,5
"F","B","CJ",15,0,0,1,5,1,4
"F","A","CB",27,0,0,1,2,2,3
"F","B","PO",21,0,3,2,5,2,3
"M","A","IC",15,0,2,1,1,2,3
"M","B","CB",25,0,1,1,4,9,3
"F","C","AZ",30,0,0,0,0,5,2
"M","B","ST",19,2,4,3,7,10,3
"M","D","PO",18,3,2,4,4,7,5
"F","A","PO",26,2,3,1,2,1,3
"F","C","AZ",48,1,0,0,0,1,2
"F","C","AZ",17,3,0,1,0,13,5
"M","B","IC",16,0,2,2,3,1,4
"M","B","CB",15,0,0,1,1,4,5
"F","B","AZ",22,4,0,0,0,28,5
"F","B","CB",22,0,0,0,1,11,3
"M","A","CB",29,0,1,1,2,6,3
"M","A","AZ",18,1,3,1,2,1,3
"M","A","EY",24,1,0,1,3,5,4
"F","A","CJ",23,3,2,1,6,9,3
"F","A","PO",26,2,0,2,1,6,2
"F","A","EY",15,1,0,3,1,7,5
"F","C","CB",15,2,2,4,3,4,5
"F","C","AZ",19,2,3,1,2,5,5
"F","B","EY",15,1,0,0,2,1,3
"F","A","CB",37,0,0,0,0,2,3
"M","B","ST",17,0,1,2,2,1,3
"M","B","CJ",16,3,1,4,4,6,5
"M","D","PO",26,3,3,3,3,9,5
"M","A","ST",19,4,1,2,5,9,4
"F","C","PO",18,2,3,2,6,4,4
"F","A","CB",32,1,3,1,3,22,3
"F","A","CB",18,3,0,2,1,17,5
"F","A","AZ",32,1,2,3,1,5,2
"M","C","PO",40,7,1,2,3,10,5
"M","C","AZ",16,1,1,1,1,4,4
"M","B","AZ",15,3,1,2,2,4,4
"F","C","AZ",22,2,2,2,0,9,5
"F","B","PO",22,1,1,1,2,3,5
"F","A","EY",32,3,2,2,5,14,4
"F","B","CB",22,1,2,1,6,15,3
"F","A","ST",17,0,1,1,2,5,3
"F","B","ST",21,2,2,4,4,2,3
"F","B","EY",36,2,0,2,5,16,4
"F","C","PO",16,5,1,2,1,7,5
"F","A","AZ",34,2,0,1,1,4,3
"F","A","IC",35,0,0,2,1,10,4
"F","A","PO",28,3,1,2,6,7,3
"F","A","CB",22,0,0,5,2,8,5
"M","B","AZ",21,1,3,0,2,4,3
"F","C","PO",32,5,1,5,2,20,5
"M","D","CJ",18,2,3,2,1,7,5
"F","A","AZ",27,1,1,0,1,4,3
"F","B","IC",34,0,0,2,0,7,5
"M","A","EY",34,1,3,0,0,5,4
"F","A","CJ",31,0,0,1,1,3,3
"F","A","IC",15,0,3,0,3,5,4
"F","B","PO",33,0,0,2,3,8,4
"M","B","AZ",16,0,0,2,2,9,3
"F","D","IC",18,1,2,0,4,8,3
"F","A","PO",29,3,0,0,4,1,3
"F","A","PO",26,2,3,1,1,14,5
"F","A","EY",44,1,1,0,1,1,3
"M","D","AZ",17,3,1,1,1,1,3
"M","A","CB",21,5,4,2,0,21,5
"F","A","AZ",33,1,2,3,1,7,2
"F","B","PO",32,0,2,2,6,23,4
"M","C","PO",41,1,0,6,2,13,5
"F","A","AZ",31,1,3,0,0,2,3
"M","B","IC",24,3,1,0,1,11,3
"F","A","EY",19,0,2,2,2,5,4
"M","A","CJ",57,0,0,1,1,6,2
"F","C","EY",25,1,0,1,4,10,4
"M","A","PO",33,0,0,2,5,9,3
"F","C","PO",15,7,1,2,2,4,5
"M","C","CB",21,1,0,1,0,7,5
"F","C","CB",26,3,1,2,0,1,3
"F","C","PO",17,2,0,8,6,5,5
"F","C","AZ",31,0,0,3,1,8,5
"F","A","IC",35,2,1,1,0,5,3
"F","A","CB",27,1,1,0,6,4,4
"F","C","AZ",16,4,0,3,1,4,5
"F","B","PO",15,1,3,4,0,4,5
"F","A","EY",27,2,1,0,5,9,3
"F","C","AZ",19,1,0,5,3,4,5
"M","C","AZ",19,2,1,0,2,1,4
"F","C","PO",33,3,1,2,1,7,6
"F","B","PO",20,1,1,0,1,9,5
"M","B","PO",34,1,1,0,3,20,4
"F","C","EY",21,0,2,3,1,5,5
"M","C","AZ",25,1,0,0,3,9,3
"F","A","IC",21,3,2,3,1,26,5
"F","A","AZ",29,3,1,2,2,1,1
"F","A","EY",37,1,0,0,1,6,4
"F","A","AZ",25,0,0,2,2,3,1
"F","B","PO",31,0,1,5,5,6,4
"M","C","PO",22,0,0,3,7,3,3
"M","D","AZ",32,0,1,2,2,6,3
"M","B","IC",16,1,3,1,5,6,3
"F","C","AZ",31,0,0,2,0,6,5
"F","D","EY",22,2,2,0,3,7,3
"F","C","PO",25,1,2,2,1,7,5
"M","A","AZ",39,0,0,1,2,12,3
"F","B","CJ",20,2,1,1,3,1,4
"F","A","PO",29,1,2,2,2,3,4
"F","A","CB",20,2,2,2,0,8,5
"F","A","EY",23,1,2,2,4,12,3
"F","A","AZ",33,0,1,2,1,6,3
"F","C","CJ",29,3,1,1,3,24,4
"F","C","IC",44,0,1,3,1,5,5
"F","A","AZ",27,0,1,1,2,2,2
"F","A","EY",28,1,1,3,2,4,3
"M","B","PO",32,4,0,2,2,11,5
"F","A","AZ",29,1,1,1,1,3,3
"M","B","PO",20,2,1,3,4,1,4
"F","A","EY",16,0,0,2,2,5,3
"F","D","PO",23,3,0,2,5,9,4
"M","B","PO",18,4,0,4,3,4,5
"F","B","PO",18,0,1,3,0,4,5
"M","B","PO",21,0,1,1,1,7,3
"F","A","CB",47,2,2,1,0,1,3
"F","A","IC",25,1,1,1,1,1,2
"F","A","CB",36,1,2,0,1,1,3
"M","B","IC",33,2,1,1,2,7,3
"M","B","PO",18,2,0,5,4,6,4
"F","C","PO",34,0,2,3,1,17,5
"M","B","CB",20,0,0,1,1,4,3
"F","A","CB",36,1,1,1,1,9,3
"M","B","EY",15,0,0,1,2,8,3
"M","B","PO",23,2,1,4,2,15,5
"M","B","CB",20,2,1,2,0,1,3
"M","C","CB",31,4,1,2,3,31,5
"M","C","AZ",15,0,1,2,1,4,5
"F","A","EY",35,0,0,2,1,2,3
"F","A","CB",33,2,0,1,1,16,5
"M","C","PO",16,3,2,2,1,9,5
"F","A","CJ",39,0,0,0,1,1,2
"M","B","AZ",18,0,1,0,3,1,3
"M","C","PO",17,0,0,1,2,2,3
"M","C","IC",16,2,0,1,3,11,3
"M","A","CB",22,1,1,6,2,16,5
"F","A","AZ",15,0,0,1,4,2,3
"M","A","PO",33,0,2,0,2,6,4
"F","A","CB",32,3,0,2,2,8,5
"M","C","PO",19,4,4,5,4,11,5
"F","A","EY",27,1,2,1,5,4,4
"F","B","IC",16,0,1,1,2,1,3
"M","A","PO",17,0,4,0,2,2,3
"F","C","AZ",17,4,2,1,4,3,3
"F","B","PO",16,3,1,0,0,8,4
"F","C","AZ",15,2,0,5,3,10,5
"F","A","CB",39,2,0,0,0,8,5
"M","B","ST",36,2,1,3,2,11,4
"F","A","EY",19,1,0,2,1,2,4
"M","A","ST",20,5,1,5,5,14,5
"F","A","CJ",44,0,0,0,2,11,2
"F","C","PO",30,2,1,0,2,18,4
"F","D","AZ",17,1,2,4,2,6,5
"F","B","AZ",18,0,2,1,4,15,3
"M","B","EY",18,0,2,0,3,2,3
"F","A","AZ",15,1,0,2,5,1,4
"M","B","CB",28,3,0,2,3,32,5
"M","A","ST",35,1,1,1,1,6,3
"F","A","AZ",17,0,0,0,1,12,5
"M","C","PO",18,4,1,1,4,6,3
"F","B","PO",15,1,0,2,3,1,4
"M","B","EY",21,0,2,1,2,4,4
"M","C","EY",15,2,0,2,2,6,3
"F","A","PO",48,2,0,2,3,29,4
"F","A","PO",36,2,0,1,1,9,4
"F","B","IC",28,1,2,3,2,9,5
"M","B","PO",27,0,1,1,1,14,5
"F","A","PO",33,0,0,1,3,14,4
"F","B","CJ",15,0,0,0,2,1,3
"F","B","AZ",24,2,0,2,4,1,3
"F","C","AZ",22,1,1,11,4,9,6
"M","A","IC",34,0,0,2,0,8,2
"F","D","AZ",34,3,0,0,6,22,4
"M","A","CB",36,1,0,2,2,4,3
"F","B","PO",17,4,0,3,1,7,5
"F","A","EY",21,1,1,2,4,1,4
"F","D","EY",15,6,1,5,2,14,5
"M","B","IC",17,0,3,4,5,2,3
"M","B","EY",24,0,2,1,1,6,4
"F","A","AZ",29,0,0,1,1,11,3
"M","A","PO",27,4,3,1,0,5,5
"M","B","PO",15,2,0,4,6,7,5
"F","B","EY",16,0,0,1,3,2,3
"F","B","ST",23,2,0,0,2,1,4
"F","D","PO",26,1,0,3,2,8,5
"M","C","PO",25,4,2,3,0,12,5
"F","C","AZ",16,5,1,5,3,4,5
"F","B","CB",19,5,2,2,4,3,3
"F","D","CB",21,0,0,1,4,3,4
"M","B","ST",23,1,1,3,1,7,4
"F","B","CB",38,1,1,0,4,6,3
"M","A","AZ",24,3,2,5,6,12,3
"M","B","CB",20,1,2,0,3,6,3
"M","C","IC",18,4,0,4,0,18,5
"F","D","PO",19,2,1,6,4,4,5
"M","A","CB",31,0,0,3,2,11,2
"F","C","PO",26,2,2,0,3,10,3
"F","C","PO",25,3,1,1,2,19,5
"F","A","ST",27,0,0,0,1,6,2
"F","A","IC",30,0,0,0,2,9,4
"M","C","PO",24,1,0,0,2,12,3
"F","A","PO",34,0,0,2,3,11,2
"M","B","EY",17,1,0,1,4,1,4
"F","A","CJ",31,1,1,1,1,4,2
"F","A","CJ",26,0,1,3,1,1,5
"M","A","ST",23,1,1,3,4,7,3
"F","B","AZ",33,1,2,3,4,6,4
"F","A","AZ",27,1,3,1,0,3,3
"M","C","EY",21,0,0,4,5,8,4
"F","C","CJ",18,1,1,1,3,10,3
"M","A","PO",32,2,0,2,2,9,5
"M","A","PO",17,3,4,1,0,12,5
"M","C","EY",30,0,0,3,6,12,3
"F","A","EY",32,0,0,0,1,16,3
"F","A","AZ",33,1,1,2,4,9,3
"M","B","EY",18,0,1,1,3,1,3
"M","B","AZ",19,0,2,5,3,7,5
"F","D","AZ",32,0,0,0,3,7,3
"M","D","EY",19,1,1,4,2,4,5
"F","B","PO",15,2,2,2,1,6,5
"F","B","PO",17,0,0,1,3,1,3
"F","D","PO",19,2,1,3,2,13,5
"F","B","IC",30,1,2,2,5,10,3
"F","B","CJ",15,1,1,1,3,6,4
"F","C","AZ",20,0,1,1,4,3,2
"F","A","CJ",26,2,2,0,0,1,3
"F","C","IC",31,2,1,0,0,1,3
"F","B","CJ",17,1,0,0,6,6,4
"M","B","IC",19,0,1,0,2,6,3
"F","B","IC",23,1,1,5,3,9,5
"M","B","ST",32,2,2,0,3,26,4
"F","B","PO",25,2,0,2,4,4,3
"M","A","ST",23,0,1,1,0,15,5
"F","C","PO",15,1,0,2,0,15,5
"M","C","CJ",21,3,0,5,1,7,6
"M","B","PO",20,1,2,1,3,6,4
"F","B","EY",27,2,0,2,4,10,3
"F","A","IC",25,2,1,1,0,7,4
"M","A","PO",17,0,3,0,3,3,4
"M","B","CJ",35,1,1,1,2,15,3
"F","A","CB",29,1,1,2,8,8,3
"M","B","CB",34,3,0,3,6,15,4
"M","A","AZ",22,2,0,0,0,3,3
"F","B","PO",30,2,4,1,4,3,3
"F","A","AZ",28,1,1,1,1,0,2
"M","D","AZ",44,2,0,2,0,17,5
"F","A","AZ",28,1,1,0,0,3,4
"M","B","PO",17,0,1,1,2,4,5
"F","B","PO",15,3,2,4,4,4,5
"F","A","CJ",30,1,0,1,0,1,3
"M","C","AZ",30,3,1,0,0,19,5
"M","C","CB",25,1,1,1,4,11,3
"M","A","AZ",23,3,0,3,0,5,5
"M","C","PO",20,1,4,4,4,22,4
"M","A","PO",16,3,3,2,0,12,5
"F","A","PO",17,0,2,0,1,2,4
"M","B","IC",17,3,3,0,4,3,4
"M","A","IC",37,1,1,2,1,5,3
"F","B","ST",15,6,2,5,1,7,5
"M","A","PO",20,3,2,0,0,3,5
"M","B","CJ",16,2,3,1,4,5,4
"M","C","IC",21,4,2,1,1,7,5
"M","C","PO",20,2,3,1,3,9,3
"F","A","CJ",16,0,0,1,0,1,4
"F","A","AZ",21,3,1,3,2,16,5
"F","C","AZ",19,1,1,1,1,6,5
"M","C","PO",29,2,2,2,2,4,5
"F","C","AZ",25,4,0,4,3,16,5
"M","B","CB",26,0,1,0,3,11,3
"F","A","PO",26,3,1,3,2,4,5
"M","C","CB",24,2,0,4,1,20,5
"F","A","CB",48,2,1,1,1,10,3
"M","D","IC",17,2,1,1,0,8,5
"M","C","CB",57,3,3,0,3,30,4
"F","A","CB",23,1,2,2,3,7,3
"F","D","CB",19,0,1,1,3,4,4
"M","D","AZ",15,1,3,2,2,2,4
"M","C","CJ",26,0,0,1,0,1,3
"M","D","ST",24,2,0,3,2,6,5
"M","B","CB",17,1,3,0,3,4,4
"M","A","EY",35,0,0,0,3,10,4
"M","D","CB",23,1,2,0,2,2,3
"F","B","AZ",23,0,0,0,1,9,3
"F","C","AZ",33,3,0,2,1,12,5
"F","B","CB",16,0,2,0,0,2,3
"F","B","PO",48,1,0,1,4,10,4
"M","A","EY",15,0,0,1,4,4,4
"M","B","EY",33,1,0,2,3,16,3
"M","B","EY",20,1,2,3,8,4,3
"F","B","AZ",27,3,2,0,3,6,3
"F","B","EY",16,0,1,1,2,2,3
"M","B","PO",25,2,1,2,2,8,5
"F","A","EY",30,0,2,0,1,12,3
"M","B","AZ",16,2,1,1,0,5,5
"F","D","AZ",38,0,1,0,1,2,3
"M","C","PO",18,3,2,5,3,14,5
"F","C","AZ",28,0,0,2,2,2,4
"M","D","IC",16,0,0,1,1,2,4
"F","A","CB",38,0,0,0,1,18,3
"F","C","CJ",25,3,1,2,0,1,3
"F","B","CB",41,0,1,1,3,25,4
