"Var1","Var2","Var4","Var9","Var10"
"F","A",20,7,5
"F","C",17,3,4
"M","C",16,4,5
"F","A",17,4,4
"M","A",17,1,4
"F","A",32,3,3
"F","B",21,1,4
"F","A",24,7,5
"F","C",30,11,3
"M","C",39,9,5
"F","B",30,9,3
"F","A",21,4,5
"F","B",55,12,2
"M","C",16,8,5
"M","B",16,18,4
"F","D",21,10,5
"M","A",34,3,3
"M","B",23,9,4
"M","B",20,3,3
"M","B",15,8,5
"F","B",22,7,4
"M","A",19,14,4
"F","D",40,6,3
"F","B",25,24,5
"M","A",19,4,5
"F","D",18,9,5
"M","B",24,8,5
"F","A",29,5,1
"F","B",30,4,3
"F","A",17,4,4
"M","B",18,6,5
"M","B",24,9,4
"M","C",18,6,5
"M","C",29,2,3
"M","B",29,8,6
"F","C",16,7,4
"F","B",28,9,4
"F","B",38,28,4
"F","D",25,4,3
"M","D",31,9,3
"F","A",25,5,3
"F","A",26,10,3
"M","C",21,24,5
"M","B",24,25,5
"F","C",17,8,4
"F","A",27,14,3
"M","B",16,2,4
"F","A",25,3,3
"F","D",24,7,4
"F","C",36,6,4
"M","B",39,17,3
"F","C",15,4,5
"F","C",18,2,3
"F","C",34,28,5
"M","B",33,10,4
"F","A",30,1,5
"F","D",36,31,4
"M","D",48,25,5
"F","B",49,24,3
"F","B",17,8,5
"F","A",16,4,4
"F","C",16,5,5
"F","A",30,4,4
"M","A",15,1,3
"M","A",26,6,4
"F","B",16,2,4
"M","B",28,10,4
"F","A",40,20,2
"F","B",45,25,3
"F","A",40,12,5
"M","D",31,12,4
"M","A",25,11,5
"M","B",17,3,3
"F","B",17,15,5
"F","B",29,13,3
"F","B",18,3,3
"F","B",22,6,4
"M","B",15,5,5
"F","B",60,5,5
"M","B",37,27,5
"F","B",34,18,4
"F","A",19,9,4
"M","B",20,4,5
"M","A",15,4,3
"M","B",19,3,4
"F","B",20,6,4
"M","A",25,4,3
"F","A",36,5,3
"M","C",40,11,5
"M","B",32,4,5
"F","A",30,1,2
"M","C",27,15,4
"M","A",15,1,4
"F","A",41,2,3
"F","B",37,19,4
"M","B",15,1,4
"M","B",23,10,5
"M","B",36,8,5
"F","B",15,7,5
"M","B",21,8,3
"F","A",26,1,2
"F","C",30,3,3
"F","C",15,19,5
"F","B",24,12,5
"F","A",28,8,3
"M","A",27,11,3
"F","B",15,2,3
"M","C",17,5,5
"F","C",15,1,4
"F","A",28,2,3
"F","A",18,1,3
"F","C",34,11,5
"M","C",24,11,4
"F","A",37,2,3
"F","A",24,10,3
"F","B",22,3,3
"F","D",22,5,4
"F","D",15,10,5
"M","A",34,7,3
"F","B",25,1,3
"M","B",22,25,5
"M","A",29,1,3
"F","A",52,14,5
"M","B",19,2,3
"F","B",38,8,3
"F","A",17,2,3
"F","C",28,1,3
"F","B",24,5,4
"F","B",18,3,4
"F","A",32,8,3
"F","B",15,1,4
"M","B",25,7,5
"M","A",17,2,4
"M","C",25,10,3
"F","A",33,2,3
"M","B",27,5,3
"F","B",20,1,4
"F","C",23,14,5
"F","D",15,1,3
"M","A",22,5,5
"F","A",28,12,3
"F","B",19,2,3
"M","C",15,6,5
"F","C",19,4,4
"M","A",16,7,5
"M","B",19,4,5
"M","B",25,12,4
"M","A",20,13,5
"F","B",32,16,5
"M","A",23,1,4
"M","A",15,3,4
"M","B",20,7,3
"F","A",27,0,3
"M","A",26,6,2
"F","D",36,21,5
"M","A",27,1,4
"F","C",33,12,3
"F","B",15,4,5
"M","C",19,11,5
"F","A",17,2,3
"M","A",15,5,4
"F","D",28,10,4
"M","C",15,1,3
"F","B",36,11,3
"F","B",24,2,3
"M","C",16,4,5
"M","B",19,1,4
"M","C",19,1,3
"F","A",32,11,3
"F","B",20,4,4
"F","A",27,3,3
"M","B",22,1,3
"M","B",21,6,5
"F","C",67,15,1
"F","C",26,22,5
"M","D",16,9,5
"M","C",18,9,5
"F","B",16,1,3
"F","D",25,14,5
"F","A",28,13,4
"M","D",63,45,5
"M","B",22,7,3
"F","C",24,15,5
"F","B",47,9,2
"M","C",24,4,5
"F","A",18,5,3
"M","B",31,6,4
"F","D",20,11,5
"F","A",45,5,3
"M","A",19,4,4
"F","B",26,8,3
"M","A",29,11,3
"F","B",26,9,3
"M","A",24,5,3
"F","C",17,2,3
"F","B",29,1,4
"M","B",15,10,5
"F","B",26,9,3
"F","B",23,3,3
"F","B",28,25,5
"F","A",32,6,3
"M","C",23,13,5
"M","B",15,1,4
"F","C",35,30,5
"M","B",15,1,3
"F","A",26,7,4
"M","C",16,1,3
"F","C",20,6,5
"M","B",15,8,5
"M","A",21,9,4
"F","A",32,4,3
"F","C",20,11,5
"M","A",15,14,3
"F","D",29,8,2
"F","D",16,2,5
"F","B",19,7,3
"F","A",27,17,4
"M","A",18,4,5
"F","B",22,3,3
"F","B",16,1,4
"F","A",25,9,4
"M","C",17,5,5
"M","B",16,13,4
"M","D",30,1,3
"M","D",17,6,5
"F","B",16,8,5
"F","B",17,4,4
"F","B",43,26,4
"M","B",16,9,5
"M","B",16,1,3
"M","A",23,7,4
"M","A",31,0,3
"M","A",20,15,3
"M","C",17,10,3
"M","D",29,2,3
"M","C",15,5,3
"F","C",17,5,3
"M","B",22,7,3
"M","D",28,10,3
"M","D",31,10,5
"F","A",25,3,3
"F","A",45,0,3
"M","A",36,20,3
"M","A",18,8,5
"F","A",27,0,1
"F","A",24,6,4
"F","A",25,6,3
"M","C",29,20,4
"F","B",51,5,3
"M","B",21,4,3
"F","A",16,1,3
"M","B",24,14,5
"F","A",30,2,3
"M","B",18,3,4
"F","B",25,1,5
"F","A",47,24,3
"M","A",22,2,3
"F","B",16,6,3
"F","B",16,5,5
"F","C",17,1,3
"F","B",16,4,3
"M","A",20,3,3
"M","A",32,3,3
"F","A",26,1,3
"M","C",34,19,4
"F","A",31,4,3
"F","B",25,15,3
"F","B",15,4,3
"M","C",26,4,5
"F","A",20,24,5
"F","B",21,20,5
"F","B",16,1,4
"F","A",15,1,4
"F","A",21,6,3
"M","C",20,5,5
"F","A",26,2,3
"F","A",15,3,3
"F","C",26,13,4
"M","B",27,2,3
"M","A",31,26,3
"F","C",17,1,3
"M","B",21,4,4
"F","A",20,6,5
"M","A",24,31,5
"M","A",52,36,5
"F","A",29,9,3
"M","C",20,6,3
"F","A",29,1,3
"F","C",39,21,3
"F","A",15,6,3
"M","B",29,9,5
"F","B",17,2,4
"F","C",35,22,5
"F","B",15,1,5
"F","C",30,8,5
"M","A",19,11,5
"F","B",24,4,3
"F","A",30,6,3
"F","A",26,0,4
"M","B",35,9,3
"F","D",41,44,5
"F","A",17,1,4
"F","D",22,3,4
"F","B",20,5,3
"M","A",31,16,4
"M","B",24,19,3
"F","B",26,1,3
"F","B",18,4,5
"M","B",15,5,4
"F","B",25,2,4
"F","B",20,5,5
"F","A",26,2,1
"M","C",16,3,4
"F","C",36,2,1
"F","D",57,12,5
"F","B",23,9,4
"F","B",22,10,4
"F","B",16,2,4
"F","D",18,4,3
"F","A",30,1,2
"M","B",15,2,4
"F","B",53,17,3
"M","A",26,0,3
"M","C",20,6,5
"F","B",20,4,3
"F","B",15,1,3
"F","B",32,5,3
"F","A",24,3,4
"M","A",31,15,2
"M","C",24,22,4
"M","A",22,6,5
"M","A",25,2,5
"F","C",26,6,5
"F","B",15,1,4
"M","A",30,13,3
"F","A",37,12,4
"F","C",17,5,5
"M","A",29,11,5
"M","C",20,7,5
"M","B",18,4,4
"M","A",32,6,3
"F","B",25,6,3
"F","A",20,1,3
"F","B",24,3,4
"F","B",26,11,3
"M","A",27,13,5
"F","A",36,1,3
"F","C",18,7,3
"F","A",16,5,5
"M","A",17,21,5
"M","B",18,2,4
"M","B",29,14,4
"F","A",33,6,5
"M","A",16,11,4
"F","C",38,10,3
"F","B",17,5,5
"M","A",20,9,5
"M","A",17,7,5
"F","B",35,16,4
"F","C",16,4,3
"F","B",20,3,3
"M","C",22,21,5
"M","B",19,10,5
"M","B",17,7,5
"M","A",22,14,4
"M","B",22,5,5
"F","D",19,5,3
"F","A",25,1,1
"M","A",17,6,3
"F","A",20,8,4
"F","C",36,0,2
"F","B",21,4,4
"F","D",35,26,5
"F","A",24,2,3
"F","A",36,12,3
"F","A",31,6,4
"F","D",30,4,4
"F","A",30,5,3
"F","A",17,1,3
"M","B",18,9,5
"F","A",17,4,4
"F","A",31,10,2
"M","A",43,13,5
"F","B",15,12,4
"M","B",16,22,5
"M","B",21,7,4
"F","A",26,1,3
"M","A",15,1,4
"F","A",17,5,5
"F","A",31,7,3
"F","B",16,10,5
"M","B",34,2,1
"F","C",43,7,2
"M","A",27,2,3
"F","A",20,9,4
"M","C",26,2,4
"F","B",19,21,5
"F","C",24,4,4
"F","B",52,21,5
"M","C",15,2,3
"M","C",20,17,5
"M","B",34,5,5
"M","B",22,4,5
"F","A",31,4,2
"F","A",26,7,1
"F","A",18,7,3
"F","A",15,13,5
"F","A",30,1,3
"F","B",17,5,4
"M","C",31,8,5
"M","A",18,10,5
"F","A",26,1,4
"M","A",39,18,3
"F","A",39,14,3
"M","A",17,7,5
"M","B",27,28,6
"F","C",20,19,5
"M","B",28,10,5
"F","A",22,7,5
"F","D",40,6,2
"F","C",20,6,5
"M","C",39,6,2
"F","A",17,1,4
"M","B",19,6,4
"F","B",22,6,3
"M","A",15,1,3
"M","B",16,9,5
"M","B",36,15,5
"F","B",16,4,4
"F","B",15,7,4
"F","C",28,11,5
"M","A",22,6,3
"M","C",31,26,5
"M","C",29,4,5
"F","C",49,23,3
"F","A",17,1,4
"F","B",18,8,5
"F","B",19,1,4
"M","B",53,27,4
"F","A",33,10,3
"M","B",19,2,3
"F","B",19,2,3
"M","B",15,2,3
"F","A",29,3,4
"F","A",17,3,3
"F","D",15,5,5
"F","A",52,32,5
"F","B",26,4,3
"F","A",45,9,4
"M","C",18,2,3
"F","A",52,15,5
"M","C",16,9,5
"M","B",21,11,5
"M","C",15,1,3
"F","A",54,8,3
"M","B",26,4,4
"M","A",15,6,5
"F","B",16,6,4
"M","A",26,8,5
"F","B",34,7,3
"M","C",20,4,5
"F","B",30,12,4
"F","A",17,2,3
"F","C",28,11,5
"F","C",16,5,5
"F","A",25,3,4
"M","D",16,25,5
"M","A",30,5,5
"F","B",26,4,4
"M","D",15,2,5
"F","A",33,3,4
"F","A",33,19,5
"F","A",51,23,4
"M","A",44,15,4
"M","B",29,9,5
"F","D",16,4,5
"F","A",36,3,3
"M","A",26,1,2
"F","A",33,9,1
"F","B",17,4,3
"F","A",34,10,5
"F","A",17,9,3
"M","D",18,4,3
"M","B",24,15,5
"F","A",15,4,3
"M","D",19,2,4
"F","A",22,3,3
"M","D",24,13,3
"F","B",20,9,5
"M","B",15,12,5
"F","A",53,5,2
"F","B",29,18,3
"F","A",45,20,3
"F","D",25,11,3
"M","B",15,1,3
"M","A",20,5,5
"F","B",44,13,3
"M","A",39,10,5
"F","C",16,5,5
"F","B",21,4,3
"F","B",21,7,3
"F","A",25,3,2
"F","A",33,4,3
"F","A",22,16,4
"M","C",36,13,5
"M","D",47,4,5
"M","B",29,6,5
"F","A",15,1,4
"F","A",34,14,3
"M","A",20,5,3
"F","C",60,6,4
"F","A",32,5,4
"M","C",22,9,5
"F","A",19,9,3
"F","B",15,4,5
"M","B",23,3,3
"F","A",26,1,2
"F","C",43,9,4
"F","A",27,16,4
"F","B",20,11,5
"F","B",27,10,4
"M","B",20,10,5
"M","B",17,1,3
"M","B",20,3,4
"M","A",28,1,4
"F","A",26,6,4
"F","B",16,1,4
"M","B",38,19,3
"M","B",35,11,5
"F","A",41,17,4
"M","D",18,4,3
"M","A",34,10,5
"F","B",15,13,5
"M","B",18,3,3
"F","A",38,10,3
"M","B",27,7,3
"F","C",22,8,3
"F","B",15,3,4
"F","A",38,23,3
"F","B",19,4,4
"M","C",18,7,5
"F","B",55,20,4
"F","A",40,3,1
"F","B",63,21,3
"F","B",17,5,5
"M","B",21,9,5
"F","A",29,11,4
"M","B",29,18,4
"M","B",43,20,4
"F","B",22,2,3
"M","B",34,10,5
"M","B",18,3,3
"F","A",26,12,3
"M","C",17,1,4
"F","D",18,9,5
"F","C",15,11,3
"F","B",17,3,3
"F","A",29,9,3
"F","C",39,3,3
"M","B",16,5,4
"F","C",20,2,3
"F","A",16,1,3
"M","B",16,2,3
"M","B",22,6,3
"F","C",19,1,3
"F","A",32,1,2
"F","C",24,27,5
"M","B",22,4,3
"F","A",16,3,3
"F","A",39,2,3
"M","B",34,22,4
"M","A",17,1,3
"F","C",24,9,5
"M","A",57,3,4
"F","B",18,6,4
"F","A",18,3,4
"F","D",16,1,4
"F","A",33,1,2
"F","A",28,4,2
"M","C",23,7,5
"F","D",15,4,5
"F","B",18,1,3
"M","A",19,2,3
"M","C",18,3,3
"M","B",24,7,5
"F","C",25,21,4
"F","B",44,20,3
"F","B",16,14,4
"M","A",38,9,3
"M","C",15,9,5
"M","B",21,10,5
"F","C",15,7,5
"F","B",21,5,3
"F","A",40,20,4
"M","A",32,5,4
"F","D",37,8,3
"M","A",30,7,5
"F","A",27,2,2
"F","A",37,4,3
"M","D",30,10,5
"F","A",34,14,1
"M","C",18,4,5
"M","C",17,10,5
"F","A",18,1,4
"F","B",19,5,5
"F","B",20,13,5
"F","C",16,10,5
"F","C",21,2,4
"M","B",20,1,4
"F","A",28,2,4
"M","A",18,4,3
"M","B",35,17,4
"M","A",19,5,3
"M","B",36,18,4
"F","B",21,13,4
"M","B",19,11,5
"M","B",25,12,3
"M","C",38,5,5
"F","B",25,8,5
"M","B",23,4,4
"F","C",31,2,3
"M","A",17,4,4
"F","B",27,10,3
"M","B",19,3,4
"F","B",19,7,3
"M","B",39,8,5
"F","B",28,8,4
"F","B",30,9,5
"F","B",17,4,5
"M","B",18,9,3
"F","B",20,8,4
"M","C",21,7,4
"F","B",16,10,5
"M","B",25,8,4
"F","C",31,12,2
"F","A",27,6,3
"F","A",18,9,4
"M","C",31,9,5
"M","B",16,8,5
"M","D",23,11,5
"M","B",17,6,5
"M","A",28,17,4
"F","D",31,3,3
"F","B",32,8,3
"M","B",21,1,4
"F","C",44,3,4
"F","A",21,3,4
"F","C",21,4,4
"F","B",17,1,3
"F","A",25,7,4
"F","B",50,18,4
"M","A",27,0,4
"M","C",20,12,5
"F","A",18,9,5
"F","A",19,5,5
"F","B",20,5,4
"F","B",43,10,3
"F","A",16,12,5
"M","A",18,11,3
"M","A",16,4,3
"F","B",31,9,5
"F","C",18,1,4
"F","A",33,17,4
"M","B",26,1,4
"F","B",17,11,3
"F","C",18,14,4
"F","A",26,4,2
"M","A",16,1,4
"F","D",16,9,5
"M","B",35,20,5
"F","B",16,3,3
"F","B",21,2,3
"F","A",57,31,3
"M","B",21,21,5
"M","D",16,3,4
"F","B",16,3,3
"F","C",20,4,5
"F","B",23,8,5
"F","B",22,8,5
"F","C",21,3,4
"F","B",31,15,5
"F","B",37,6,2
"M","B",28,5,5
"F","B",21,2,3
"F","C",32,7,3
"F","A",29,10,4
"F","A",22,7,5
"M","A",21,10,4
"F","C",26,9,5
"F","B",36,30,3
"F","C",18,8,6
"M","B",24,17,3
"F","A",18,5,5
"M","A",15,10,3
"M","A",42,18,4
"M","B",39,17,3
"F","A",21,6,3
"F","B",17,10,5
"F","A",18,10,4
"M","A",20,18,3
"F","A",28,7,3
"F","B",25,9,3
"F","A",30,11,3
"F","C",32,6,5
"F","A",20,10,5
"F","A",17,14,3
"F","B",36,15,4
"M","B",29,12,4
"F","C",25,11,5
"F","B",15,1,3
"F","B",30,15,4
"F","A",25,2,4
"F","B",17,11,4
"M","C",26,7,5
"F","A",19,4,3
"M","B",26,6,5
"F","A",15,1,3
"F","B",17,2,3
"F","A",26,10,2
"F","A",25,2,4
"F","A",42,16,2
"M","B",22,11,4
"F","B",18,6,5
"M","A",23,6,3
"F","C",29,13,5
"F","B",18,2,4
"F","C",21,5,5
"F","A",25,1,4
"F","A",27,4,4
"F","B",19,12,4
"F","A",26,8,3
"F","A",16,1,3
"M","C",20,8,5
"F","A",20,2,3
"F","A",26,1,4
"M","A",17,1,4
"F","B",18,10,3
"F","B",26,2,3
"F","A",59,14,2
"F","C",16,4,5
"F","B",31,5,5
"F","A",16,2,3
"F","B",49,28,3
"M","D",18,8,5
"M","B",19,6,4
"M","B",15,4,4
"M","B",22,44,5
"F","D",16,3,4
"M","C",33,18,5
"M","D",18,11,5
"F","A",16,8,5
"F","A",28,9,2
"F","A",36,5,1
"M","B",27,11,5
"F","B",22,24,5
"F","B",20,3,3
"F","A",31,1,3
"F","A",16,1,4
"F","A",39,14,4
"M","B",70,40,4
"M","B",27,5,4
"M","B",18,5,3
"M","A",29,0,3
"F","C",20,7,5
"M","A",16,9,5
"F","A",25,3,3
"F","A",37,14,5
"M","C",25,26,5
"F","A",28,1,4
"M","A",20,6,5
"F","A",15,3,4
"M","A",16,9,3
"M","D",16,2,5
"M","A",48,20,5
"F","A",30,5,3
"F","D",18,4,5
"F","B",61,34,5
"F","A",33,13,1
"F","A",28,13,5
"F","D",38,24,4
"M","B",15,2,3
"M","C",21,9,5
"F","B",19,7,4
"F","C",29,11,4
"M","C",49,36,5
"F","A",29,0,3
"M","D",15,8,4
"F","A",28,9,3
"M","A",15,18,5
"M","A",21,10,4
"F","C",17,7,5
"M","C",29,5,5
"F","B",17,7,6
"F","C",17,6,5
"F","A",34,2,4
"F","A",19,8,5
"F","B",23,5,5
"F","B",15,1,4
"M","B",27,4,3
"F","B",42,20,3
"F","A",28,2,3
"F","B",28,8,4
"F","A",32,5,3
"M","B",37,8,3
"M","B",15,7,4
"F","A",27,3,2
"F","C",17,8,5
"F","B",16,2,4
"F","A",37,24,5
"F","A",26,5,3
"F","A",18,5,4
"M","A",15,3,3
"F","C",25,1,3
"F","A",28,3,3
"M","B",16,7,3
"M","B",19,8,5
"F","B",15,1,4
"F","B",26,10,3
"M","B",34,13,2
"F","B",18,3,3
"M","B",21,4,5
"F","B",20,3,3
"F","C",16,6,4
"M","A",27,7,2
"F","B",17,1,4
"F","D",39,6,4
"M","B",17,5,5
"F","C",23,17,3
"F","B",17,2,4
"M","A",16,4,3
"M","C",24,13,5
"M","C",17,18,5
"F","B",25,7,5
"F","B",15,3,3
"F","A",26,3,3
"M","A",16,5,5
"F","B",16,1,4
"F","A",48,5,2
"M","A",19,14,5
"F","B",22,5,4
"F","B",20,2,4
"F","A",34,10,3
"F","A",17,5,5
"F","C",15,2,4
"F","B",24,7,4
"F","A",27,5,3
"M","B",28,16,3
"F","C",24,8,5
"M","C",29,9,4
"M","B",24,17,4
"M","A",40,7,4
"M","A",38,16,4
"M","A",15,7,4
"M","C",25,3,2
"M","A",24,4,4
"F","B",21,4,3
"F","B",22,3,3
"F","C",20,6,4
"M","A",22,12,5
"F","A",25,2,2
"M","C",17,6,5
"M","A",38,16,5
"M","A",35,20,4
"F","D",22,5,5
"M","A",37,4,3
"F","C",23,12,5
"F","B",34,14,4
"F","A",26,11,4
"M","B",23,8,4
"M","B",17,8,5
"F","A",23,1,3
"M","B",21,4,3
"F","C",70,32,5
"F","B",26,6,5
"F","C",33,32,5
"M","A",27,2,3
"M","C",18,8,4
"M","B",17,5,5
"M","B",37,24,3
"M","C",18,14,4
"F","B",15,1,3
"F","B",23,15,4
"M","A",17,2,3
"M","D",19,1,3
"M","B",37,12,5
"F","C",28,14,3
"F","A",25,6,1
"M","C",17,1,5
"M","C",15,6,5
"F","B",22,8,4
"M","A",15,2,4
"M","C",17,6,5
"F","C",23,2,4
"F","B",20,12,4
"F","A",32,1,2
"M","B",27,1,1
"M","A",15,11,4
"F","B",16,7,5
"F","D",24,13,5
"F","B",20,6,4
"M","D",27,4,3
"M","B",17,1,3
"F","A",21,4,3
"F","A",34,2,3
"F","A",16,2,3
"F","A",20,10,5
"M","A",31,18,4
"M","B",23,7,3
"F","B",26,15,4
"M","A",27,6,4
"F","B",22,3,4
"M","B",33,17,5
"F","B",29,4,5
"M","A",32,8,5
"F","C",31,9,4
"F","A",33,26,5
"F","A",26,5,6
"F","A",19,11,4
"F","A",40,13,3
"F","C",29,6,4
"M","B",15,3,4
"F","A",17,6,4
"F","A",15,1,4
"M","D",27,7,3
"F","D",30,16,6
"F","B",15,3,3
"F","B",17,12,3
"M","A",15,11,5
"F","C",32,9,5
"M","D",15,12,5
"M","C",15,15,5
"F","A",30,6,2
"M","C",22,15,4
"M","B",22,4,4
"F","B",15,7,5
"F","B",19,16,3
"M","B",31,9,3
"F","D",25,6,5
"M","B",15,4,5
"F","A",16,1,4
"M","B",18,4,4
"F","B",26,5,3
"M","C",16,4,5
"F","B",25,9,4
"F","B",74,34,4
"F","A",30,6,3
"M","B",17,2,3
"M","B",19,4,5
"M","B",27,2,3
"F","A",18,12,5
"M","B",17,3,3
"M","A",15,1,4
"F","B",28,3,4
"F","B",15,3,3
"M","A",26,19,5
"M","B",16,1,3
"F","A",24,3,3
"M","C",31,4,5
"F","B",17,2,4
"F","B",19,10,5
"M","B",19,5,3
"F","B",17,9,3
"F","A",28,1,3
"F","C",16,1,3
"M","B",15,7,5
"M","B",20,4,3
"M","B",25,13,5
"F","A",17,19,5
"F","C",25,7,3
"M","B",18,9,3
"M","B",18,6,4
"M","A",25,9,4
"F","C",36,17,4
"F","A",25,1,2
"F","B",31,4,3
"F","A",21,10,4
"F","A",25,6,3
"M","A",33,1,4
"F","B",15,6,4
"F","B",26,2,3
"F","C",16,3,3
"F","B",25,7,4
"F","A",39,3,3
"M","A",21,10,3
"F","B",18,1,3
"M","A",25,3,2
"M","C",26,12,5
"M","C",17,4,5
"F","C",32,3,4
"F","B",22,4,5
"M","B",15,7,5
"F","B",18,8,3
"M","A",23,4,4
"F","A",23,11,3
"F","B",17,4,4
"M","C",22,7,3
"M","A",31,3,4
"F","B",16,5,3
"F","A",62,6,2
"F","A",31,2,3
"M","B",17,2,4
"F","C",33,5,1
"M","C",32,7,3
"F","A",26,1,2
"M","C",32,27,5
"F","B",38,16,4
"F","B",27,8,4
"F","A",30,2,3
"F","B",18,6,4
"F","A",25,6,3
"M","B",25,8,3
"F","B",27,13,3
"M","C",24,3,4
"F","A",31,7,3
"F","A",17,6,5
"M","B",23,9,4
"F","A",31,3,4
"F","D",25,3,2
"F","B",18,3,3
"F","B",17,3,3
"F","B",19,11,3
"M","A",26,1,3
"M","D",26,14,3
"M","B",28,13,3
"F","A",39,10,1
"M","A",31,8,1
"F","B",25,23,5
"M","C",25,9,1
"F","A",27,1,3
"F","B",21,5,4
"F","A",25,4,3
"F","A",28,5,3
"F","B",23,9,3
"M","C",15,1,3
"F","B",15,11,4
"F","A",28,1,4
"F","A",25,11,5
"M","B",20,5,5
"M","A",16,2,3
"F","B",22,6,5
"M","B",21,16,3
"F","B",15,1,3
"M","B",28,25,4
"M","B",17,2,3
"F","A",35,3,2
"F","B",21,4,3
"M","A",16,26,5
"M","B",31,6,5
"M","B",19,9,6
"F","B",40,11,4
"F","B",19,4,4
"F","B",15,1,4
"M","C",19,9,5
"F","A",22,16,4
"M","C",39,16,3
"F","C",29,1,4
"F","A",18,7,4
"F","B",26,7,4
"M","B",15,1,3
"F","B",23,2,5
"F","B",21,1,3
"M","B",28,3,4
"F","D",26,9,4
"F","B",29,17,4
"M","B",17,14,5
"M","A",25,1,3
"F","B",41,2,4
"F","B",15,1,3
"F","B",16,2,4
"M","B",19,6,3
"F","D",36,3,3
"F","A",32,16,3
"M","C",16,6,4
"F","C",36,6,4
"M","A",29,8,3
"F","A",23,9,3
"F","C",24,6,4
"F","B",21,8,4
"F","C",26,7,3
"F","A",24,16,4
"F","A",16,5,5
"F","C",21,5,4
"F","C",37,4,3
"F","B",26,4,4
"F","A",30,2,3
"F","B",20,5,4
"M","C",18,8,5
"F","A",35,9,3
"M","B",18,25,5
"M","B",23,16,4
"F","B",19,6,4
"M","B",15,7,5
"M","B",24,14,3
"M","B",29,12,5
"M","A",33,6,3
"F","C",26,2,3
"F","A",57,40,4
"M","B",41,20,3
"F","B",29,7,1
"F","C",36,10,3
"M","B",26,4,5
"F","A",27,16,5
"F","B",22,1,3
"F","B",15,5,5
"M","B",28,9,3
"F","A",61,15,2
"F","A",25,6,3
"F","B",23,9,4
"F","B",23,5,3
"M","A",30,0,3
"M","D",15,4,5
"F","C",18,12,5
"F","C",36,13,4
"F","C",25,5,5
"F","B",22,13,4
"F","A",25,3,3
"M","B",23,2,3
"F","B",17,4,4
"F","B",33,2,3
"F","B",21,7,4
"F","C",15,10,5
"M","A",15,1,4
"F","C",26,13,4
"M","B",17,1,4
"M","C",49,33,4
"F","A",34,15,3
"F","C",25,1,3
"M","C",15,6,5
"F","A",36,2,3
"F","A",21,22,5
"F","B",25,7,5
"F","A",35,4,3
"F","B",18,2,4
"F","D",33,10,5
"F","D",18,5,5
"F","A",29,4,2
"M","A",21,4,3
"M","B",16,1,3
"F","B",16,10,5
"M","A",33,8,2
"M","A",20,5,4
"M","C",22,6,3
"M","B",16,6,3
"F","B",28,5,3
"M","C",41,7,3
"F","A",21,13,3
"F","A",31,15,4
"F","D",21,1,3
"F","C",28,2,2
"F","C",16,10,3
"F","B",25,5,3
"M","B",22,7,5
"M","C",15,2,3
"M","B",19,4,4
"M","C",16,5,5
"M","C",25,6,5
"M","D",29,22,5
"F","B",21,4,3
"F","A",18,3,3
"F","C",16,4,5
"F","A",27,8,3
"M","C",22,10,5
"M","B",18,3,3
"F","B",26,9,3
"M","A",43,23,4
"F","B",16,4,4
"M","A",33,7,2
"F","A",26,10,4
"F","B",15,3,4
"M","B",20,5,4
"M","B",32,6,5
"F","A",26,3,3
"M","B",15,5,5
"M","B",15,1,3
"F","A",42,14,3
"F","C",16,6,4
"M","B",43,23,3
"M","B",24,9,4
"M","B",15,2,4
"F","A",40,9,1
"F","A",32,5,3
"F","C",27,3,4
"M","A",26,4,3
"M","A",15,5,6
"M","B",19,5,5
"F","C",33,12,2
"F","B",37,8,5
"M","B",15,3,3
"F","D",23,2,4
"M","C",18,1,3
"F","B",15,4,3
"F","B",37,29,3
"M","B",21,4,5
"M","B",21,16,3
"F","D",19,7,5
"F","D",19,6,4
"M","A",27,0,2
"F","A",25,5,2
"M","C",20,11,5
"F","C",20,9,5
"F","A",34,7,3
"F","B",20,3,4
"F","C",33,16,5
"F","A",18,1,3
"F","B",30,7,4
"F","B",15,4,3
"F","D",19,2,3
"F","C",26,4,3
"M","C",47,26,3
"F","A",32,3,3
"F","A",29,13,4
"M","B",17,12,5
"M","A",19,7,3
"M","A",30,7,3
"F","A",27,1,3
"M","B",25,8,5
"M","A",19,7,5
"F","B",56,20,5
"M","C",18,8,5
"M","A",25,6,4
"M","A",35,6,5
"M","C",26,5,5
"M","C",25,8,4
"M","C",15,6,5
"M","B",17,6,3
"F","A",25,1,3
"M","B",39,24,3
"M","A",37,4,1
"M","C",30,1,3
"M","A",15,9,3
"F","A",29,12,3
"M","D",26,13,5
"F","A",34,9,4
"F","A",26,6,2
"M","A",18,3,4
"F","A",15,2,3
"F","A",26,2,3
"F","D",20,5,5
"F","B",22,4,3
"F","B",21,6,5
"F","A",25,1,3
"F","D",16,1,3
"F","B",24,8,4
"F","B",21,3,4
"F","A",28,19,2
"M","A",15,1,4
"F","A",26,0,2
"F","D",38,7,5
"F","D",41,2,2
"M","C",24,15,5
"M","D",20,7,5
"M","A",18,2,3
"M","C",15,9,5
"M","A",23,7,5
"F","A",22,5,3
"M","B",15,1,3
"F","A",34,8,4
"M","B",44,13,4
"M","B",19,22,5
"M","B",28,14,5
"F","B",16,5,4
"M","A",54,19,5
"F","A",30,27,6
"F","B",15,7,3
"M","C",29,12,5
"M","C",30,17,5
"F","B",40,21,4
"M","A",16,1,4
"F","B",32,16,4
"F","A",18,5,3
