"가구구분코드","가구원수","취업인원수","노인가구여부","모자가구여부","맞벌이가구여부","일반가구여부","세대구분코드","배우자코드","가구주_성별코드","가구주_연령","가구주_학력코드","가구주_수학구분코드","가구주_취업여부","가구주_10차산업분류코드","가구주_7차직업분류코드","거처구분코드","자동차보유대수","입주형태코드","월세평가금액","전세보증금","월세사글세","주거용전용면적","주택소유유무","가중값","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가계지출_소비지출_식료품비주류음료구입비","가계지출_소비지출_주류담배구입비","가계지출_소비지출_의류신발구입비","가계지출_소비지출_주거수도광열비","가계지출_소비지출_가정용품가사서비스이용금액","가계지출_소비지출_보건제품구입비","가계지출_소비지출_교통비","가계지출_소비지출_통신비","가계지출_소비지출_오락문화비","가계지출_소비지출_교육비","가계지출_소비지출_음식숙박비","가계지출_소비지출_기타상품서비스이용금액","가계지출_비소비지출금액","도시읍면부구분코드"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","남자",36,"대학교(4년제 이상)","중퇴","취업","공공행정, 국방 및 사회보장 행정","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",413,5000,0,22,"있음",2526.4651,"4분위","8분위","600~700만원 미만",5474030,2851531,579978,20600,190410,468687,113880,142562,197597,139560,137335,0,372067,338367,2616908,"비도시"
"근로자외 가구",2,2,"아님","아님","아님","해당","2세대","없음","여자",55,"고등학교","졸업","취업","금융 및 보험업","판매 종사자","단독주택(다가구주택 포함)",1,"전세",265,1e+05,0,60,"없음",2856.2351,"3분위","5분위","300~400만원 미만",2134429,1636662,425305,1832,35667,181718,15625,228510,204178,248478,41637,0,436290,147649,315374,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",46,"고등학교","졸업","취업","제조업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",1300,0,550000,85,"있음",3052.057,"4분위","8분위","600~700만원 미만",2778537,2327760,373752,36000,45667,286543,78645,159240,149920,32715,96090,738000,162658,266966,425850,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",68,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",500,0,1e+05,99,"있음",1229.6813,"3분위","6분위","400~500만원 미만",3632087,2234341,416665,3400,95850,306592,61800,482700,84180,52096,218842,0,173883,220609,661945,"비도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",43,"대학교(3년제 이하)","졸업","취업","도매 및 소매업","판매 종사자","아 파 트",2,"자기집",800,0,270000,74,"있음",1064.4141,"4분위","8분위","500~600만원 미만",4104810,2644424,468034,0,160757,222123,111844,62375,340117,79460,279765,745383,416108,159587,1554130,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",36,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",1100,0,330000,72,"있음",1377.4074,"4분위","7분위","500~600만원 미만",2830228,2414476,309628,8792,38733,193746,72888,33625,161000,44852,287740,0,491535,122363,536848,"도시"
"근로자가구",4,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",55,"대학원(석사)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","아 파 트",2,"자기집",750,0,5e+05,75,"있음",1299.416,"5분위","10분위","700만원 이상",11436904,4260207,749835,5725,313250,216142,2584105,381854,371145,65910,104697,485000,631988,361179,5829657,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",43,"대학교(3년제 이하)","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","기능원 및 관련기능 종사자","아 파 트",2,"자기집",680,0,230000,115,"있음",2705.5185,"5분위","10분위","700만원 이상",6641511,4599771,513547,56003,378206,282263,48333,384370,269189,390800,346622,620000,1309223,646799,2719249,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","2세대","없음","여자",89,"무학","무학(또는 해당없음)","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",111,0,40000,20,"있음",894.3037,"1분위","2분위","100~200만원 미만",955386,902254,397760,21747,2750,110584,24916,76593,20000,7650,6900,0,64500,44355,31000,"비도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",60,"대학교(4년제 이상)","졸업","취업","건설업","사무 종사자","아 파 트",1,"자기집",1629,0,850000,79,"있음",3718.2334,"4분위","8분위","700만원 이상",4505229,3804053,921412,43833,156562,202210,141200,884985,326643,119939,121909,0,943983,574013,886080,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","2세대","없음","남자",52,"고등학교","졸업","비취업","기타,무직","기타,무직","연립주택",1,"자기집",520,0,150000,106,"있음",1056.7493,"4분위","7분위","500~600만원 미만",2996533,2212290,539167,33167,34250,139235,415695,298997,73650,388773,98175,0,250700,138151,804242,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",33,"대학교(4년제 이상)","졸업","취업","건설업","기능원 및 관련기능 종사자","오피스텔",1,"전세",310,52500,0,23,"없음",1920.3638,"1분위","2분위","100~200만원 미만",1537555,1422285,237221,35235,0,91480,16450,66477,2e+05,20878,160000,0,389680,83115,165000,"비도시"
"근로자가구",5,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",54,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","서비스 종사자","단독주택(다가구주택 포함)",2,"자기집",500,0,163500,60,"있음",313.8177,"5분위","10분위","700만원 이상",3863515,3053774,597300,7670,113628,160709,54207,306733,429519,99280,49700,0,443400,323507,1278462,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","없음","여자",30,"대학교(4년제 이상)","졸업","취업","숙박 및 음식점업","서비스 종사자","단독주택(다가구주택 포함)",1,"무상주택",511,0,0,33,"없음",1244.4557,"3분위","5분위","300~400만원 미만",1915997,1474905,209525,2533,119932,616264,10388,137238,240700,109941,65528,0,35240,70099,368487,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",29,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","단독주택(다가구주택 포함)",1,"전세",900,130000,0,45,"없음",564.6202,"1분위","2분위","100~200만원 미만",1103896,845006,30490,131250,0,117135,1000,10917,113000,89672,283825,0,253000,35527,108538,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",40,"대학교(4년제 이상)","중퇴","취업","교육 서비스업","사무 종사자","아 파 트",1,"자기집",672,0,210000,80,"있음",1182.5012,"4분위","7분위","500~600만원 미만",2617613,1686146,337053,3750,139012,180350,19323,115198,224422,91676,71585,0,313883,243188,580765,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",60,"중학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",600,0,220000,84,"있음",356.3239,"1분위","2분위","100~200만원 미만",1991591,1554880,604312,3000,166000,305964,145267,1000,141982,76819,2500,0,43000,155072,452825,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",65,"고등학교","졸업","취업","건설업","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",147,0,60000,34,"있음",1385.0792,"2분위","3분위","200~300만원 미만",1586726,1299320,312157,145050,23300,45007,47178,25750,165000,64150,34757,0,46300,131982,332308,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",33,"대학교(4년제 이상)","졸업","취업","정보통신업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"전세",450,60000,0,61,"없음",1940.1424,"1분위","1분위","100~200만원 미만",3215173,2488823,121608,235010,158000,81424,5083,423405,126300,88190,539475,0,564542,119401,373970,"도시"
"근로자외 가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",56,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","아 파 트",2,"자기집",700,0,180000,75,"있음",1346.4887,"5분위","10분위","700만원 이상",3063175,2060141,144379,81002,55333,303790,32145,257833,225280,464775,70754,0,704133,196868,1069633,"도시"
"근로자가구",5,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",53,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","서비스 종사자","단독주택(다가구주택 포함)",2,"자기집",1100,0,650000,83,"있음",5070.9312,"5분위","10분위","700만원 이상",6410458,3700957,455438,10667,203817,259900,72252,206695,321907,166094,436130,68333,650550,483171,2933617,"도시"
"근로자가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",61,"대학교(4년제 이상)","졸업","취업","교육 서비스업","사무 종사자","아 파 트",4,"자기집",950,0,398000,128,"있음",1878.1314,"5분위","10분위","700만원 이상",8402980,4670010,222850,25410,88717,362283,332178,89047,134568,124306,414500,0,1059500,360382,4124033,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","남자",70,"초등학교","졸업","비취업","기타,무직","기타,무직","오피스텔",1,"무상주택",325,0,0,63,"없음",1101.2324,"1분위","1분위","100~200만원 미만",920984,899560,311040,4900,21333,436074,20667,29400,101367,6060,14262,0,26167,74687,2e+05,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",36,"대학교(4년제 이상)","졸업","취업","숙박 및 음식점업","판매 종사자","아 파 트",1,"보증부 월세",1100,10000,0,84,"없음",1466.7839,"4분위","8분위","600~700만원 미만",4037324,3484135,619414,13833,198751,1472963,87485,290438,186058,128903,130200,0,1223360,1084380,272300,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",83,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",1700,0,630000,79,"있음",261.6755,"1분위","2분위","100~200만원 미만",1744585,1446611,609755,2200,0,254180,86280,356480,51750,0,0,83333,0,19965,70000,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",35,"고등학교","졸업","취업","운수 및 창고업","단순노무 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",190,2000,0,24,"있음",2783.5471,"1분위","2분위","100~200만원 미만",2343093,1728662,161240,77475,4143,204752,28772,3500,691500,154287,282038,0,331367,29493,316522,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",50,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","아 파 트",1,"자기집",1290,0,450000,84,"있음",1275.5036,"5분위","9분위","700만원 이상",4219861,2818034,536985,8130,272367,103870,74167,211672,342417,74581,224150,0,646548,471398,909290,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",50,"대학교(4년제 이상)","졸업","취업","수도, 하수 및 폐기물 처리, 원료재생업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",700,0,190000,60,"있음",2592.2976,"4분위","8분위","700만원 이상",5268811,3634814,315796,34453,103583,211108,49207,550375,294219,100330,826000,625000,492055,142106,4619918,"도시"
"근로자외 가구",4,0,"아님","아님","아님","해당","2세대","있음(동거)","남자",66,"고등학교","졸업","비취업","기타,무직","기타,무직","연립주택",1,"자기집",500,0,150000,112,"있음",1358.2819,"1분위","2분위","100~200만원 미만",4363789,3815756,615095,114950,12000,1508268,382217,162578,206151,147340,63840,350000,117000,245213,866114,"비도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","1세대","있음(동거)","남자",72,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"영구임대",310,10000,0,39,"없음",1766.6937,"1분위","2분위","100~200만원 미만",1195198,1088217,283756,0,0,418175,19813,34167,6240,146605,29590,0,39000,33220,11310,"도시"
"근로자외 가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",58,"고등학교","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","연립주택",0,"자기집",450,0,160000,79,"있음",2518.6833,"5분위","9분위","700만원 이상",3398864,2295456,243620,61272,14833,229439,28373,211760,55450,111227,81062,0,706167,193021,762553,"도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",76,"중학교","졸업","취업","도매 및 소매업","단순노무 종사자","다세대주택",1,"자기집",1350,0,5e+05,59,"있음",3321.0824,"1분위","2분위","100~200만원 미만",918043,843800,298270,5900,15500,82463,7267,122087,68822,45522,26867,0,252267,17756,87393,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",75,"초등학교","중퇴","비취업","기타,무직","기타,무직","다세대주택",0,"자기집",167,0,15000,45,"있음",892.5864,"1분위","1분위","100만원 미만",609337,578211,300591,0,500,16510,131850,63750,17500,0,159583,0,140000,68948,12200,"도시"
"근로자가구",2,2,"아님","아님","아님","해당","2세대","있음(비동거)","여자",57,"고등학교","졸업","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","단독주택(다가구주택 포함)",1,"무상주택",650,0,0,59,"없음",207.3064,"4분위","8분위","600~700만원 미만",1619983,557540,182654,38360,3000,746335,7603,53715,40000,122335,57432,0,67500,38308,223185,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",69,"고등학교","졸업","취업","건설업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"자기집",2300,0,850000,102,"있음",4106.386,"3분위","6분위","400~500만원 미만",1832883,1238172,439479,73895,31320,249415,49767,128758,195250,42245,76696,0,94250,74578,295433,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",74,"초등학교","졸업","비취업","기타,무직","기타,무직","연립주택",0,"자기집",200,0,70000,77,"있음",1048.4607,"1분위","2분위","100~200만원 미만",1230234,1101130,292993,0,168667,183607,108858,13300,83000,16112,20095,0,44000,32792,313000,"도시"
